SA1_7DIGITCODE_2016,M_PG_Deg_15_24_yr,M_PG_Deg_25_34_yr,M_PG_Deg_35_44_yr,M_PG_Deg_45_54_yr,M_PG_Deg_55_64_yr,M_PG_Deg_65_74_yr,M_PG_Deg_75_84_yr,M_PG_Deg_85_yr_over,M_PG_Deg_Tot,M_Grad_Dip_Cer_15_24,M_Grad_Dip_Cer_25_34,M_Grad_Dip_Cer_35_44,M_Grad_Dip_Cer_45_54,M_Grad_Dip_Cer_55_64,M_Grad_Dip_Cer_65_74,M_Grad_Dip_Cer_75_84,M_Grad_Dip_Cer_85_over,M_Grad_Dip_Cer_Tot,M_B_Deg_15_24_yr,M_B_Deg_25_34_yr,M_B_Deg_35_44_yr,M_B_Deg_45_54_yr,M_B_Deg_55_64_yr,M_B_Deg_65_74_yr,M_B_Deg_75_84_yr,M_B_Deg_85_yr_over,M_B_Deg_Tot,M_Adv_Dip_Dip_15_24,M_Adv_Dip_Dip_25_34,M_Adv_Dip_Dip_35_44,M_Adv_Dip_Dip_45_54,M_Adv_Dip_Dip_55_64,M_Adv_Dip_Dip_65_74,M_Adv_Dip_Dip_75_84,M_Adv_Dip_Dip_85_over,M_Adv_Dip_Dip_Total,M_Cer_III_IV_15_24_yr,M_Cer_III_IV_25_34_yr,M_Cer_III_IV_35_44_yr,M_Cer_III_IV_45_54_yr,M_Cer_III_IV_55_64_yr,M_Cer_III_IV_65_74_yr,M_Cer_III_IV_75_84_yr,M_Cer_III_IV_85_yr,M_Cer_III_IV_Tot,M_Cer_I_II_15_24_yr,M_Cer_I_II_25_34_yr,M_Cer_I_II_35_44_yr,M_Cer_I_II_45_54_yr,M_Cer_I_II_55_64_yr,M_Cer_I_II_65_74_yr,M_Cer_I_II_75_84_yr,M_Cer_I_II_85_yr_over,M_Cer_I_II_Tot,M_Cer_nfd_15_24_yr,M_Cer_nfd_25_34_yr,M_Cer_nfd_35_44_yr,M_Cer_nfd_45_54_yr,M_Cer_nfd_55_64_yr,M_Cer_nfd_65_74_yr,M_Cer_nfd_75_84_yr,M_Cer_nfd_85_yr_over,M_Cer_nfd_Tot,M_Cer_Tot_15_24_yr,M_Cer_Tot_25_34_yr,M_Cer_Tot_35_44_yr,M_Cer_Tot_45_54_yr,M_Cer_Tot_55_64_yr,M_Cer_Tot_65_74_yr,M_Cer_Tot_75_84_yr,M_Cer_Tot_85_yr_over,M_Cer_Tot_Tot,M_lvl_educ_inad_desc_15_24,M_lvl_educ_inad_desc_25_34,M_lvl_educ_inad_desc_35_44,M_lvl_educ_inad_desc_45_54,M_lvl_educ_inad_desc_55_64,M_lvl_educ_inad_desc_65_74,M_lvl_educ_inad_desc_75_84,M_lvl_educ_inad_desc_85,M_lvl_educ_inad_desc_Tot,M_lvl_educ_ns_15_24,M_lvl_educ_ns_25_34,M_lvl_educ_ns_35_44,M_lvl_educ_ns_45_54,M_lvl_educ_ns_55_64,M_lvl_educ_ns_65_74,M_lvl_educ_ns_75_84,M_lvl_educ_ns_85,M_lvl_educ_ns_Tot,M_Tot_15_24_yr,M_Tot_25_34_yr,M_Tot_35_44_yr,M_Tot_45_54_yr,M_Tot_55_64_yr,M_Tot_65_74_yr,M_Tot_75_84_yr,M_Tot_85_yr_over,M_Tot_Tot,F_PG_Deg_15_24_yr,F_PG_Deg_25_34_yr,F_PG_Deg_35_44_yr,F_PG_Deg_45_54_yr,F_PG_Deg_55_64_yr,F_PG_Deg_65_74_yr,F_PG_Deg_75_84_yr,F_PG_Deg_85_yr_over,F_PGuate_Deg_Tot,F_Grad_Dip_Cer_15_24,F_Grad_Dip_Cer_25_34,F_Grad_Dip_Cer_35_44,F_Grad_Dip_Cer_45_54,F_Grad_Dip_Cer_55_64,F_Grad_Dip_Cer_65_74,F_Grad_Dip_Cer_75_84,F_Grad_Dip_Cer_85_over,F_Grad_Dip_Cer_Tot,F_B_Deg_15_24_yr,F_B_Deg_25_34_yr,F_B_Deg_35_44_yr,F_B_Deg_45_54_yr,F_B_Deg_55_64_yr,F_B_Deg_65_74_yr,F_B_Deg_75_84_yr,F_B_Deg_85_yr_over,F_B_Deg_Tot,F_Adv_Dip_Dip_15_24,F_Adv_Dip_Dip_25_34,F_Adv_Dip_Dip_35_44,F_Adv_Dip_Dip_45_54,F_Adv_Dip_Dip_55_64,F_Adv_Dip_Dip_65_74,F_Adv_Dip_Dip_75_84,F_Adv_Dip_Dip_85_over,F_Adv_Dip_Dip_Total,F_Cer_III_IV_15_24_yr,F_Cer_III_IV_25_34_yr,F_Cer_III_IV_35_44_yr,F_Cer_III_IV_45_54_yr,F_Cer_III_IV_55_64_yr,F_Cer_III_IV_65_74_yr,F_Cer_III_IV_75_84_yr,F_Cer_III_IV_85_yr,F_Cer_III_IV_Tot,F_Cer_I_II_15_24_yr,F_Cer_I_II_25_34_yr,F_Cer_I_II_35_44_yr,F_Cer_I_II_45_54_yr,F_Cer_I_II_55_64_yr,F_Cer_I_II_65_74_yr,F_Cer_I_II_75_84_yr,F_Cer_I_II_85_yr_over,F_Cer_I_II_Tot,F_Cer_nfd_15_24_yr,F_Cer_nfd_25_34_yr,F_Cer_nfd_35_44_yr,F_Cer_nfd_45_54_yr,F_Cer_nfd_55_64_yr,F_Cer_nfd_65_74_yr,F_Cer_nfd_75_84_yr,F_Cer_nfd_85_yr_over,F_Cer_nfd_Tot,F_Cer_Tot_15_24_yr,F_Cer_Tot_25_34_yr,F_Cer_Tot_35_44_yr,F_Cer_Tot_45_54_yr,F_Cer_Tot_55_64_yr,F_Cer_Tot_65_74_yr,F_Cer_Tot_75_84_yr,F_Cer_Tot_85_yr_over,F_Cer_Tot_Tot,F_lvl_educ_inad_desc_15_24,F_lvl_educ_inad_desc_25_34,F_lvl_educ_inad_desc_35_44,F_lvl_educ_inad_desc_45_54,F_lvl_educ_inad_desc_55_64,F_lvl_educ_inad_desc_65_74,F_lvl_educ_inad_desc_75_84,F_lvl_educ_inad_desc_85,F_lvl_educ_inad_desc_Tot,F_lvl_educ_ns_15_24,F_lvl_educ_ns_25_34,F_lvl_educ_ns_35_44,F_lvl_educ_ns_45_54,F_lvl_educ_ns_55_64,F_lvl_educ_ns_65_74,F_lvl_educ_ns_75_84,F_lvl_educ_ns_85,F_lvl_educ_ns_Tot,F_Tot_15_24_yr,F_Tot_25_34_yr,F_Tot_35_44_yr,F_Tot_45_54_yr,F_Tot_55_64_yr,F_Tot_65_74_yr,F_Tot_75_84_yr,F_Tot_85_yr_over,F_Tot_Tot,P_PG_Deg_15_24_yr,P_PG_Deg_25_34_yr
5113317,0,8,0,10,3,0,0,0,19,0,0,0,0,0,0,0,0,3,3,12,6,7,3,0,0,0,36,0,8,7,4,6,0,0,0,23,7,9,9,13,11,4,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,9,13,9,4,0,0,56,0,0,0,0,0,0,0,0,3,0,0,0,3,3,4,0,0,7,15,36,18,39,28,10,3,0,144,0,3,4,3,0,0,0,0,9,0,0,0,0,0,0,0,0,3,3,13,17,14,3,0,0,0,50,3,3,6,6,5,3,0,0,31,7,3,3,6,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,3,10,3,3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,11,28,32,31,18,3,0,0,127,0,12
5113322,0,0,3,3,0,0,0,0,13,0,0,0,0,4,0,0,0,4,3,5,6,7,4,0,3,0,22,0,0,3,12,10,3,0,0,25,4,3,4,7,4,3,0,0,38,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,9,4,10,9,11,9,0,0,46,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,6,13,7,18,34,28,11,6,0,121,0,0,8,0,0,0,0,0,9,0,0,0,4,4,0,0,0,6,0,3,6,9,8,3,0,0,28,3,0,4,0,5,0,0,0,22,3,4,5,6,4,0,0,0,15,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,4,4,4,11,6,3,0,0,0,25,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,8,6,10,27,26,26,9,0,0,101,0,0
5113323,0,3,3,9,3,3,0,0,16,0,0,0,0,0,0,0,0,0,3,5,3,5,4,7,0,0,29,0,3,0,5,3,4,0,0,15,3,9,3,13,7,3,0,0,46,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,9,8,11,7,3,0,0,48,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,6,17,27,12,28,19,22,3,0,115,0,0,0,0,3,0,0,0,5,0,5,0,0,0,0,0,0,4,7,9,3,6,3,5,0,0,39,3,0,3,8,6,0,0,0,19,0,0,7,3,0,0,0,0,15,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,3,0,9,6,0,0,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,10,16,20,25,21,6,3,0,102,0,3
5113324,0,10,15,11,3,0,0,0,33,0,3,0,3,0,0,0,0,5,10,34,21,10,4,0,0,0,81,4,9,9,9,3,0,0,0,31,0,21,14,15,11,8,3,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,21,15,13,6,8,3,0,67,0,0,0,0,0,0,0,0,6,3,5,3,0,0,0,0,0,18,16,86,69,44,22,8,3,0,250,0,19,10,8,0,0,0,0,35,0,3,3,3,0,0,0,0,10,14,43,25,7,12,3,0,0,95,4,11,11,11,0,0,0,0,34,3,13,3,3,4,4,0,0,30,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,10,5,11,4,8,8,3,0,0,44,3,3,3,0,0,0,0,0,10,5,9,6,3,0,0,0,0,25,29,95,64,35,20,10,0,0,257,0,29
5113325,0,4,5,6,0,4,0,0,24,0,0,0,0,0,0,0,0,0,5,12,14,6,3,0,0,0,38,0,7,7,6,0,0,0,0,19,3,7,9,9,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,7,9,10,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11,9,30,36,31,10,4,0,0,122,0,5,6,7,0,0,0,0,21,0,0,0,3,0,0,0,0,3,8,19,13,3,5,0,0,0,52,0,8,3,7,0,0,0,0,13,0,3,3,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,0,6,0,0,0,20,0,0,0,0,0,0,0,0,5,7,3,3,3,0,0,0,0,12,16,44,33,25,7,0,0,0,121,0,11
5113326,0,0,0,3,0,0,0,0,3,0,0,0,4,0,0,0,0,4,5,4,6,5,0,3,0,0,23,0,0,0,3,3,0,0,0,8,3,3,4,15,5,9,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,12,5,9,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,11,13,26,10,13,0,0,68,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,4,14,9,5,0,0,0,26,0,0,0,4,0,3,0,0,16,0,0,3,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,11,0,0,0,4,0,0,0,0,4,0,0,0,0,0,3,0,0,3,8,6,22,18,8,7,0,0,67,0,0
5113327,0,3,0,4,0,0,0,0,10,0,0,0,4,0,0,0,0,6,4,3,4,10,0,0,0,0,21,0,3,5,5,0,3,0,0,19,0,9,3,4,3,3,0,0,22,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,10,3,4,3,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,21,20,25,11,9,3,0,90,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,3,0,7,3,3,0,0,0,0,19,0,7,4,11,0,0,0,0,16,5,7,7,4,4,0,0,0,24,0,0,3,0,0,0,0,0,4,0,0,3,0,3,0,0,0,8,7,7,14,4,4,3,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,7,13,22,22,12,3,0,0,85,0,4
5113328,0,6,4,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,7,18,15,0,3,3,0,0,44,3,3,5,3,3,4,0,0,20,0,10,14,14,7,4,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,15,14,7,4,0,0,54,0,0,0,0,0,0,0,0,5,3,3,3,3,0,0,0,0,14,15,37,49,24,17,9,0,0,152,0,10,3,3,0,0,0,0,19,0,4,3,0,0,0,0,0,9,5,23,15,3,4,0,0,0,42,0,10,3,4,3,0,0,0,19,3,0,3,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,3,8,8,3,0,0,0,23,0,0,0,0,0,0,0,0,4,3,0,3,3,3,0,0,0,11,12,43,33,21,10,3,0,0,126,0,14
5113329,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,7,3,0,0,0,0,20,3,0,0,4,0,0,0,0,15,0,0,4,3,8,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,3,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,22,19,12,3,0,0,63,3,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,5,0,4,8,3,0,0,0,0,21,0,0,0,6,5,0,0,0,14,0,5,8,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,6,3,3,0,0,0,19,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,10,14,15,20,18,7,0,0,0,68,3,0
5113331,0,0,10,0,0,0,0,0,13,0,0,0,4,0,0,0,0,4,4,9,12,10,5,3,0,0,41,3,10,3,3,3,0,0,0,28,7,10,7,4,3,5,0,0,39,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,13,7,6,5,5,0,0,48,0,0,0,0,0,0,0,0,7,5,3,0,3,0,0,0,0,15,20,31,39,30,18,10,0,0,150,0,4,5,7,0,0,0,0,16,0,0,0,0,0,0,0,0,7,6,17,4,8,3,0,0,0,44,3,7,0,9,0,0,0,0,20,3,10,10,7,3,0,0,0,27,0,3,4,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,11,9,5,4,0,0,0,37,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,9,8,41,28,32,11,7,0,0,127,0,9
5113332,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,12,0,8,0,0,0,0,0,0,9,3,0,3,11,3,3,0,0,27,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,8,3,11,3,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,14,15,17,6,3,0,0,64,0,3,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,8,8,0,3,0,0,0,23,0,0,7,0,3,0,0,0,11,0,3,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,15,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,7,17,20,5,11,0,0,0,66,0,3
5113334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5113335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,284,360,275,80,19,8,0,0,1030,302,360,275,86,19,8,0,0,1044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0
5113336,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13,5,9,0,0,0,0,25,0,0,4,0,0,0,0,0,3,0,5,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,5,4,22,17,5,0,0,0,0,46,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,7,0,0,0,0,20,0,7,0,0,0,0,0,0,8,0,3,3,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,17,10,0,0,0,0,49,0,3
5113337,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,8,4,3,0,0,0,23,0,0,10,3,0,0,0,0,11,0,0,7,14,5,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,5,0,0,0,32,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,12,28,26,10,3,0,0,81,0,6,3,0,0,0,0,0,12,0,0,4,3,0,0,0,0,6,3,6,9,7,3,0,0,0,31,0,3,0,5,0,0,0,0,7,0,0,7,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,6,8,0,0,0,0,14,0,0,4,0,0,0,0,0,4,0,0,0,6,0,0,0,0,13,3,18,34,28,4,0,0,0,82,0,4
5113338,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,3,4,7,3,0,0,0,22,0,0,0,4,0,0,0,0,9,3,0,8,4,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,4,7,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,4,13,19,9,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,5,0,0,0,0,20,0,0,4,6,0,0,0,0,13,3,0,3,4,3,0,0,0,16,0,0,0,4,0,0,0,0,4,0,0,0,3,0,0,0,0,4,3,0,3,6,4,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,13,16,15,8,0,0,0,59,0,0
5113339,0,7,6,0,0,0,0,0,15,0,0,0,0,0,0,0,0,3,0,13,4,3,3,0,0,0,22,0,3,3,3,0,0,0,0,6,3,0,4,5,8,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,8,5,8,0,0,0,31,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,6,23,25,14,7,3,0,0,75,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,7,13,8,0,0,0,0,30,0,4,5,0,0,0,0,0,9,3,6,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,17,26,18,4,0,0,0,69,0,5
5113340,0,8,8,4,0,0,0,0,19,0,3,4,0,0,0,0,0,9,7,24,18,5,3,0,0,0,57,0,0,3,0,3,3,0,0,12,0,14,12,7,4,3,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,16,10,7,4,6,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,50,47,18,13,7,4,0,147,0,9,6,0,0,0,0,0,21,0,0,0,0,0,0,0,0,4,5,34,13,5,4,0,0,0,65,3,4,0,3,0,3,0,0,14,7,13,3,3,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,11,9,13,4,5,3,3,0,0,34,0,0,3,0,0,0,0,0,3,4,0,0,0,0,4,0,0,8,17,63,30,18,11,12,0,0,146,0,15
5113341,0,0,3,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,3,5,3,5,0,0,0,0,15,0,0,3,3,3,0,0,0,9,3,5,5,7,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,8,9,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,18,16,3,3,0,0,60,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,4,4,4,0,0,0,0,20,0,0,0,9,0,0,0,0,6,0,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,0,0,5,4,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,18,18,0,0,0,0,49,0,3
5113342,0,3,0,5,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,14,9,4,8,0,0,0,41,3,4,3,0,0,0,0,0,13,5,5,7,3,0,5,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,7,7,3,0,5,0,0,29,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,27,24,20,14,7,0,0,106,0,3,4,4,0,0,0,0,7,0,0,0,0,0,0,0,0,4,3,16,20,3,3,0,0,0,43,3,0,0,0,0,0,0,0,6,3,9,9,0,0,0,0,0,21,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,3,8,9,0,6,0,0,0,22,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,8,27,32,14,13,0,0,0,92,0,3
5113343,0,10,6,0,0,3,0,0,20,0,0,0,0,0,0,0,0,0,3,13,12,7,5,0,0,0,41,3,9,5,3,3,3,3,0,25,3,4,13,10,3,3,5,7,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,4,11,10,3,3,6,7,54,0,0,0,0,3,0,0,0,7,3,7,4,0,6,0,0,4,23,16,41,35,27,20,11,14,7,162,0,9,3,0,0,0,0,0,14,0,0,4,0,0,0,0,0,7,4,19,20,13,4,0,0,0,53,5,8,10,6,7,3,0,3,42,3,13,3,4,0,0,0,0,23,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,3,0,7,3,8,9,3,3,0,3,0,34,0,0,0,0,0,0,0,0,7,3,4,0,3,6,0,3,3,21,16,46,40,26,18,4,13,7,171,0,16
5113344,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,17,0,0,0,4,0,0,3,0,10,7,7,0,8,3,0,5,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,3,8,3,0,5,0,23,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,3,10,12,23,9,0,5,0,59,0,0,4,0,0,0,0,0,3,0,0,4,0,0,0,0,0,5,0,9,9,4,0,0,0,0,26,0,0,0,3,0,0,0,0,7,3,0,3,0,0,0,0,0,8,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,4,11,26,14,3,3,0,0,59,0,0
5113345,0,9,11,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,13,14,0,3,0,0,0,32,3,7,6,0,4,0,0,0,18,4,8,3,6,3,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3,6,3,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,15,41,37,12,6,0,0,0,112,0,8,7,0,0,0,0,0,15,0,0,0,0,0,0,0,0,3,3,18,15,3,0,0,0,0,46,0,7,5,0,3,0,0,0,13,4,3,0,3,0,0,0,0,12,0,0,4,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,3,8,3,5,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,8,32,33,13,6,4,0,0,103,0,12
5113346,0,0,4,4,0,0,0,0,11,0,0,0,0,0,0,0,0,4,4,4,7,0,0,3,0,0,15,3,3,0,0,0,0,0,0,8,0,3,4,4,0,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,10,10,18,11,9,3,3,0,60,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,13,7,3,0,0,0,0,29,0,0,8,0,0,0,0,0,10,0,3,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,3,5,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,8,19,25,7,8,7,0,0,66,0,3
5113347,0,3,9,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,10,3,3,4,0,0,0,18,0,3,3,0,5,0,0,0,13,0,3,5,12,3,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,12,3,3,0,0,24,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,7,5,17,19,15,12,3,0,3,82,0,7,6,0,0,0,0,0,13,0,0,0,0,0,0,0,0,4,3,13,3,4,0,0,0,0,23,0,0,6,0,0,0,0,0,14,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,3,7,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,24,24,9,6,0,0,0,65,0,9
5113348,0,9,3,3,0,3,0,0,20,0,3,0,0,0,0,0,0,3,3,15,12,8,3,0,0,0,39,0,7,4,5,3,0,0,0,18,3,6,13,6,7,3,0,0,39,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5,6,11,6,7,3,0,0,45,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,10,9,37,29,27,21,4,0,0,134,0,9,3,3,0,0,0,0,17,0,0,3,3,0,0,0,0,3,9,29,10,3,3,0,0,0,51,3,3,5,5,3,0,0,0,23,3,0,5,3,0,0,0,0,20,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,9,6,4,6,3,3,0,0,0,25,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,12,17,49,33,17,12,5,0,0,133,0,11
