SA1_7DIGITCODE_2016,F_Unrel_ind_liv_fam_hh_0_14,F_Unre_ind_liv_fam_hh_15_24,F_Unre_ind_liv_fam_hh_25_34,F_Unre_ind_liv_fam_hh_35_44,F_Unre_ind_liv_fam_hh_45_54,F_Unre_ind_liv_fam_hh_55_64,F_Unre_ind_liv_fam_hh_65_74,F_Unre_ind_liv_fam_hh_75_84,F_Unrel_ind_liv_fam_hh_85,F_Unrel_ind_liv_fam_hh_Tot,F_Group_hh_mem_0_14,F_Group_hh_mem_15_24,F_Group_hh_mem_25_34,F_Group_hh_mem_35_44,F_Group_hh_mem_45_54,F_Group_hh_mem_55_64,F_Group_hh_mem_65_74,F_Group_hh_mem_75_84,F_Group_hh_mem_85,F_Group_hh_mem_Tot,F_LPer_0_14_yr,F_LPer_15_24_yr,F_LPer_25_34_yr,F_LPer_35_44_yr,F_LPer_45_54_yr,F_LPer_55_64_yr,F_LPer_65_74_yr,F_LPer_75_84_yr,F_LPer_85_yr_over,F_LPer_Tot,F_Vis_from_within_Aus_0_14,F_Vis_from_within_Aus_15_24,F_Vis_from_within_Aus_25_34,F_Vis_from_within_Aus_35_44,F_Vis_from_within_Aus_45_54,F_Vis_from_within_Aus_55_64,F_Vis_from_within_Aus_65_74,F_Vis_from_within_Aus_75_84,F_Vis_from_within_Aus_85,F_Vis_from_within_Aus_Tot,F_OS_v_0_14_yr,F_OS_v_15_24_yr,F_OS_v_25_34_yr,F_OS_v_35_44_yr,F_OS_v_45_54_yr,F_OS_v_55_64_yr,F_OS_v_65_74_yr,F_OS_v_75_84_yr,F_OS_v_85_yr_over,F_Overseas_v_Total,F_Tot_0_14_yr,F_Tot_15_24_yr,F_Tot_25_34_yr,F_Tot_35_44_yr,F_Tot_45_54_yr,F_Tot_55_64_yr,F_Tot_65_74_yr,F_Tot_75_84_yr,F_Tot_85_yr_over,F_Tot_Tot,P_Husb_a_r_mar_0_14,P_Husb_a_r_mar_15_24,P_Husb_a_r_mar_25_34,P_Husb_a_r_mar_35_44,P_Husb_a_r_mar_45_54,P_Husb_a_r_mar_55_64,P_Husb_a_r_mar_65_74,P_Husb_a_r_mar_75_84,P_Husb_a_r_mar_85,P_Husb_a_r_mar_Tot,P_Part_de_f_mar_0_14,P_Part_de_f_mar_15_24,P_Part_de_f_mar_25_34,P_Part_de_f_mar_35_44,P_Part_de_f_mar_45_54,P_Part_de_f_mar_55_64,P_Part_de_f_mar_65_74,P_Part_de_f_mar_75_84,P_Part_de_f_mar_85,P_Part_de_f_mar_Tot,P_LPar_0_14_yr,P_LPar_15_24_yr,P_LPar_25_34_yr,P_LPar_35_44_yr,P_LPar_45_54_yr,P_LPar_55_64_yr,P_LPar_65_74_yr,P_LPar_75_84_yr,P_LPar_85_yr_over,P_LPar_Tot,P_Child_u_15_0_14_yr,P_Child_u_15_15_24_yr,P_Child_u_15_25_34_yr,P_Child_u_15_35_44_yr,P_Child_u_15_45_54_yr,P_Child_u_15_55_64_yr,P_Child_u_15_65_74_yr,P_Child_u_15_75_84_yr,P_Child_u_15_85_yr_over,P_Child_u_15_Tot,P_Dep_stu15_24_0_14,P_Dep_stu15_24_15_24,P_Dep_stu15_24_25_34,P_Dep_stu15_24_35_44,P_Dep_stu15_24_45_54,P_Dep_stu15_24_55_64,P_Dep_stu15_24_65_74,P_Dep_stu15_24_75_84,P_Dep_stu15_24_85_over,P_Dep_stu15_24_Tot,P_Non_dep_child_0_14,P_Non_dep_child_15_24,P_Non_dep_child_25_34,P_Non_dep_child_35_44,P_Non_dep_child_45_54,P_Non_dep_child_55_64,P_Non_dep_child_65_74,P_Non_dep_child_75_84,P_Non_dep_child_85_over,P_Non_dep_child_Tot,P_Oth_rel_ind_0_14,P_Oth_rel_ind_15_24,P_Oth_rel_ind_25_34,P_Oth_rel_ind_35_44,P_Oth_rel_ind_45_54,P_Oth_rel_ind_55_64,P_Oth_rel_ind_65_74,P_Oth_rel_ind_75_84,P_Oth_rel_ind_85,P_Oth_rel_ind_Tot,P_Unrel_ind_liv_fam_hh_0_14,P_Unre_ind_liv_fam_hh_15_24,P_Unre_ind_liv_fam_hh_25_34,P_Unre_ind_liv_fam_hh_35_44,P_Unre_ind_liv_fam_hh_45_54,P_Unre_ind_liv_fam_hh_55_64,P_Unre_ind_liv_fam_hh_65_74,P_Unre_ind_liv_fam_hh_75_84,P_Unrel_ind_liv_fam_hh_85,P_Unrel_ind_liv_fam_hh_Tot,P_Group_hh_mem_0_14,P_Group_hh_mem_15_24,P_Group_hh_mem_25_34,P_Group_hh_mem_35_44,P_Group_hh_mem_45_54,P_Group_hh_mem_55_64,P_Group_hh_mem_65_74,P_Group_hh_mem_75_84,P_Group_hh_mem_85,P_Group_hh_mem_Tot,P_LPer_0_14_yr,P_LPer_15_24_yr,P_LPer_25_34_yr,P_LPer_35_44_yr,P_LPer_45_54_yr,P_LPer_55_64_yr,P_LPer_65_74_yr,P_LPer_75_84_yr,P_LPer_85_yr_over,P_LPer_Tot,P_Vis_from_within_Aus_0_14,P_Vis_from_within_Aus_15_24,P_Vis_from_within_Aus_25_34,P_Vis_from_within_Aus_35_44,P_Vis_from_within_Aus_45_54,P_Vis_from_within_Aus_55_64,P_Vis_from_within_Aus_65_74,P_Vis_from_within_Aus_75_84,P_Vis_from_within_Aus_85,P_Vis_from_within_Aus_Tot,P_OS_v_0_14_yr,P_OS_v_15_24_yr,P_OS_v_25_34_yr,P_OS_v_35_44_yr,P_OS_v_45_54_yr,P_OS_v_55_64_yr,P_OS_v_65_74_yr,P_OS_v_75_84_yr,P_OS_v_85_yr_over,P_Overseas_v_Total,P_Tot_0_14_yr,P_Tot_15_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
5104177,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,9,..,9,10,5,3,0,0,0,0,30,0,0,0,3,0,0,3,0,0,6,0,3,7,4,3,3,0,0,0,25,5,20,54,22,19,13,7,0,0,137,..,0,24,14,12,16,3,0,0,74,..,13,23,8,6,0,0,0,0,53,..,0,0,0,3,0,0,0,0,3,10,..,..,..,..,..,..,..,..,10,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,4,..,3,0,0,0,0,0,0,0,4,..,0,3,0,0,0,0,0,0,4,..,6,6,0,0,0,0,0,0,17,..,9,30,17,11,3,3,0,0,75,0,0,0,3,0,0,3,0,0,12,4,3,10,5,3,3,0,0,0,34,8,35,107,54,37,34,12,3,0,290
5104178,..,0,0,0,0,0,0,0,0,4,..,10,17,0,0,0,0,0,0,25,..,0,6,13,4,0,0,0,0,27,0,3,8,0,0,0,0,0,0,13,0,0,4,0,0,0,0,0,0,10,4,24,85,30,9,3,4,0,0,162,..,0,32,12,3,3,0,0,0,57,..,10,70,24,7,0,0,0,0,108,..,0,0,0,0,3,0,0,0,3,14,..,..,..,..,..,..,..,..,14,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,7,..,3,0,0,0,0,0,0,0,3,..,22,27,8,3,3,0,0,0,58,..,5,33,25,9,10,0,0,0,76,0,6,9,0,3,0,3,0,0,22,0,4,12,3,0,0,0,0,0,16,19,53,173,74,19,20,6,0,0,360
5104179,..,0,3,0,0,0,0,0,0,5,..,3,7,4,0,0,0,0,0,18,..,3,5,6,4,6,5,3,3,27,0,3,0,3,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,4,10,29,51,28,23,24,14,3,3,179,..,4,23,24,21,32,10,3,0,118,..,10,25,8,3,3,0,0,0,57,..,0,3,0,0,3,0,0,0,9,33,..,..,..,..,..,..,..,..,33,..,10,..,..,..,..,..,..,..,10,..,7,0,0,3,0,0,0,0,9,..,0,6,0,0,0,0,0,0,10,..,3,3,0,0,0,0,0,0,8,..,4,32,5,0,0,0,0,0,45,..,6,21,14,19,6,6,4,3,73,0,3,3,3,0,0,3,0,0,10,0,3,6,0,0,0,0,0,0,8,33,46,115,60,49,47,21,8,3,382
5104180,..,0,0,0,0,0,0,0,0,0,..,6,9,0,0,0,0,0,0,14,..,4,9,5,3,4,3,0,0,31,0,0,3,4,0,4,0,0,0,12,0,3,0,3,3,0,0,0,0,11,12,25,73,25,15,15,8,0,0,172,..,0,35,25,13,9,4,0,0,79,..,19,54,12,5,3,0,0,0,95,..,0,0,0,0,3,0,0,0,7,15,..,..,..,..,..,..,..,..,15,..,4,..,..,..,..,..,..,..,4,..,0,0,0,0,0,0,0,0,0,..,3,3,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,14,20,3,3,3,0,0,0,38,..,4,28,9,13,7,7,0,0,67,0,0,9,0,0,3,0,0,0,14,4,7,5,3,3,0,3,0,0,22,20,51,148,52,37,28,19,0,0,354
5104181,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,5,0,11,6,3,5,0,0,32,0,0,0,0,0,0,0,0,0,0,0,5,0,11,11,8,4,0,0,42,..,0,0,0,0,0,3,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,3,0,0,0,3,0,0,0,6,0,8,21,34,22,12,7,0,0,107,0,0,0,0,0,0,0,0,0,0,0,7,21,34,29,20,14,0,0,122
5104182,..,0,0,0,0,0,0,0,0,9,..,4,7,0,0,0,0,0,0,19,..,3,15,6,4,9,4,6,0,47,0,6,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,7,22,59,22,17,16,8,6,3,159,..,0,21,8,3,14,3,3,0,56,..,11,31,4,0,0,0,0,0,53,..,0,3,0,4,0,0,0,0,9,13,..,..,..,..,..,..,..,..,13,..,3,..,..,..,..,..,..,..,3,..,0,0,3,0,0,0,0,0,3,..,3,0,0,0,0,0,0,0,3,..,0,7,3,0,0,0,0,0,15,..,10,25,3,0,0,0,0,0,37,..,3,27,18,16,12,3,6,0,82,0,4,5,0,0,0,0,0,0,15,0,0,0,0,0,3,0,0,0,3,13,36,124,45,26,26,11,9,3,297
5104183,..,0,0,0,0,0,0,0,0,0,..,6,6,0,0,0,0,0,0,15,..,0,3,5,3,5,0,4,3,24,0,7,6,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,3,24,30,41,26,10,14,7,5,3,154,..,0,24,30,6,14,12,0,0,90,..,3,16,8,6,0,0,0,0,38,..,0,0,5,0,0,0,3,0,7,40,..,..,..,..,..,..,..,..,40,..,4,..,..,..,..,..,..,..,4,..,0,0,0,0,3,0,0,0,8,..,0,0,0,0,3,0,0,0,4,..,0,3,0,0,0,0,0,0,6,..,19,17,3,3,0,0,0,0,38,..,5,6,6,7,3,0,9,3,42,0,7,6,0,0,0,0,0,0,17,0,3,3,0,0,0,0,0,0,3,40,42,81,53,28,21,15,11,3,306
5104184,..,0,3,0,0,0,0,0,0,6,..,7,13,4,0,0,0,0,0,16,..,0,3,0,3,5,3,3,0,23,3,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,19,22,47,21,12,17,7,3,0,148,..,3,14,15,5,11,3,4,0,53,..,7,27,15,12,5,0,0,0,67,..,0,0,0,3,0,0,0,0,7,27,..,..,..,..,..,..,..,..,27,..,7,..,..,..,..,..,..,..,7,..,3,3,0,0,0,0,0,0,9,..,4,6,0,0,0,0,0,0,11,..,0,7,0,0,0,0,0,0,11,..,7,31,3,0,8,0,0,0,54,..,0,18,3,7,4,5,8,0,46,3,3,3,4,0,0,0,0,0,20,0,0,0,0,0,3,0,0,0,7,29,39,104,44,37,31,12,7,3,315
5104185,..,0,6,0,0,0,0,0,0,8,..,5,8,0,0,0,3,0,0,23,..,5,16,4,3,3,0,0,5,41,0,3,0,0,0,0,0,0,0,8,0,0,3,0,0,4,0,0,0,5,16,48,96,32,22,13,8,0,4,239,..,4,53,33,17,12,8,0,0,124,..,18,68,10,4,3,0,0,0,111,..,0,0,0,0,0,3,0,0,5,33,..,..,..,..,..,..,..,..,33,..,10,..,..,..,..,..,..,..,10,..,3,0,0,4,3,0,0,0,7,..,3,0,0,0,0,0,0,0,9,..,4,13,0,0,0,0,0,0,18,..,15,23,3,0,0,3,0,0,50,..,12,40,14,6,8,5,0,5,91,4,5,3,4,0,3,0,0,0,18,0,3,0,0,3,4,0,0,0,14,31,83,205,70,38,30,12,3,4,483
5104186,..,3,4,0,0,0,0,0,0,4,..,6,12,0,0,0,3,0,0,18,..,3,7,13,6,6,0,0,0,38,0,3,4,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,6,6,38,77,26,23,27,7,0,0,217,..,3,50,19,26,32,8,3,0,134,..,16,53,8,7,0,4,0,0,94,..,0,0,3,4,4,0,0,0,12,17,..,..,..,..,..,..,..,..,17,..,7,..,..,..,..,..,..,..,7,..,6,7,0,0,0,0,0,0,10,..,5,3,0,0,0,0,0,0,7,..,10,8,0,0,0,0,0,0,11,..,13,24,0,4,3,3,0,0,46,..,12,28,22,16,19,0,0,0,107,0,3,5,5,3,3,0,0,0,23,0,4,5,3,0,0,0,0,0,18,17,73,179,65,63,62,17,4,0,482
5104201,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,5,..,0,0,0,0,8,7,3,0,19,0,0,0,0,0,4,3,0,0,9,3,3,0,3,0,0,0,0,0,7,35,21,17,26,33,41,45,12,0,226,..,3,16,29,41,44,65,17,0,215,..,0,0,4,4,9,0,0,0,16,..,0,0,0,7,4,0,0,0,13,53,..,..,..,..,..,..,..,..,53,..,19,..,..,..,..,..,..,..,19,..,11,15,4,0,0,0,0,0,22,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,4,..,0,0,3,3,4,10,7,0,35,3,0,0,3,0,7,11,0,0,23,4,3,0,0,0,0,0,0,0,13,60,34,33,44,64,65,88,29,3,423
5104202,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,3,3,6,8,6,3,0,29,0,0,8,0,5,0,0,4,0,20,0,0,0,0,0,3,0,0,0,3,16,21,27,18,33,46,29,13,0,205,..,4,9,21,27,66,60,11,0,195,..,0,10,6,3,0,0,0,0,20,..,0,0,3,6,4,0,0,0,17,35,..,..,..,..,..,..,..,..,35,..,16,..,..,..,..,..,..,..,16,..,11,7,0,0,0,0,0,0,22,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,3,0,0,0,0,0,0,7,..,3,7,9,14,11,6,3,0,54,3,4,6,0,5,3,0,3,0,31,0,0,0,0,0,3,0,0,0,3,38,41,49,38,64,90,69,21,0,402
5104203,..,0,3,0,0,0,0,0,0,7,..,19,30,3,4,0,0,0,0,53,..,9,53,21,20,14,14,12,0,149,4,6,3,3,3,3,0,0,0,22,0,0,8,0,3,10,0,0,0,21,44,69,256,98,60,56,27,29,0,639,..,4,114,81,30,40,25,26,6,320,..,36,164,32,12,0,0,3,0,246,..,0,0,5,11,8,0,0,0,29,82,..,..,..,..,..,..,..,..,82,..,20,..,..,..,..,..,..,..,20,..,7,8,0,0,0,0,0,0,14,..,15,7,0,0,0,0,0,0,28,..,0,3,0,0,0,0,0,0,6,..,37,78,8,3,3,0,0,0,129,..,22,109,60,43,26,20,20,0,301,4,9,7,5,4,12,4,0,0,37,0,0,11,3,6,14,3,4,0,40,82,150,504,195,112,102,50,46,10,1254
5104205,..,0,0,0,0,0,0,0,0,0,..,4,6,3,0,0,0,0,0,17,..,9,16,9,16,11,14,10,3,90,0,3,0,3,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,18,24,79,32,32,18,20,17,4,239,..,3,42,17,11,3,4,9,3,89,..,10,48,3,0,0,0,0,0,67,..,0,0,6,3,0,0,0,0,9,27,..,..,..,..,..,..,..,..,27,..,9,..,..,..,..,..,..,..,9,..,0,0,0,0,0,0,0,0,3,..,3,3,6,0,0,0,0,0,15,..,0,0,0,0,0,0,0,0,3,..,13,15,4,0,3,0,0,0,36,..,12,30,21,26,20,22,16,11,155,0,3,0,3,0,0,5,3,0,9,0,0,0,0,0,0,0,0,0,4,27,61,142,53,51,31,30,28,10,435
5104206,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,4,0,0,3,..,0,0,0,3,5,9,13,3,33,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,0,4,45,34,18,32,38,37,34,17,3,260,..,0,10,35,43,49,32,13,0,175,..,4,15,6,13,9,3,0,0,47,..,0,0,3,12,3,0,0,0,21,88,..,..,..,..,..,..,..,..,88,..,29,..,..,..,..,..,..,..,29,..,9,10,8,0,0,0,0,0,25,..,0,3,0,0,4,3,0,0,16,..,0,3,0,0,0,0,0,0,3,..,0,7,0,0,0,3,0,0,8,..,0,3,0,4,9,21,13,3,53,0,0,0,0,0,0,0,0,0,6,3,4,0,0,4,0,0,0,0,14,91,56,51,53,70,71,61,24,3,481
5104207,..,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,0,0,0,6,..,0,0,0,0,7,3,4,3,17,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,41,29,16,27,23,22,23,9,6,193,..,0,15,43,34,19,24,10,3,148,..,0,3,3,11,4,3,0,0,25,..,0,0,3,4,7,0,0,0,13,83,..,..,..,..,..,..,..,..,83,..,24,..,..,..,..,..,..,..,24,..,3,7,0,0,0,0,0,0,12,..,3,0,0,0,0,3,0,0,4,..,0,0,0,0,0,0,0,0,0,..,9,11,3,3,0,0,0,0,20,..,0,0,4,4,6,8,5,3,36,3,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,4,83,47,40,53,58,38,40,15,10,383
5104208,..,0,0,0,0,0,0,0,0,3,..,10,6,0,0,0,0,0,0,20,..,8,13,3,7,5,0,11,0,43,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,3,0,0,0,3,47,51,45,32,53,34,16,13,0,293,..,0,21,43,59,26,15,4,0,170,..,7,24,3,9,10,0,0,0,57,..,0,0,4,6,5,3,0,0,24,86,..,..,..,..,..,..,..,..,86,..,43,..,..,..,..,..,..,..,43,..,6,5,0,0,0,0,0,0,13,..,4,4,0,0,7,0,0,0,12,..,0,4,3,0,0,0,0,0,9,..,15,9,0,3,0,0,0,0,31,..,9,19,17,12,14,11,13,0,97,3,3,0,3,4,3,0,0,0,23,0,5,0,0,0,3,0,0,0,9,84,96,91,73,98,66,33,23,4,576
5104209,..,0,0,0,0,0,0,0,0,0,..,0,4,0,0,0,0,0,0,10,..,0,4,4,3,3,9,9,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,21,31,19,19,12,18,8,3,153,..,0,12,29,21,14,11,0,0,83,..,4,25,4,0,0,0,0,0,28,..,0,0,0,4,0,4,0,0,11,44,..,..,..,..,..,..,..,..,44,..,17,..,..,..,..,..,..,..,17,..,5,3,5,0,0,0,0,0,11,..,8,0,0,0,0,0,0,0,14,..,0,0,0,0,0,0,0,0,0,..,4,11,0,0,0,0,0,0,19,..,0,4,4,8,11,12,9,3,42,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,44,39,51,42,29,26,30,8,3,272
5104210,..,0,0,0,0,0,0,0,0,0,..,6,8,0,0,0,0,0,0,20,..,3,10,3,5,6,7,9,0,43,0,0,3,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,0,5,31,29,49,24,28,26,21,8,0,208,..,0,17,24,31,25,24,8,0,132,..,0,17,9,3,3,0,0,0,37,..,0,0,0,6,3,0,0,0,9,58,..,..,..,..,..,..,..,..,58,..,20,..,..,..,..,..,..,..,20,..,6,3,0,0,0,0,0,0,12,..,3,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,6,11,0,0,0,0,0,0,25,..,6,16,10,7,9,10,13,0,73,0,0,3,0,0,0,0,0,0,7,5,3,8,0,0,0,0,0,0,13,57,51,80,47,46,43,38,21,0,383
5104211,..,0,4,0,0,0,0,0,0,5,..,3,0,0,0,0,3,0,0,5,..,0,0,0,3,3,3,0,0,7,0,0,3,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,25,19,21,20,28,17,22,10,0,168,..,0,12,34,39,26,26,6,5,137,..,0,16,3,3,0,0,0,0,21,..,0,0,3,3,4,3,0,0,11,52,..,..,..,..,..,..,..,..,52,..,24,..,..,..,..,..,..,..,24,..,9,11,0,0,0,0,0,0,21,..,0,3,0,0,0,0,0,0,4,..,3,5,0,0,0,0,0,0,8,..,3,0,0,0,0,3,0,0,12,..,0,3,0,0,8,7,3,0,21,0,0,3,0,0,0,0,3,0,6,0,0,0,3,0,0,0,0,0,3,52,44,48,39,46,35,36,13,3,321
5104212,..,0,0,0,0,0,0,0,0,0,..,6,0,0,0,0,0,0,0,3,..,0,0,0,0,9,14,12,8,49,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,43,16,24,20,24,28,22,24,14,209,..,0,15,27,30,19,14,17,5,128,..,0,9,0,0,3,3,0,0,20,..,0,0,3,3,0,0,0,3,10,73,..,..,..,..,..,..,..,..,73,..,16,..,..,..,..,..,..,..,16,..,6,0,0,0,0,0,0,0,11,..,3,0,0,0,0,0,0,0,3,..,0,4,0,0,0,0,0,0,4,..,6,9,0,0,0,0,0,0,12,..,0,0,0,6,9,25,30,11,83,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,73,30,37,35,42,40,43,46,22,362
5104213,..,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,0,0,0,5,..,0,0,0,0,3,3,0,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,16,22,27,34,30,23,5,6,204,..,0,16,35,39,38,36,5,0,170,..,5,4,3,3,5,0,0,0,23,..,0,0,3,5,0,3,0,0,12,92,..,..,..,..,..,..,..,..,92,..,29,..,..,..,..,..,..,..,29,..,3,7,3,0,0,0,0,0,16,..,3,0,0,0,3,0,0,0,10,..,0,0,0,0,0,0,0,0,0,..,3,8,0,0,0,0,0,0,13,..,0,3,6,0,16,3,4,6,33,0,0,0,0,0,0,0,0,0,4,0,8,3,0,0,0,0,0,0,15,92,51,46,49,54,61,42,5,9,406
5104214,..,0,0,0,0,0,0,0,0,0,..,11,5,3,0,0,0,0,0,15,..,0,0,0,0,9,8,6,5,27,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,24,22,27,29,15,13,13,9,5,165,..,0,25,33,20,5,6,0,0,91,..,4,3,4,0,0,3,0,0,9,..,0,0,8,11,3,0,0,0,22,57,..,..,..,..,..,..,..,..,57,..,14,..,..,..,..,..,..,..,14,..,0,5,0,3,0,0,0,0,7,..,3,3,0,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,..,24,9,3,0,0,0,0,0,37,..,3,6,3,3,9,12,6,5,50,3,0,0,3,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,6,58,45,66,47,33,19,21,11,8,316
5104215,..,0,4,0,0,0,0,0,0,3,..,0,9,3,0,0,0,0,0,14,..,0,0,0,3,11,4,6,3,28,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,5,33,21,19,34,31,43,24,8,3,218,..,0,3,48,27,34,35,5,3,166,..,0,10,8,4,14,3,0,0,33,..,0,0,0,13,4,3,0,0,15,73,..,..,..,..,..,..,..,..,73,..,26,..,..,..,..,..,..,..,26,..,8,3,0,0,0,0,0,0,20,..,3,0,0,0,0,0,0,0,3,..,0,9,0,0,0,0,0,0,6,..,7,11,3,0,3,0,0,0,17,..,0,3,0,3,14,8,3,8,48,0,3,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,6,73,47,35,62,50,70,56,17,7,419
5104216,..,0,0,0,0,0,0,0,0,0,..,4,3,0,0,3,0,0,0,12,..,0,0,3,3,0,3,0,3,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,47,12,20,42,35,14,5,3,3,193,..,0,20,56,32,21,10,9,0,149,..,0,8,8,8,4,0,0,0,32,..,0,0,0,8,5,0,3,0,17,107,..,..,..,..,..,..,..,..,107,..,18,..,..,..,..,..,..,..,18,..,6,3,0,3,0,0,0,0,14,..,4,0,0,0,0,0,0,0,3,..,0,3,0,0,0,0,0,0,3,..,4,11,0,0,4,0,0,0,16,..,3,5,3,3,6,3,0,3,29,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,102,31,45,69,56,37,13,10,7,385
5104217,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,8,..,3,0,0,0,10,4,8,0,27,0,5,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,49,27,22,34,35,46,22,10,3,249,..,0,24,43,46,48,32,11,3,197,..,0,7,9,15,3,0,0,0,29,..,0,0,3,3,6,0,0,0,16,114,..,..,..,..,..,..,..,..,114,..,26,..,..,..,..,..,..,..,26,..,6,12,3,3,0,0,0,0,19,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,4,3,5,0,0,0,0,0,11,..,3,0,0,0,10,4,8,0,29,0,5,4,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,115,47,45,58,69,68,47,18,3,467
5104218,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,10,..,0,0,3,0,0,3,3,3,11,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,29,17,11,18,21,13,11,3,4,128,..,0,11,20,25,11,14,9,4,96,..,3,10,0,5,5,0,0,0,18,..,0,0,6,0,0,0,0,0,4,58,..,..,..,..,..,..,..,..,58,..,9,..,..,..,..,..,..,..,9,..,4,0,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,5,4,0,0,0,0,0,0,14,..,0,0,3,0,3,5,3,0,22,0,3,3,0,5,0,0,0,0,10,0,3,0,0,0,0,0,0,0,3,58,24,27,28,34,24,20,9,7,237
5104219,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,4,..,0,0,4,0,3,4,3,0,19,3,0,0,0,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,3,33,30,23,23,35,23,18,6,3,206,..,0,22,37,41,33,26,9,0,167,..,3,3,5,3,5,0,0,3,30,..,0,0,0,4,0,0,0,0,6,78,..,..,..,..,..,..,..,..,78,..,42,..,..,..,..,..,..,..,42,..,3,3,0,0,0,0,0,0,9,..,0,3,0,0,0,0,0,0,4,..,0,8,0,0,0,0,0,0,7,..,0,10,0,3,0,0,0,0,14,..,0,0,3,3,6,8,3,0,30,0,0,4,3,0,0,3,3,0,17,3,0,0,0,0,0,0,0,0,6,84,58,51,53,62,46,38,15,3,414
