SA1_7DIGITCODE_2016,M_15_19_Mgrs,M_15_19_Profnls,M_15_19_Techs_trades_workers,M_15_19_Comm_psnl_serv_wrkrs,M_15_19_Cler_admin_wrkrs,M_15_19_Sales_wrkrs,M_15_19_Mach_oper_dvrs,M_15_19_Labrs,M_15_19_Inad_desc_Ns,M_15_19_Tot,M_20_24_Mgrs,M_20_24_Profnls,M_20_24_Techs_trades_wrkrs,M_20_24_Comm_psnl_serv_wrkrs,M_20_24_Cler_admin_wrkrs,M_20_24_Sales_wrkrs,M_20_24_Mach_oper_dvrs,M_20_24_Labrs,M_20_24_Inad_desc_Ns,M_20_24_Tot,M_25_34_Mgrs,M_25_34_Profnls,M_25_34_Techs_trades_wrkrs,M_25_34_Comm_psnl_serv_wrkrs,M_25_34_Cler_admin_wrkrs,M_25_34_Sales_wrkrs,M_25_34_Mach_oper_dvrs,M_25_34_Labrs,M_25_34_Inad_desc_Ns,M_25_34_Tot,M_35_44_Mgrs,M_35_44_Profnls,M_35_44_Techs_trades_wrkrs,M_35_44_Comm_psnl_serv_wrkrs,M_35_44_Cler_admin_wrkrs,M_35_44_Sales_wrkrs,M_35_44_Mach_oper_dvrs,M_35_44_Labrs,M_35_44_Inad_desc_Ns,M_35_44_Tot,M_45_54_Mgrs,M_45_54_Profnls,M_45_54_Techs_trades_wrkrs,M_45_54_Comm_psnl_serv_wrkrs,M_45_54_Cler_admin_wrkrs,M_45_54_Sales_wrkrs,M_45_54_Mach_oper_dvrs,M_45_54_Labrs,M_45_54_Inad_desc_Ns,M_45_54_Tot,M_55_64_Mgrs,M_55_64_Profnls,M_55_64_Techs_trades_wrkrs,M_55_64_Comm_psnl_serv_wrkrs,M_55_64_Cler_admin_wrkrs,M_55_64_Sales_wrkrs,M_55_64_Mach_oper_dvrs,M_55_64_Labrs,M_55_64_Inad_desc_Ns,M_55_64_Tot,M_65_74_Mgrs,M_65_74_Profnls,M_65_74_Techs_trades_wrkrs,M_65_74_Comm_psnl_serv_wrkrs,M_65_74_Cler_admin_wrkrs,M_65_74_Sales_wrkrs,M_65_74_Mach_oper_dvrs,M_65_74_Labrs,M_65_74_Inad_desc_Ns,M_65_74_Tot,M_75_84_Mgrs,M_75_84_Profnls,M_75_84_Techs_trades_wrkrs,M_75_84_Comm_psnl_serv_wrkrs,M_75_84_Cler_admin_wrkrs,M_75_84_Sales_wrkrs,M_75_84_Mach_oper_dvrs,M_75_84_Labrs,M_75_84_Inad_desc_Ns,M_75_84_Tot,M_85_over_Mgrs,M_85_over_Profnls,M_85_over_Techs_trades_wrkrs,M_85_over_Com_psnl_serv_wrkrs,M_85_over_Cler_admin_wrkrs,M_85_over_Sales_wrkrs,M_85_over_Mach_oper_dvrs,M_85_over_Labrs,M_85_over_Inad_desc_Ns,M_85_over_Tot,M_Tot_Mgrs,M_Tot_Profnls,M_Tot_Techs_trades_wrkrs,M_Tot_Comm_psnl_serv_wrkrs,M_Tot_Cler_admin_wrkrs,M_Tot_Sales_wrkrs,M_Tot_Mach_oper_dvrs,M_Tot_Labrs,M_Tot_Inad_desc_Ns,M_Tot_Tot,F_15_19_Mgrs,F_15_19_Profnls,F_15_19_Techs_trades_workers,F_15_19_Comm_psnl_serv_wrkrs,F_15_19_Cler_admin_wrkrs,F_15_19_Sales_wrkrs,F_15_19_Mach_oper_dvrs,F_15_19_Labrs,F_15_19_Inad_desc_Ns,F_15_19_Tot,F_20_24_Mgrs,F_20_24_Profnls,F_20_24_Techs_trades_wrkrs,F_20_24_Comm_psnl_serv_wrkrs,F_20_24_Cler_admin_wrkrs,F_20_24_Sales_wrkrs,F_20_24_Mach_oper_dvrs,F_20_24_Labrs,F_20_24_Inad_desc_Ns,F_20_24_Tot,F_25_34_Mgrs,F_25_34_Profnls,F_25_34_Techs_trades_wrkrs,F_25_34_Comm_psnl_serv_wrkrs,F_25_34_Cler_admin_wrkrs,F_25_34_Sales_wrkrs,F_25_34_Mach_oper_dvrs,F_25_34_Labrs,F_25_34_Inad_desc_Ns,F_25_34_Tot,F_35_44_Mgrs,F_35_44_Profnls,F_35_44_Techs_trades_wrkrs,F_35_44_Comm_psnl_serv_wrkrs,F_35_44_Cler_admin_wrkrs,F_35_44_Sales_wrkrs,F_35_44_Mach_oper_dvrs,F_35_44_Labrs,F_35_44_Inad_desc_Ns,F_35_44_Tot,F_45_54_Mgrs,F_45_54_Profnls,F_45_54_Techs_trades_wrkrs,F_45_54_Comm_psnl_serv_wrkrs,F_45_54_Cler_admin_wrkrs,F_45_54_Sales_wrkrs,F_45_54_Mach_oper_dvrs,F_45_54_Labrs,F_45_54_Inad_desc_Ns,F_45_54_Tot,F_55_64_Mgrs,F_55_64_Profnls,F_55_64_Techs_trades_wrkrs,F_55_64_Comm_psnl_serv_wrkrs,F_55_64_Cler_admin_wrkrs,F_55_64_Sales_wrkrs,F_55_64_Mach_oper_dvrs,F_55_64_Labrs,F_55_64_Inad_desc_Ns,F_55_64_Tot,F_65_74_Mgrs,F_65_74_Profnls,F_65_74_Techs_trades_wrkrs,F_65_74_Comm_psnl_serv_wrkrs,F_65_74_Cler_admin_wrkrs,F_65_74_Sales_wrkrs,F_65_74_Mach_oper_dvrs,F_65_74_Labrs,F_65_74_Inad_desc_Ns,F_65_74_Tot,F_75_84_Mgrs,F_75_84_Profnls,F_75_84_Techs_trades_wrkrs,F_75_84_Comm_psnl_serv_wrkrs,F_75_84_Cler_admin_wrkrs,F_75_84_Sales_wrkrs,F_75_84_Mach_oper_dvrs,F_75_84_Labrs,F_75_84_Inad_desc_Ns,F_75_84_Tot,F_85_over_Mgrs,F_85_over_Profnls,F_85_over_Techs_trades_wrkrs,F_85_over_Com_psnl_serv_wrkrs,F_85_over_Cler_admin_wrkrs,F_85_over_Sales_wrkrs,F_85_over_Mach_oper_dvrs,F_85_over_Labrs,F_85_over_Inad_desc_Ns,F_85_over_Tot,F_Tot_Mgrs,F_Tot_Profnls,F_Tot_Techs_trades_wrkrs,F_Tot_Comm_psnl_serv_wrkrs,F_Tot_Cler_admin_wrkrs,F_Tot_Sales_wrkrs,F_Tot_Mach_oper_dvrs,F_Tot_Labrs,F_Tot_Inad_desc_Ns,F_Tot_Tot
5103114,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,3,18,6,0,0,7,0,0,0,35,4,10,0,0,3,0,0,0,0,22,5,6,0,0,0,0,0,0,3,19,6,7,4,0,0,3,0,0,0,26,8,7,0,0,0,3,0,3,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,36,49,21,3,9,15,0,7,3,137,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,6,18,3,0,3,3,0,0,0,39,8,7,0,4,0,0,0,0,0,20,3,17,0,3,0,0,0,0,0,27,4,10,4,0,3,0,0,0,0,23,3,3,0,0,6,0,0,0,0,13,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,19,64,4,8,16,9,0,8,0,125
5103115,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,3,0,0,0,14,0,14,0,3,0,0,0,0,0,23,5,8,3,0,0,0,0,0,0,23,0,18,3,0,0,5,0,3,0,34,3,12,4,0,4,0,0,0,0,16,0,7,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,60,7,7,11,8,0,7,0,120,0,0,0,0,0,4,0,0,0,7,0,3,0,3,0,3,0,0,0,9,0,4,0,0,3,0,0,0,0,15,0,15,0,3,3,3,0,0,0,30,6,5,3,3,3,0,0,0,0,24,4,5,0,0,0,3,0,0,0,13,0,5,0,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,45,9,9,16,16,0,0,0,111
5103116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,19
5103117,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,3,0,5,0,13,4,15,3,0,4,0,0,0,0,32,10,6,0,0,0,6,0,0,0,15,12,3,4,0,0,3,0,0,0,19,3,4,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,30,13,4,4,8,3,6,3,100,0,0,0,4,0,0,0,0,0,5,0,0,0,3,3,3,0,0,0,11,3,17,0,4,6,0,0,0,0,28,5,8,0,0,3,3,0,0,0,20,7,11,0,4,3,0,0,0,0,25,8,3,0,0,3,3,0,0,0,21,0,3,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,43,3,13,21,7,0,0,3,117
5103118,0,0,0,7,0,0,0,0,0,7,0,0,0,3,0,3,0,0,0,3,3,18,0,4,0,0,4,0,0,33,7,6,0,0,3,0,0,0,0,16,9,8,0,0,0,0,0,0,0,15,0,7,0,0,4,0,0,0,0,6,0,3,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,42,3,13,5,3,4,3,0,96,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,14,0,3,3,3,0,0,0,24,3,13,0,0,4,0,0,0,0,21,3,8,0,3,0,0,0,0,0,17,3,9,0,0,0,0,0,0,0,12,0,3,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,43,0,5,13,3,0,0,0,80
5103119,0,0,0,0,0,3,3,3,0,13,0,0,0,0,0,3,0,0,0,8,3,4,0,0,0,0,0,0,0,13,0,5,0,3,0,0,0,0,0,13,6,8,0,0,0,0,0,0,0,17,3,3,0,0,4,0,0,0,0,7,3,4,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,16,27,6,5,4,6,5,7,3,86,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,3,0,0,0,8,0,3,0,0,0,0,0,0,0,8,0,6,0,0,3,0,0,0,0,8,0,8,0,0,4,0,0,0,0,12,3,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,25,0,4,10,9,0,3,3,60
5103120,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,20,3,21,4,7,0,3,3,0,0,48,0,3,3,0,0,0,0,0,0,18,3,5,0,0,0,0,0,3,0,15,0,8,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,47,11,12,6,4,12,10,4,115,0,0,0,0,0,0,0,0,0,0,0,4,0,7,6,4,0,0,0,17,3,24,4,11,3,4,0,0,0,54,3,11,0,0,3,0,0,0,0,19,0,10,0,0,0,0,0,0,0,11,0,6,0,0,4,3,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,55,6,19,19,14,0,0,0,117
5103121,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,3,12,6,0,0,3,0,0,0,28,10,14,0,0,4,3,0,0,0,34,3,6,6,4,0,0,0,3,0,26,8,3,3,0,3,0,0,0,0,18,0,5,3,0,3,0,0,0,0,9,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,30,49,17,12,15,8,4,4,4,133,0,0,0,0,0,4,0,0,0,7,0,4,0,4,0,3,0,0,0,19,4,8,0,3,5,0,0,0,0,22,3,10,0,0,5,0,0,0,0,22,3,19,0,3,10,0,0,0,0,35,7,3,0,8,8,0,0,0,0,26,0,3,0,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,50,7,17,24,13,0,6,0,139
5103201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,3,0,0,0,18,5,10,0,0,0,0,0,0,0,18,8,11,0,0,0,0,0,0,0,20,4,3,0,0,0,0,0,0,0,12,4,10,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,39,3,0,7,3,0,3,3,85,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,17,3,5,0,0,4,0,0,0,0,16,3,3,0,3,4,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,34,0,5,13,3,0,3,0,75
5103202,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,5,4,0,0,0,0,0,3,13,0,4,0,0,0,0,0,0,0,8,12,3,0,0,0,0,0,0,0,13,5,5,0,0,0,0,0,0,0,18,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,22,28,14,5,3,0,0,3,5,75,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,6,3,11,0,0,4,0,0,0,0,26,4,3,0,0,0,0,0,0,0,10,3,9,0,0,0,0,0,0,0,17,0,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,34,3,7,8,6,0,3,0,68
5103203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,12,0,0,0,3,0,0,0,23,0,14,0,0,0,0,0,0,0,17,0,6,0,0,0,0,0,0,0,9,6,8,0,0,0,4,0,0,0,10,8,4,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,19,48,6,3,3,8,0,0,7,90,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,3,11,0,0,4,0,0,0,0,26,0,13,3,0,3,0,0,0,0,19,0,9,0,0,8,0,0,0,0,14,0,7,3,0,0,3,0,0,0,15,0,5,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,56,3,5,23,5,0,0,0,92
5103204,0,0,0,0,0,3,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,10,3,0,0,0,0,0,0,14,11,4,3,0,0,3,0,0,0,25,6,9,0,0,0,3,0,0,3,16,3,8,3,0,0,0,0,0,0,19,3,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,40,3,3,4,11,0,3,4,95,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,11,0,0,0,4,0,0,0,18,3,9,0,0,3,0,0,0,0,13,0,4,0,3,5,0,0,0,0,9,0,6,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,28,3,10,16,3,0,3,0,69
5103205,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,13,0,3,0,0,0,0,0,19,9,23,0,0,0,0,0,0,0,31,16,18,0,0,0,0,0,0,0,33,3,3,3,0,0,0,0,0,0,17,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,58,5,6,0,6,0,0,3,113,0,0,0,0,0,0,0,0,0,4,0,3,0,7,0,0,0,0,0,5,3,9,0,4,3,0,0,0,0,22,4,8,0,0,3,4,0,0,0,24,3,17,0,0,3,0,0,0,0,24,3,4,0,0,3,0,0,0,0,9,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,46,0,10,13,9,0,0,0,99
5103206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,3,0,0,0,0,14,0,11,3,0,0,0,0,0,0,15,6,14,0,0,0,0,3,0,0,23,5,3,0,0,0,0,0,0,0,16,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,36,9,0,3,6,3,0,0,75,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,9,0,0,3,0,0,0,0,15,5,9,0,0,3,0,0,0,0,15,3,10,0,3,3,0,0,0,0,15,0,7,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,35,0,6,14,10,0,0,0,71
5103207,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,5,5,5,3,0,3,3,0,0,32,4,13,0,0,0,3,0,0,0,24,9,6,3,0,0,0,0,0,0,19,8,7,0,0,0,0,0,0,0,21,3,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,27,42,8,4,3,8,3,8,0,116,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,0,0,6,6,22,0,3,3,0,0,0,0,33,8,8,0,0,0,0,0,0,0,12,5,5,0,0,4,3,0,0,3,17,3,7,0,0,0,0,0,0,0,15,0,4,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,52,0,6,11,6,0,4,3,99
5103208,0,0,0,0,0,4,0,3,0,7,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,9,0,5,3,0,0,0,0,0,0,5,6,6,0,0,0,0,0,0,0,22,10,7,0,0,0,0,0,0,0,25,0,6,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,33,7,3,3,7,0,5,7,84,0,0,0,0,0,6,0,0,0,8,0,3,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,9,3,9,0,0,0,0,0,0,0,20,3,12,0,0,7,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,37,0,3,11,6,0,0,0,67
5103209,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,15,3,3,0,0,0,0,0,23,10,14,0,0,5,0,0,0,0,25,13,15,0,0,3,0,0,0,0,30,11,16,0,0,0,3,0,3,0,36,10,4,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,47,64,3,3,9,9,3,6,0,144,0,0,0,3,0,3,0,0,0,6,0,3,0,3,4,3,0,0,0,12,0,18,0,3,0,0,0,0,0,26,4,15,0,3,0,0,0,0,0,23,9,22,0,0,3,0,0,0,0,36,3,17,0,0,6,0,0,0,0,37,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,80,6,10,19,8,0,0,3,139
5103210,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,17,8,9,3,0,0,0,0,0,0,19,7,8,3,0,0,0,0,0,0,25,3,5,3,0,3,0,0,0,0,22,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,44,11,4,4,6,0,3,0,102,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,9,5,15,0,0,4,0,0,0,0,27,7,4,0,0,3,0,0,0,0,19,0,18,0,3,6,0,0,0,3,30,0,8,0,0,4,0,0,0,0,15,3,4,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,55,4,7,13,5,0,3,3,106
5103211,0,0,0,3,0,0,0,3,0,5,0,0,0,3,0,0,0,0,0,12,3,4,3,0,0,0,0,0,0,7,3,7,0,0,0,0,0,0,0,12,18,15,4,0,0,3,0,0,0,36,7,9,0,0,0,0,0,0,0,15,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,4,10,3,10,3,7,0,104,0,0,0,3,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,9,0,5,0,3,0,0,0,0,0,10,4,14,0,0,0,0,0,0,0,17,3,21,0,5,8,0,0,0,0,39,0,12,0,0,0,0,0,0,0,18,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,59,0,12,11,8,0,0,5,111
5103212,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,12,5,4,0,0,3,0,0,0,0,17,5,7,0,0,0,0,0,0,0,14,8,7,0,0,0,0,0,0,0,17,13,5,3,0,0,0,0,0,0,23,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,26,10,6,6,4,3,3,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,12,3,15,0,3,0,0,0,0,0,22,3,3,0,0,3,0,0,0,0,6,3,7,0,0,0,3,0,0,0,14,3,5,0,0,7,0,0,0,0,14,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,35,0,8,9,4,0,0,0,68
5103213,0,0,0,3,0,3,0,0,0,4,0,0,3,0,0,3,0,3,0,12,7,8,3,0,0,0,0,0,0,23,9,11,0,0,0,4,0,0,0,25,7,15,0,0,4,0,0,0,0,23,3,8,0,0,0,0,0,0,0,22,4,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,31,47,11,5,7,10,0,7,0,122,0,0,0,0,0,3,0,0,0,9,3,5,0,5,3,7,0,0,0,24,3,16,3,4,0,3,0,0,3,27,3,18,0,0,0,0,0,0,0,23,7,17,0,0,6,0,0,0,0,33,3,10,0,4,0,3,0,0,0,22,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,68,3,16,12,12,0,0,4,136
5103214,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,3,0,8,0,10,3,0,0,0,0,0,0,17,4,8,0,0,0,3,0,0,0,19,5,12,0,3,0,0,0,0,3,29,7,11,0,0,0,3,0,0,0,18,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,47,3,5,4,14,0,7,3,103,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,4,0,0,0,5,3,3,0,4,4,0,0,0,0,18,7,12,0,4,3,3,0,0,0,23,3,15,0,0,3,0,0,0,0,16,3,8,0,0,3,0,0,0,0,20,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,45,0,9,14,10,0,0,0,101
5103215,0,0,0,3,0,0,0,0,0,3,0,0,0,9,0,0,0,4,0,14,4,12,5,0,4,0,0,3,0,32,4,18,3,0,0,0,0,0,0,25,7,8,0,0,3,0,0,0,0,19,14,10,0,0,0,0,0,0,0,26,9,7,0,0,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,32,55,9,8,10,7,0,11,0,140,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,0,0,13,0,19,0,3,3,0,0,0,0,28,5,7,0,0,0,0,0,0,0,15,3,11,3,0,0,0,0,0,0,18,5,7,0,0,0,3,0,0,0,18,7,3,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,53,3,8,13,6,0,3,0,107
5103216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,3,0,0,0,0,0,0,10,5,8,0,0,0,3,0,0,0,14,3,10,0,0,0,0,0,0,0,12,6,9,3,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,35,10,0,0,3,0,0,0,65,0,0,0,3,0,3,0,0,0,4,0,0,0,3,3,5,0,0,0,8,0,6,0,4,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,10,0,0,4,0,0,0,0,14,0,5,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,3,14,12,4,0,0,3,68
5103217,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6,8,5,8,0,0,0,0,3,3,21,5,13,0,0,0,0,0,0,0,18,14,10,0,0,0,0,0,3,0,26,10,13,3,0,0,3,0,0,0,29,4,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,47,13,3,0,7,0,6,5,113,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,12,0,0,0,0,0,0,0,19,3,13,0,0,4,0,0,0,0,20,3,15,3,3,3,4,0,0,0,24,3,6,0,4,4,3,0,0,0,20,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,41,3,13,14,8,0,0,0,100
5103218,0,0,0,0,0,0,0,0,0,5,0,3,0,0,3,3,0,3,0,11,0,8,3,0,3,0,0,0,0,16,9,9,0,0,0,3,0,0,0,21,12,17,0,0,0,0,0,0,0,32,12,17,0,0,3,3,0,0,0,40,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,52,10,3,13,5,3,3,3,125,0,4,0,3,0,3,0,0,0,5,0,3,0,7,3,0,0,0,0,14,3,8,0,0,3,0,0,0,0,19,7,7,0,0,4,0,0,0,0,18,5,16,0,0,7,0,0,0,0,29,4,4,0,0,6,3,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,47,3,12,25,7,0,0,0,105
