SA1_7DIGITCODE_2016,F_300_399_15_19_yr,F_300_399_20_24_yr,F_300_399_25_34_yr,F_300_399_35_44_yr,F_300_399_45_54_yr,F_300_399_55_64_yr,F_300_399_65_74_yr,F_300_399_75_84_yr,F_300_399_85_yr_over,F_300_399_Tot,F_400_499_15_19_yr,F_400_499_20_24_yr,F_400_499_25_34_yr,F_400_499_35_44_yr,F_400_499_45_54_yr,F_400_499_55_64_yr,F_400_499_65_74_yr,F_400_499_75_84_yr,F_400_499_85_yr_over,F_400_499_Tot,F_500_649_15_19_yr,F_500_649_20_24_yr,F_500_649_25_34_yr,F_500_649_35_44_yr,F_500_649_45_54_yr,F_500_649_55_64_yr,F_500_649_65_74_yr,F_500_649_75_84_yr,F_500_649_85_yr_over,F_500_649_Tot,F_650_799_15_19_yr,F_650_799_20_24_yr,F_650_799_25_34_yr,F_650_799_35_44_yr,F_650_799_45_54_yr,F_650_799_55_64_yr,F_650_799_65_74_yr,F_650_799_75_84_yr,F_650_799_85_yr_over,F_650_799_Tot,F_800_999_15_19_yr,F_800_999_20_24_yr,F_800_999_25_34_yr,F_800_999_35_44_yr,F_800_999_45_54_yr,F_800_999_55_64_yr,F_800_999_65_74_yr,F_800_999_75_84_yr,F_800_999_85_yr_over,F_800_999_Tot,F_1000_1249_15_19_yr,F_1000_1249_20_24_yr,F_1000_1249_25_34_yr,F_1000_1249_35_44_yr,F_1000_1249_45_54_yr,F_1000_1249_55_64_yr,F_1000_1249_65_74_yr,F_1000_1249_75_84_yr,F_1000_1249_85_yr_over,F_1000_1249_Tot,F_1250_1499_15_19_yr,F_1250_1499_20_24_yr,F_1250_1499_25_34_yr,F_1250_1499_35_44_yr,F_1250_1499_45_54_yr,F_1250_1499_55_64_yr,F_1250_1499_65_74_yr,F_1250_1499_75_84_yr,F_1250_1499_85_yr_over,F_1250_1499_Tot,F_1500_1749_15_19_yr,F_1500_1749_20_24_yr,F_1500_1749_25_34_yr,F_1500_1749_35_44_yr,F_1500_1749_45_54_yr,F_1500_1749_55_64_yr,F_1500_1749_65_74_yr,F_1500_1749_75_84_yr,F_1500_1749_85_yr_over,F_1500_1749_Tot,F_1750_1999_15_19_yr,F_1750_1999_20_24_yr,F_1750_1999_25_34_yr,F_1750_1999_35_44_yr,F_1750_1999_45_54_yr,F_1750_1999_55_64_yr,F_1750_1999_65_74_yr,F_1750_1999_75_84_yr,F_1750_1999_85_yr_over,F_1750_1999_Tot,F_2000_2999_15_19_yr,F_2000_2999_20_24_yr,F_2000_2999_25_34_yr,F_2000_2999_35_44_yr,F_2000_2999_45_54_yr,F_2000_2999_55_64_yr,F_2000_2999_65_74_yr,F_2000_2999_75_84_yr,F_2000_2999_85_yr_over,F_2000_2999_Tot,F_3000_more_15_19_yr,F_3000_more_20_24_yr,F_3000_more_25_34_yr,F_3000_more_35_44_yr,F_3000_more_45_54_yr,F_3000_more_55_64_yr,F_3000_more_65_74_yr,F_3000_more_75_84_yr,F_3000_more_85_yr_over,F_3000_more_Tot,F_Personal_inc_ns_15_19_yr,F_Personal_inc_ns_20_24_yr,F_Personal_inc_ns_25_34_yr,F_Personal_inc_ns_35_44_yr,F_Personal_inc_ns_45_54_yr,F_Personal_inc_ns_55_64_yr,F_Personal_inc_ns_65_74_yr,F_Personal_inc_ns_75_84_yr,F_Personal_inc_ns_85_yr,F_Personal_inc_ns_Tot,F_OS_vis_15_19_yr,F_OS_vis_20_24_yr,F_OS_vis_25_34_yr,F_OS_vis_35_44_yr,F_OS_vis_45_54_yr,F_OS_vis_55_64_yr,F_OS_vis_65_74_yr,F_OS_vis_75_84_yr,F_OS_vis_85_yr_over,F_OS_vis_Tot,F_Tot_15_19_yr,F_Tot_20_24_yr,F_Tot_25_34_yr,F_Tot_35_44_yr,F_Tot_45_54_yr,F_Tot_55_64_yr,F_Tot_65_74_yr,F_Tot_75_84_yr,F_Tot_85_yr_over,F_Tot_Tot,P_Neg_Nil_inc_15_19_yr,P_Neg_Nil_inc_20_24_yr,P_Neg_Nil_inc_25_34_yr,P_Neg_Nil_inc_35_44_yr,P_Neg_Nil_inc_45_54_yr,P_Neg_Nil_inc_55_64_yr,P_Neg_Nil_inc_65_74_yr,P_Neg_Nil_inc_75_84_yr,P_Neg_Nil_inc_85_yr_over,P_Neg_Nil_inc_Tot,P_1_149_15_19_yr,P_1_149_20_24_yr,P_1_149_25_34_yr,P_1_149_35_44_yr,P_1_149_45_54_yr,P_1_149_55_64_yr,P_1_149_65_74_yr,P_1_149_75_84_yr,P_1_149_85_yr_over,P_1_149_Tot,P_150_299_15_19_yr,P_150_299_20_24_yr,P_150_299_25_34_yr,P_150_299_35_44_yr,P_150_299_45_54_yr,P_150_299_55_64_yr,P_150_299_65_74_yr,P_150_299_75_84_yr,P_150_299_85_yr_over,P_150_299_Tot,P_300_399_15_19_yr,P_300_399_20_24_yr,P_300_399_25_34_yr,P_300_399_35_44_yr,P_300_399_45_54_yr,P_300_399_55_64_yr,P_300_399_65_74_yr,P_300_399_75_84_yr,P_300_399_85_yr_over,P_300_399_Tot,P_400_499_15_19_yr,P_400_499_20_24_yr,P_400_499_25_34_yr,P_400_499_35_44_yr,P_400_499_45_54_yr,P_400_499_55_64_yr,P_400_499_65_74_yr,P_400_499_75_84_yr,P_400_499_85_yr_over,P_400_499_Tot,P_500_649_15_19_yr,P_500_649_20_24_yr,P_500_649_25_34_yr,P_500_649_35_44_yr,P_500_649_45_54_yr,P_500_649_55_64_yr,P_500_649_65_74_yr,P_500_649_75_84_yr,P_500_649_85_yr_over,P_500_649_Tot
5108926,0,0,0,5,0,3,0,0,0,10,0,0,3,8,4,3,6,0,0,21,0,0,0,6,4,0,0,0,0,19,0,0,0,5,4,3,3,0,0,18,0,4,0,8,3,3,0,0,0,14,0,0,0,3,0,4,0,0,0,10,0,0,8,0,4,3,0,0,0,18,0,0,5,4,0,0,0,0,0,13,0,0,4,7,0,0,0,0,0,10,0,0,6,7,8,5,0,0,0,26,0,0,3,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,29,13,41,74,48,32,19,5,0,254,14,5,7,10,7,5,0,0,0,45,12,4,3,5,3,0,0,0,0,30,6,0,4,4,3,0,3,0,0,28,0,0,3,5,0,3,4,0,0,18,0,0,3,8,4,3,7,3,0,22,0,3,4,6,4,4,0,3,0,27
5108927,0,0,0,0,0,4,3,7,3,13,0,0,3,3,0,0,4,7,3,22,0,0,0,0,0,0,5,6,3,15,0,0,0,3,3,4,0,0,0,9,0,0,0,0,3,0,0,3,0,11,0,0,0,0,0,0,0,0,3,13,0,0,0,7,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,3,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,8,0,0,0,0,3,0,3,13,26,45,0,0,0,0,0,0,0,0,0,0,5,5,12,23,23,19,16,38,42,184,5,0,0,3,0,0,0,0,0,20,7,0,0,0,0,3,0,3,0,12,0,0,0,0,0,3,5,3,0,11,0,0,0,3,0,4,5,10,3,22,0,3,3,4,0,0,5,8,3,28,0,3,0,0,0,3,6,5,3,24
5108928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5108929,0,3,0,3,7,0,7,6,0,30,0,0,0,0,4,4,3,6,0,15,0,0,0,0,3,3,5,0,0,17,0,0,0,0,3,0,0,0,0,11,0,0,0,4,4,3,4,3,0,20,0,0,3,0,3,5,0,0,0,22,0,0,0,0,0,0,3,0,0,10,0,0,4,5,3,0,0,0,0,13,0,0,3,0,3,3,0,0,0,10,0,0,3,0,6,3,3,0,0,14,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,0,0,6,3,19,0,0,0,0,0,0,0,0,0,0,23,10,21,30,49,40,34,25,7,230,15,3,3,3,7,3,0,0,0,35,10,0,0,0,0,0,0,5,0,23,6,4,3,3,6,4,0,3,0,26,0,6,0,3,7,0,17,8,3,46,3,0,0,0,4,3,3,5,0,21,0,0,0,0,3,3,10,0,3,21
5108930,0,0,3,0,0,0,3,3,0,10,0,0,0,0,3,0,6,3,0,12,0,0,3,4,0,3,3,4,0,17,0,0,0,6,10,3,4,4,0,29,0,0,3,7,3,3,3,3,4,23,0,4,3,0,3,3,3,3,0,22,0,0,3,7,3,0,0,0,0,15,0,0,3,3,4,4,0,0,0,11,0,0,0,3,5,0,0,0,0,10,0,0,0,7,5,3,3,0,0,17,0,0,0,0,3,0,6,0,0,10,0,0,0,3,0,0,3,3,0,10,0,0,0,0,0,0,0,0,0,0,19,14,19,40,52,28,35,20,4,238,15,3,0,3,3,3,3,3,0,42,10,5,0,3,0,3,8,0,0,23,7,3,5,5,8,3,4,0,0,34,0,0,3,3,0,0,6,3,0,18,0,3,0,0,3,0,6,3,0,21,3,0,3,4,4,3,3,7,0,20
5108931,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,8,0,0,7,0,0,4,0,4,3,4,0,0,9,0,0,0,3,3,3,0,0,0,11,0,3,0,0,3,9,0,0,0,16,0,0,0,3,3,3,0,0,0,9,0,0,0,0,0,3,0,0,0,8,0,0,0,0,3,3,0,0,0,5,0,0,3,3,0,3,0,0,0,9,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10,13,13,21,30,31,22,4,3,146,13,0,3,3,8,0,3,3,0,34,3,7,0,0,0,0,9,0,0,17,4,3,0,3,0,7,3,0,0,22,0,0,0,0,0,0,3,0,3,14,0,0,0,0,0,0,4,0,0,18,0,3,4,0,7,4,8,0,0,21
5108932,0,3,0,0,0,3,3,0,3,12,0,0,0,3,0,0,3,4,0,9,0,0,0,0,0,4,9,0,0,12,0,0,3,4,4,0,4,0,0,19,0,0,3,0,4,3,3,0,0,11,0,0,4,4,8,3,5,0,0,19,0,0,3,3,3,0,0,0,0,13,0,0,4,3,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,5,0,0,4,6,3,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,14,11,20,38,32,28,32,11,4,187,7,6,0,0,3,3,0,0,0,21,6,4,0,3,3,7,3,0,0,21,7,0,0,3,3,3,4,3,0,25,4,4,0,0,0,3,3,3,3,16,0,0,0,3,0,0,3,4,0,17,0,0,0,0,0,4,10,0,0,25
5108933,4,0,3,0,0,5,3,0,0,15,0,0,0,0,3,0,10,0,3,15,0,0,0,4,3,8,6,3,0,22,0,3,3,0,0,0,3,0,0,11,0,0,0,6,3,5,7,0,0,24,0,3,0,5,0,3,0,0,0,12,0,0,0,4,0,3,0,0,0,15,0,0,0,4,3,8,0,0,0,14,0,0,3,0,0,3,0,0,0,11,0,0,3,5,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,3,0,4,0,0,0,0,0,0,0,6,17,16,31,49,34,37,35,9,3,237,17,0,0,14,7,8,7,0,0,46,10,3,3,0,0,0,3,0,0,23,6,0,4,3,9,3,8,0,0,32,4,3,3,0,3,6,6,6,0,34,0,3,0,0,5,0,9,0,4,27,0,8,0,6,3,8,7,5,0,34
5108934,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,3,0,0,11,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,9,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,8,3,6,13,11,14,17,9,0,86,4,0,0,3,0,0,3,0,0,8,9,0,0,0,0,0,0,0,0,20,0,0,0,3,0,3,4,0,0,18,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,5,0,10,0,0,0,0,4,3,6,3,0,20
5108935,0,3,3,0,0,5,8,0,0,21,0,0,0,5,3,4,3,0,3,17,0,3,0,5,0,3,6,0,0,15,0,0,0,5,5,0,5,0,0,11,0,4,0,3,3,3,4,0,0,18,0,0,3,0,9,5,0,0,0,18,0,0,9,5,0,4,0,0,0,12,0,0,5,6,3,3,0,0,0,19,0,0,3,0,0,0,0,0,0,11,0,0,0,4,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,12,13,41,28,31,33,34,0,3,190,7,3,10,0,0,5,4,0,0,29,3,3,4,0,0,3,0,0,0,22,3,0,3,0,0,3,5,0,0,18,0,3,3,0,0,5,8,0,6,32,0,0,0,5,3,3,8,0,3,22,6,6,0,3,4,3,10,0,0,34
5108936,0,3,0,0,4,0,3,4,0,13,0,0,0,0,3,3,3,4,0,11,0,3,3,3,3,0,5,0,0,14,0,3,0,4,5,5,4,3,0,18,0,0,7,3,0,5,0,4,0,19,0,0,3,0,6,3,0,0,0,7,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,9,3,0,0,0,0,7,0,0,8,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,3,3,0,0,3,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,7,14,32,32,28,31,17,22,3,185,8,3,3,3,7,5,3,0,0,29,7,0,0,0,0,0,0,0,0,11,0,8,3,3,0,4,0,5,0,22,0,4,0,0,4,0,9,3,3,20,0,0,0,0,3,3,8,3,0,24,0,3,3,3,3,0,4,0,0,22
5108937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5108938,0,0,0,3,0,8,0,0,0,12,0,0,0,0,0,0,0,0,0,9,0,0,0,3,5,4,3,0,0,14,0,0,3,0,0,3,0,0,0,10,0,0,4,6,4,0,0,0,0,18,0,3,4,8,5,5,0,0,0,22,0,0,7,3,3,3,0,0,0,17,0,0,3,0,3,3,0,0,0,15,0,0,3,5,0,0,0,0,0,10,0,0,0,4,5,0,0,0,0,11,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,12,15,24,44,31,30,22,3,4,192,18,4,4,6,0,4,0,0,0,36,10,0,0,0,0,0,3,0,0,12,0,3,0,0,0,7,8,0,0,17,0,5,0,3,0,5,3,0,0,16,0,0,0,0,0,0,3,0,0,13,0,0,0,3,5,3,8,3,0,18
5108939,0,0,0,0,0,3,0,3,0,9,0,0,0,3,4,0,7,0,0,11,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,3,0,0,0,10,0,0,0,0,0,0,3,0,0,13,0,0,0,0,3,8,0,0,0,14,0,0,0,0,3,0,0,0,0,4,0,0,3,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,3,3,16,20,14,29,19,11,3,110,3,0,0,0,0,3,0,0,0,13,0,0,3,0,0,0,0,0,0,7,0,3,0,0,3,0,0,0,0,13,0,0,4,3,0,3,0,10,0,19,0,0,0,3,4,0,6,0,0,17,0,0,0,0,0,0,9,0,0,12
5108940,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,7,3,0,11,0,0,0,0,0,3,0,0,0,9,0,0,0,3,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,13,0,0,3,0,3,0,0,0,0,11,0,0,0,0,7,4,3,0,0,10,0,0,3,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,8,6,13,15,25,18,17,8,0,99,4,0,0,3,0,0,3,0,0,10,3,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,5,0,3,0,9,0,0,0,0,4,0,7,3,0,17,0,3,0,0,0,3,5,0,0,16
5108941,3,0,0,5,0,0,6,0,0,14,0,0,3,3,0,4,3,3,0,18,0,0,0,0,0,4,5,0,6,20,0,0,3,3,4,3,0,0,0,20,0,0,0,4,3,5,4,0,0,14,0,4,0,4,0,3,3,0,0,17,0,0,3,3,3,0,3,0,0,13,0,0,0,3,3,0,0,0,0,11,0,0,5,3,6,3,0,0,0,15,0,0,0,0,4,5,0,0,0,14,0,0,0,3,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,14,16,24,47,37,41,36,14,5,237,18,3,0,6,3,6,0,4,0,49,7,3,0,0,0,3,8,0,0,27,0,7,5,4,0,3,7,0,0,23,3,0,0,5,0,0,10,3,0,21,0,0,3,3,3,4,11,8,0,30,0,0,0,0,5,4,7,3,6,24
5108942,0,0,0,0,0,0,4,0,0,12,0,0,0,0,4,0,3,0,0,11,0,0,0,3,0,4,4,0,0,16,0,0,0,3,0,4,0,0,0,15,0,3,0,4,3,3,0,0,0,12,0,0,0,0,3,3,4,0,0,11,0,0,0,0,0,3,0,0,0,6,0,0,0,0,7,3,3,0,0,7,0,0,0,3,0,0,3,0,0,8,0,0,0,3,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,20,5,3,31,37,33,33,3,0,162,9,0,0,4,6,3,3,0,0,30,16,0,0,0,3,3,3,0,0,24,4,3,3,0,3,0,5,0,0,17,4,3,0,0,0,0,6,3,0,20,0,0,0,0,4,0,3,4,0,18,0,0,0,4,3,3,4,0,0,26
5108943,0,0,0,3,3,0,0,3,0,12,0,0,0,0,0,3,3,0,0,9,0,3,3,6,0,4,3,0,0,23,0,0,0,0,3,3,0,3,0,9,0,0,0,4,7,10,0,0,0,25,0,0,0,4,8,5,0,0,0,21,0,3,0,0,3,3,0,0,0,10,0,0,0,3,8,3,0,0,0,12,0,0,0,0,0,3,0,0,0,5,0,0,0,3,0,7,0,0,0,11,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,23,17,12,32,39,58,14,8,3,209,13,0,4,3,3,6,4,0,0,32,15,0,0,3,0,3,0,0,0,24,5,5,0,0,3,9,3,0,0,21,0,5,0,3,3,0,3,6,0,19,3,3,0,0,3,3,3,3,0,21,0,6,3,6,0,4,7,4,0,34
5108944,0,3,0,0,3,3,0,0,0,11,0,0,0,0,0,4,0,3,0,7,0,0,0,3,4,0,4,0,0,10,0,0,0,0,3,0,5,0,0,11,0,0,0,3,0,5,3,0,0,12,0,0,0,3,3,4,0,0,0,11,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,4,9,7,6,28,25,31,21,10,0,145,8,0,0,3,3,8,8,0,0,31,3,5,0,0,0,3,3,0,0,18,0,3,0,0,4,0,4,3,0,14,3,11,0,0,5,4,3,0,0,20,0,0,0,0,0,4,3,3,0,12,0,0,0,3,4,0,4,3,0,13
5108945,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,3,7,0,3,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,16,9,20,10,3,0,63,0,0,0,3,0,3,3,0,0,11,3,0,0,0,0,0,3,0,0,5,6,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,3,0,9
5108946,0,3,3,0,0,0,3,3,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,4,0,0,17,0,0,0,3,5,0,3,0,0,15,0,4,0,0,3,0,0,0,0,8,0,0,0,4,7,8,0,0,0,14,0,0,3,0,4,0,3,0,0,14,0,0,0,3,5,3,0,0,0,10,0,0,3,3,3,0,0,0,0,5,0,0,0,3,4,3,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,17,18,10,34,40,24,22,5,3,173,23,3,3,6,3,3,5,0,0,49,4,8,0,0,3,0,0,4,0,19,0,5,0,3,3,3,4,0,0,14,0,3,3,0,3,0,3,7,4,16,0,0,0,0,0,3,3,3,0,15,0,0,0,0,3,3,9,0,0,21
5108947,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,4,3,3,0,0,0,13,0,0,0,4,4,6,0,0,0,10,0,0,0,0,3,0,0,0,0,9,0,0,0,4,3,0,0,0,0,9,0,3,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,9,14,20,31,11,3,6,107,10,0,5,0,3,0,0,0,0,22,0,0,0,3,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,5,5,15,0,0,0,0,0,0,3,0,0,8,0,0,0,7,3,8,3,0,3,18
5108948,0,0,0,0,0,3,5,3,0,19,0,0,0,3,0,3,0,0,3,7,0,0,0,3,5,4,6,0,0,20,0,3,4,3,4,3,4,0,0,21,0,0,0,8,6,0,3,0,0,14,0,0,0,0,3,8,3,0,0,18,0,3,4,0,5,3,0,0,0,18,0,0,5,4,9,3,0,0,0,16,0,0,0,0,3,4,0,0,0,9,0,0,0,3,7,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13,22,32,42,39,28,3,8,199,16,3,0,3,3,0,0,0,0,23,14,6,3,0,0,0,7,0,0,29,0,6,3,4,3,3,7,0,0,26,3,0,0,0,0,3,6,7,0,26,0,0,3,3,0,3,3,0,3,15,0,0,4,3,6,7,11,0,0,29
5108949,0,0,0,0,0,0,7,0,0,12,0,3,0,0,0,0,4,0,0,12,0,0,0,0,0,0,3,0,0,8,0,0,0,3,3,0,4,0,0,17,0,0,0,0,0,0,0,0,0,9,0,0,0,4,0,3,0,0,0,11,0,0,0,3,0,3,0,0,0,9,0,0,0,4,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,12,9,17,27,16,25,29,3,4,140,8,0,7,7,0,3,0,4,0,30,9,0,0,0,0,0,0,0,0,13,8,5,3,0,0,4,7,0,0,20,0,3,0,0,0,4,9,0,0,20,0,5,0,4,0,0,4,0,0,19,0,0,0,0,3,3,3,0,0,13
5108950,0,0,0,0,3,3,3,3,0,13,0,0,0,0,3,4,3,0,0,7,0,0,0,0,3,6,5,3,0,16,0,0,0,3,0,3,3,0,0,12,0,0,0,0,0,3,4,0,0,12,0,0,0,0,4,3,0,0,0,6,0,0,3,0,3,0,3,0,0,10,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,5,0,0,0,3,3,3,0,0,0,9,0,0,0,3,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,8,5,13,27,30,31,23,7,3,158,18,0,6,6,5,0,3,0,0,38,11,0,0,0,0,0,3,0,0,21,0,3,3,3,0,3,3,3,0,14,0,0,0,0,3,3,3,3,0,14,0,3,0,0,3,3,3,0,0,16,3,0,0,0,3,6,5,6,0,19
5109002,0,0,0,5,0,0,5,0,0,14,0,0,3,3,0,0,9,3,0,17,0,0,4,0,0,0,0,0,3,10,0,0,0,3,0,0,0,0,0,4,0,0,10,3,0,3,0,0,0,19,0,0,8,0,3,0,0,0,0,9,0,0,7,3,3,0,0,0,0,14,0,0,3,3,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,5,3,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,14,6,74,35,15,11,13,9,4,177,10,3,16,6,3,0,0,0,0,43,4,0,3,0,0,0,0,0,0,8,0,4,11,3,3,4,3,0,0,26,0,0,6,5,0,3,4,3,0,18,0,4,4,3,3,3,9,3,0,27,5,0,7,0,0,0,0,0,5,17
5109003,0,0,3,0,0,3,0,3,0,13,0,0,0,0,0,4,0,0,0,10,0,0,0,3,4,0,0,3,0,7,0,0,3,3,3,0,0,0,0,16,0,0,0,0,3,3,0,0,0,10,0,0,0,0,3,0,0,0,0,7,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,10,0,0,0,0,0,0,0,0,0,0,12,8,14,16,23,38,13,15,3,140,9,0,3,0,4,8,3,0,0,34,9,4,0,3,0,3,0,0,0,19,3,3,3,3,4,8,4,4,0,33,0,0,3,3,0,8,10,4,0,30,0,4,0,0,0,8,6,0,0,18,0,0,0,3,4,0,3,3,0,17
