SA1_7DIGITCODE_2016,F_Inad_desc_Ns_15_19,F_Inad_desc_Ns_20_24,F_Inad_desc_Ns_25_34,F_Inad_desc_Ns_35_44,F_Inad_desc_Ns_45_54,F_Inad_desc_Ns_55_64,F_Inad_desc_Ns_65_74,F_Inad_desc_Ns_75_84,F_Inad_desc_Ns_85,F_Inad_desc_Ns_Tot,F_Tot_15_19_yr,F_Tot_20_24_yr,F_Tot_25_34_yr,F_Tot_35_44_yr,F_Tot_45_54_yr,F_Tot_55_64_yr,F_Tot_65_74_yr,F_Tot_75_84_yr,F_Tot_85_yr_over,F_Tot_Tot,P_Agr_fstry_fsh_15_19,P_Agr_fstry_fsh_20_24,P_Agr_fstry_fsh_25_34,P_Agr_fstry_fsh_35_44,P_Agr_fstry_fsh_45_54,P_Agr_fstry_fsh_55_64,P_Agr_fstry_fsh_65_74,P_Agr_fstry_fsh_75_84,P_Agr_fstry_fsh_85,P_Agr_fstry_fsh_Tot,P_Min_15_19_yr,P_Min_20_24_yr,P_Min_25_34_yr,P_Min_35_44_yr,P_Min_45_54_yr,P_Min_55_64_yr,P_Min_65_74_yr,P_Min_75_84_yr,P_Min_85_yr_over,P_Min_Tot,P_Manf_15_19_yr,P_Manf_20_24_yr,P_Manf_25_34_yr,P_Manf_35_44_yr,P_Manf_45_54_yr,P_Manf_55_64_yr,P_Manf_65_74_yr,P_Manf_75_84_yr,P_Manf_85_yr_over,P_Manf_Tot,P_Elec_gas_wtr_wst_sv_15_19,P_Elec_gas_wtr_wst_sv_20_24,P_Elec_gas_wtr_wst_sv_25_34,P_Elec_gas_wtr_wst_sv_35_44,P_Elec_gas_wtr_wst_sv_45_54,P_Elec_gas_wtr_wst_sv_55_64,P_Elec_gas_wtr_wst_sv_65_74,P_Elec_gas_wtr_wst_sv_75_84,P_Elec_gas_wtr_wst_sv_85,P_Elec_gas_wtr_wst_sv_Tot,P_Con_15_19_yr,P_Con_20_24_yr,P_Con_25_34_yr,P_Con_35_44_yr,P_Con_45_54_yr,P_Con_55_64_yr,P_Con_65_74_yr,P_Con_75_84_yr,P_Con_85_yr_over,P_Con_Tot,P_Whl_trd_15_19_yr,P_Whl_trd_20_24_yr,P_Whl_trd_25_34_yr,P_Whl_trd_35_44_yr,P_Whl_trd_45_54_yr,P_Whl_trd_55_64_yr,P_Whl_trd_65_74_yr,P_Whl_trd_75_84_yr,P_Whl_trd_85_yr_over,P_Whl_trd_Tot,P_Re_trd_15_19_yr,P_Re_trd_20_24_yr,P_Re_trd_25_34_yr,P_Re_trd_35_44_yr,P_Re_trd_45_54_yr,P_Re_trd_55_64_yr,P_Re_trd_65_74_yr,P_Re_trd_75_84_yr,P_Re_trd_85_yr_over,P_Re_trd_Tot,P_Acc_food_svc_15_19,P_Acc_food_svc_20_24,P_Acc_food_svc_25_34,P_Acc_food_svc_35_44,P_Acc_food_svc_45_54,P_Acc_food_svc_55_64,P_Acc_food_svc_65_74,P_Acc_food_svc_75_84,P_Acc_food_svc_85,P_Acc_food_svc_Tot,P_Trp_pos_wh_15_19,P_Trp_pos_wh_20_24,P_Trp_pos_wh_25_34,P_Trp_pos_wh_35_44,P_Trp_pos_wh_45_54,P_Trp_pos_wh_55_64,P_Trp_pos_wh_65_74,P_Trp_pos_wh_75_84,P_Trp_pos_wh_85,P_Trp_pos_wh_Tot,P_In_med_tcom_15_19,P_In_med_tcom_20_24,P_In_med_tcom_25_34,P_In_med_tcom_35_44,P_In_med_tcom_45_54,P_In_med_tcom_55_64,P_In_med_tcom_65_74,P_In_med_tcom_75_84,P_In_med_tcom_85,P_In_med_tcom_Tot,P_Fin_in_svc_15_19,P_Fin_in_svc_20_24,P_Fin_in_svc_25_34,P_Fin_in_svc_35_44,P_Fin_in_svc_45_54,P_Fin_in_svc_55_64,P_Fin_in_svc_65_74,P_Fin_in_svc_75_84,P_Fin_in_svc_85,P_Fin_in_svc_Tot,P_Rnt_hrg_rea_est_serv_15_19,P_Rnt_hrg_rea_est_serv_20_24,P_Rnt_hrg_rea_est_serv_25_34,P_Rnt_hrg_rea_est_serv_35_44,P_Rnt_hrg_rea_est_serv_45_54,P_Rnt_hrg_rea_est_serv_55_64,P_Rnt_hrg_rea_est_serv_65_74,P_Rnt_hrg_rea_est_serv_75_84,P_Rnt_hrg_rea_est_serv_85,P_Rnt_hrg_rea_est_serv_Tot,P_Prof_sc_tech_serv_15_19,P_Prof_sc_tech_serv_20_24,P_Prof_sc_tech_serv_25_34,P_Prof_sc_tech_serv_35_44,P_Prof_sc_tech_serv_45_54,P_Prof_sc_tech_serv_55_64,P_Prof_sc_tech_serv_65_74,P_Prof_sc_tech_serv_75_84,P_Prof_sc_tech_serv_85,P_Prof_sc_tech_serv_Tot,P_Adm_sup_serv_15_19,P_Adm_sup_serv_20_24,P_Adm_sup_serv_25_34,P_Adm_sup_serv_35_44,P_Adm_sup_serv_45_54,P_Adm_sup_serv_55_64,P_Adm_sup_serv_65_74,P_Adm_sup_serv_75_84,P_Adm_sup_serv_85_over,P_Adm_sup_serv_Tot,P_PubAd_saf_15_19,P_PubAd_saf_20_24,P_PubAd_saf_25_34,P_PubAd_saf_35_44,P_PubAd_saf_45_54,P_PubAd_saf_55_64,P_PubAd_saf_65_74,P_PubAd_saf_75_84,P_PubAd_saf_85_over,P_PubAd_saf_Tot,P_Ed_trng_15_19,P_Ed_trng_20_24,P_Ed_trng_25_34,P_Ed_trng_35_44,P_Ed_trng_45_54,P_Ed_trng_55_64,P_Ed_trng_65_74,P_Ed_trng_75_84,P_Ed_trng_85_over,P_Ed_trng_Tot,P_Hlth_cre_socia_assist_15_19,P_Hlth_cre_socia_assist_20_24,P_Hlth_cre_socia_assist_25_34,P_Hlth_cre_socia_assist_35_44,P_Hlth_cre_socia_assist_45_54,P_Hlth_cre_socia_assist_55_64,P_Hlth_cre_socia_assist_65_74,P_Hlth_cre_socia_assist_75_84,P_Hlth_cre_socia_assist_85,P_Hlth_cre_socia_assist_Tot,P_Arts_rec_svc_15_19,P_Arts_rec_svc_20_24,P_Arts_rec_svc_25_34,P_Arts_rec_svc_35_44,P_Arts_rec_svc_45_54,P_Arts_rec_svc_55_64,P_Arts_rec_svc_65_74,P_Arts_rec_svc_75_84,P_Arts_rec_svc_85,P_Arts_rec_svc_Tot
5103920,0,0,0,0,0,0,0,0,0,6,8,17,13,20,25,25,8,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,4,0,0,0,18,0,0,0,3,0,0,0,0,0,5,0,0,3,0,3,0,0,0,0,8,0,0,0,5,4,0,0,0,0,16,0,0,0,0,0,3,0,0,0,3,3,6,3,0,6,0,0,0,0,17,4,10,3,4,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,3,5,8,7,5,0,0,0,29,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,5,0,0,0,7,0,0,0,3,4,15,3,0,0,28,0,3,0,3,6,11,3,0,0,32,0,0,0,0,0,0,0,0,0,7
5103921,0,0,0,0,5,0,0,0,0,5,9,12,19,25,37,21,9,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,13,0,0,0,0,0,4,0,0,0,7,0,0,0,3,0,0,0,0,0,3,3,0,0,4,5,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,4,5,4,6,0,6,0,0,0,24,3,6,4,6,0,3,0,0,0,25,0,0,0,3,0,4,3,0,0,10,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,9,12,9,0,0,0,33,0,0,0,3,5,4,0,0,0,9,0,0,0,0,7,4,0,0,0,17,0,0,3,5,9,10,3,0,0,23,0,3,0,5,6,3,3,0,0,24,0,3,3,0,0,3,0,0,0,8
5103922,0,0,0,0,3,0,0,0,0,8,9,16,45,28,29,18,6,0,0,153,3,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,0,0,0,13,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,3,0,0,0,16,0,0,5,0,0,5,0,0,0,12,3,6,7,8,9,3,0,0,0,35,8,6,9,3,0,3,0,0,0,32,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,0,0,4,0,3,0,0,0,0,12,0,0,3,5,3,0,0,0,0,13,0,0,12,12,9,3,0,0,0,37,0,0,3,3,0,0,0,0,0,9,0,0,9,5,3,3,0,0,0,22,0,0,12,4,3,4,4,0,0,28,0,3,13,11,12,10,3,0,0,50,0,0,3,4,5,0,0,0,0,9
5103923,0,0,0,0,0,0,0,0,0,4,16,10,34,23,17,18,8,0,0,118,0,0,0,0,0,3,0,0,0,3,0,0,3,4,0,0,0,0,0,8,3,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,9,11,4,0,3,0,0,0,22,3,3,3,0,0,0,0,0,0,17,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,12,0,3,11,5,0,6,0,0,0,29,0,0,0,0,0,0,0,0,0,4,0,0,6,9,3,3,0,0,0,23,3,3,8,4,3,3,0,0,0,28,3,0,6,4,8,4,3,0,0,25,0,0,0,0,0,0,0,0,0,3
5103924,0,0,4,0,0,3,0,0,0,7,3,25,57,23,24,15,3,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,0,0,0,0,7,0,0,10,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,3,0,0,0,17,0,0,3,0,3,0,0,0,0,8,0,9,15,3,3,4,0,0,0,33,4,12,9,4,4,7,0,0,0,40,0,0,10,3,0,0,0,0,0,14,0,0,0,3,0,0,0,0,0,7,0,3,3,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,9,0,3,14,0,8,0,0,0,0,30,0,0,7,8,3,0,0,0,0,20,0,0,7,4,3,0,0,0,0,18,0,4,7,5,7,7,0,0,0,27,0,8,13,0,0,4,0,0,0,28,0,0,5,0,0,0,0,0,0,7
5103925,0,0,4,0,0,0,0,0,0,5,6,15,48,33,19,18,4,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,15,0,0,9,7,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,4,11,4,3,0,0,0,0,18,0,0,3,0,0,0,0,0,0,9,0,3,5,3,0,0,0,0,0,16,4,3,6,6,3,0,0,0,0,28,0,0,5,10,0,0,0,0,0,12,0,0,0,0,3,0,0,0,0,3,0,0,4,0,0,3,0,0,0,12,0,0,3,0,4,4,0,0,0,5,0,0,17,10,3,4,0,0,0,31,0,0,0,3,0,3,0,0,0,9,0,0,5,4,9,3,3,0,0,17,0,3,6,7,5,4,0,0,0,24,0,0,9,8,7,9,3,0,0,37,0,0,0,0,0,0,0,0,0,3
5103926,0,0,3,0,0,0,0,0,0,5,4,5,23,21,20,14,3,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,0,13,3,3,3,0,0,0,0,0,0,17,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,10,0,0,0,3,0,4,0,0,0,5,0,0,8,5,8,7,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,3,0,0,0,18,0,3,4,0,3,4,0,0,0,20,0,0,4,7,3,3,3,0,0,24,0,0,0,0,0,0,0,0,0,0
5103927,0,0,0,0,0,3,0,0,0,8,5,9,18,15,26,19,7,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,7,0,0,0,0,3,5,3,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,4,0,3,3,0,0,0,13,0,0,0,3,0,0,0,0,0,3,3,3,3,0,4,5,3,0,0,22,0,0,8,0,0,3,0,0,0,9,0,0,3,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,3,0,0,4,0,0,0,0,7,0,0,0,3,0,3,0,0,0,9,0,0,8,6,11,7,0,0,0,28,0,0,0,0,0,0,0,0,0,4,0,0,3,4,0,0,0,0,0,6,0,3,4,0,7,6,0,0,0,17,0,4,10,5,6,8,0,0,0,24,0,0,0,0,0,0,0,0,0,0
5103928,0,0,0,3,0,0,0,0,0,4,3,19,29,18,28,18,3,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,14,0,0,3,0,7,4,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,3,3,0,5,0,0,0,14,0,0,3,4,0,0,0,0,0,5,3,4,3,0,3,0,0,0,0,18,0,0,4,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,3,0,5,3,4,0,0,0,23,0,3,3,0,4,0,0,0,0,15,0,3,6,7,3,3,0,0,0,22,0,0,3,3,6,4,3,0,0,25,0,0,8,9,11,4,0,0,0,26,0,0,4,3,0,0,0,0,0,4
5103929,0,0,0,3,0,0,0,0,0,6,0,18,57,47,29,28,3,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,20,0,3,3,0,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,13,0,14,0,0,0,0,29,0,4,0,0,4,6,0,0,0,11,0,3,7,3,0,0,0,0,0,9,3,3,10,0,0,0,0,0,0,21,0,3,6,4,3,0,0,0,0,14,0,0,3,0,0,0,0,0,0,3,0,0,8,3,3,5,0,0,0,21,0,0,3,3,0,0,0,0,0,9,0,5,20,13,6,3,0,0,0,41,0,0,0,3,0,0,0,0,0,3,0,0,10,10,13,0,0,0,0,31,0,3,10,9,6,10,0,0,0,44,0,3,12,12,5,13,3,0,0,48,0,0,3,0,0,0,0,0,0,3
5103930,0,0,0,3,0,0,0,0,0,0,5,18,61,29,31,26,10,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,7,12,4,0,0,0,0,22,3,0,3,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,7,0,3,13,5,3,7,0,0,0,30,0,0,0,0,0,0,0,0,0,0,8,8,9,7,9,0,0,0,0,37,0,3,11,0,7,0,0,0,0,31,0,0,9,3,0,3,0,0,0,16,0,0,3,0,4,0,0,0,0,8,0,0,11,0,4,0,0,0,0,15,0,0,3,3,0,0,0,0,0,7,0,3,13,10,9,3,0,0,0,32,0,0,4,4,0,0,0,0,0,9,0,0,7,8,5,3,0,0,0,18,0,0,4,3,4,4,0,0,0,24,0,0,12,3,6,12,6,0,0,35,0,3,3,0,3,0,0,0,0,9
5103931,0,0,0,3,0,0,0,0,0,3,9,4,14,18,27,11,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,4,4,3,0,3,0,0,0,3,0,9,5,0,5,0,0,0,0,0,0,13,0,0,0,0,9,0,0,0,0,13,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,7,0,3,3,4,8,4,0,0,0,24,0,0,3,4,0,0,0,0,0,7,0,0,0,0,4,3,0,0,0,14,0,0,5,8,13,7,0,0,0,31,0,0,5,5,5,0,0,0,0,19,3,0,0,0,0,0,0,0,0,3
5103932,0,0,0,0,0,0,0,0,0,5,4,15,34,24,29,16,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,16,0,0,3,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,3,6,6,3,5,3,0,0,0,21,3,0,8,0,0,5,0,0,0,15,0,0,0,5,0,0,0,0,0,11,0,0,4,3,0,0,0,0,0,6,0,0,0,3,6,0,0,0,0,16,0,0,3,3,3,0,0,0,0,9,0,0,7,7,3,3,0,0,0,22,0,0,3,3,0,0,0,0,0,8,0,0,6,6,3,7,3,0,0,22,0,4,8,0,8,4,3,0,0,28,0,8,10,8,8,4,0,0,0,30,0,0,5,0,0,0,0,0,0,4
5103933,0,0,4,0,0,0,0,0,0,7,3,12,37,35,20,12,3,0,0,126,0,0,0,0,0,0,0,0,0,3,0,0,4,3,4,0,0,0,0,13,0,0,3,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,8,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,4,6,8,0,0,0,0,0,0,22,0,3,5,3,0,0,0,0,0,14,0,0,0,3,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,4,0,0,3,3,3,3,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,3,14,8,3,0,0,0,0,31,0,0,5,0,0,4,0,0,0,7,0,0,5,12,6,0,0,0,0,24,0,0,7,7,5,3,0,0,0,24,0,3,3,7,0,8,3,0,0,28,0,0,0,0,0,0,0,0,0,8
5103934,0,0,0,3,0,0,0,0,0,3,3,9,17,15,28,15,3,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,3,0,3,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,3,0,0,0,3,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,17,3,5,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,7,0,0,0,6,13,5,0,0,0,21,0,0,0,3,3,0,0,0,0,12,0,0,7,3,3,6,0,0,0,13,0,0,8,4,5,11,0,0,0,27,0,0,5,0,11,3,0,0,0,17,0,0,0,7,0,0,0,0,0,6
5103935,0,0,0,0,0,0,0,0,0,0,3,12,23,21,19,15,4,0,0,93,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,0,0,0,7,0,0,0,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,3,7,3,3,3,0,0,0,18,0,0,4,0,4,0,0,0,0,5,3,4,5,11,0,0,0,0,0,25,9,0,0,4,6,0,0,0,0,17,0,0,3,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,4,11,3,0,3,0,0,21,0,0,0,0,0,3,0,0,0,5,0,0,0,5,8,3,0,0,0,14,0,0,3,6,5,3,0,0,0,19,0,0,8,4,3,5,0,0,0,26,0,3,3,0,0,3,0,0,0,11
5103936,0,0,0,0,0,0,0,0,0,4,10,9,14,26,41,18,3,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,8,0,0,0,4,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,13,0,0,0,0,0,3,0,0,0,3,4,0,3,4,3,3,0,0,0,14,7,3,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,6,7,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,9,8,5,0,0,0,25,0,0,0,0,3,0,5,0,0,9,0,0,0,3,9,3,0,0,0,14,0,0,0,4,9,0,0,0,0,17,0,4,3,0,10,8,0,0,0,26,0,0,0,0,3,0,0,0,0,7
5103937,0,0,0,0,0,0,0,0,0,0,4,8,19,15,20,21,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,7,10,0,0,0,0,0,0,17,0,0,0,3,3,3,0,0,0,11,0,0,0,3,0,3,0,0,0,7,0,0,0,0,3,3,0,0,0,10,0,0,0,0,0,3,0,0,0,3,0,0,3,8,11,4,0,0,0,28,0,0,0,0,3,0,0,0,0,3,0,0,3,3,5,9,0,0,0,17,0,4,3,5,6,10,0,0,0,25,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3
5103938,0,0,0,0,0,0,0,0,0,3,4,7,22,21,25,3,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,3,0,4,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,3,0,0,0,15,3,3,0,0,3,0,0,0,0,15,0,0,3,0,3,0,0,0,0,4,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,7,8,0,0,0,0,18,0,0,0,3,5,0,0,0,0,10,0,0,0,4,0,3,0,0,0,9,0,0,7,4,5,4,0,0,0,22,0,3,6,5,8,0,0,0,0,25,0,0,3,0,0,0,0,0,0,6
5103939,0,0,3,0,0,0,0,0,0,4,7,5,15,28,23,11,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,3,3,0,0,0,8,0,0,0,3,0,0,0,0,0,3,0,0,0,6,3,0,0,0,0,11,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,7,0,0,3,7,3,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,4,12,3,3,0,0,0,34,0,0,3,7,0,0,0,0,0,6,0,0,0,7,3,3,0,0,0,13,0,0,6,3,9,3,0,0,0,20,0,0,3,3,4,3,0,0,0,17,0,0,0,0,0,0,0,0,0,4
5104001,0,0,0,0,0,0,0,0,0,3,0,19,37,18,30,19,3,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,8,5,9,0,0,0,0,25,0,0,0,3,0,0,0,0,0,4,0,5,3,0,5,0,0,0,0,12,3,7,9,0,3,0,0,0,0,22,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,3,0,0,0,0,0,6,0,0,11,13,7,5,0,0,0,27,0,3,3,0,0,3,0,0,0,9,0,3,4,3,3,3,0,0,0,17,0,0,6,0,3,3,0,0,0,21,0,3,4,3,4,3,0,0,0,26,0,0,3,0,0,0,0,0,0,3
5104002,0,0,0,0,0,0,0,0,0,0,3,7,55,23,32,20,3,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,0,15,0,3,4,0,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,0,0,0,0,20,0,0,3,0,0,0,0,0,0,3,0,0,14,3,3,0,0,0,0,27,4,3,9,7,3,0,0,0,0,20,0,0,4,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,0,5,3,3,0,0,0,0,17,0,0,3,0,0,0,0,0,0,3,0,0,13,5,8,10,0,0,0,38,0,0,0,0,4,0,0,0,0,13,0,0,8,3,10,4,0,0,0,29,0,0,0,12,3,4,0,0,0,21,0,3,13,4,9,5,0,0,0,48,0,0,4,0,0,0,0,0,0,8
5104003,0,0,0,0,0,0,0,0,0,0,0,3,41,30,28,14,4,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,3,0,0,0,19,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,13,5,3,0,0,0,0,25,0,0,0,0,3,0,0,0,0,3,0,3,3,3,3,0,0,0,0,16,0,5,3,3,0,0,0,0,0,11,0,0,0,3,0,3,0,0,0,9,0,0,4,3,3,0,0,0,0,5,0,3,3,7,0,3,0,0,0,11,0,0,0,0,0,3,0,0,0,7,0,0,4,17,8,9,0,0,0,40,0,0,6,3,0,0,0,0,0,9,0,0,6,3,0,0,0,0,0,13,0,0,8,3,5,0,0,0,0,19,0,0,12,3,14,8,0,0,0,45,0,0,3,3,0,0,0,0,0,9
5104004,0,0,0,0,0,0,0,0,0,0,6,4,18,19,18,12,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,3,4,7,0,6,3,0,0,0,19,0,3,0,0,3,0,0,0,0,9,0,0,4,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,5,0,3,3,3,6,4,0,0,0,22,0,0,0,0,0,0,0,0,0,4,0,0,3,5,5,3,0,0,0,14,0,0,3,5,3,3,0,0,0,17,0,0,4,4,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,6
5104005,0,0,0,3,0,0,0,0,0,9,5,6,30,30,31,16,3,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,0,0,0,0,17,0,0,3,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,10,3,7,0,0,0,0,27,0,0,3,3,0,0,0,0,0,4,5,3,3,3,0,12,0,0,0,23,0,5,4,9,3,0,0,0,0,19,0,0,0,4,4,3,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,0,0,0,26,0,0,3,0,3,3,0,0,0,10,0,0,3,0,3,0,0,0,0,13,4,0,4,6,3,0,0,0,0,15,0,3,12,10,7,3,0,0,0,30,0,0,3,4,0,0,0,0,0,11
5104006,0,0,0,0,0,0,0,0,0,3,3,13,50,32,40,14,6,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,3,9,5,0,0,0,0,14,0,0,3,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,5,0,4,10,4,3,3,3,0,0,30,0,0,5,0,0,0,0,0,0,5,3,8,4,0,3,0,3,0,0,22,3,7,17,3,8,0,0,0,0,33,0,0,0,0,0,3,0,0,0,5,0,0,3,0,3,0,0,0,0,6,0,0,0,3,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,10,15,15,6,4,0,0,59,0,0,0,3,3,3,0,0,0,16,0,3,4,4,5,0,0,0,0,22,0,0,11,9,12,0,3,0,0,42,0,0,11,9,12,5,0,0,0,34,0,0,3,0,0,0,0,0,0,7
