SA1_7DIGITCODE_2016,M_0_299_Separate_house,M_0_299_Sd_rw_tce_hse_th,M_0_299_Flat_apartment,M_0_299_Other_dwelling,M_0_299_Dwelling_structure_NS,M_0_299_Tot,M_300_449_Separate_house,M_300_449_Sd_rw_tce_hse_th,M_300_449_Flat_apartment,M_300_449_Other_dwelling,M_300_449_Dwg_structure_NS,M_300_449_Tot,M_450_599_Separate_house,M_450_599_Sd_rw_tce_hse_th,M_450_599_Flat_apartment,M_450_599_Other_dwelling,M_450_599_Dwg_structure_NS,M_450_599_Tot,M_600_799_Separate_house,M_600_799_Sd_rw_tce_hse_th,M_600_799_Flat_apartment,M_600_799_Other_dwelling,M_600_799_Dwg_structure_NS,M_600_799_Tot,M_800_999_Separate_house,M_800_999_Sd_rw_tce_hse_th,M_800_999_Flat_apartment,M_800_999_Other_dwelling,M_800_999_Dwg_structure_NS,M_800_999_Tot,M_1000_1399_Separate_house,M_1000_1399_Sd_rw_tce_hse_th,M_1000_1399_Flat_apartmnt,M_1000_1399_Other_dwelling,M_1000_1399_Dwg_structure_NS,M_1000_1399_Tot,M_1400_1799_Separate_house,M_1400_1799_Sd_rw_tce_hse_th,M_1400_1799_Flat_apartmnt,M_1400_1799_Other_dwelling,M_1400_1799_Dwg_structure_NS,M_1400_1799_Tot,M_1800_2399_Separate_house,M_1800_2399_Sd_rw_tce_hse_th,M_1800_2399_Flat_apartmnt,M_1800_2399_Other_dwelling,M_1800_2399_Dwg_structure_NS,M_1800_2399_Tot,M_2400_2999_Separate_house,M_2400_2999_Sd_rw_tce_hse_th,M_2400_2999_Flat_apartmnt,M_2400_2999_Other_dwelling,M_2400_2999_Dwg_structure_NS,M_2400_2999_Tot,M_3000_3999_Separate_house,M_3000_3999_Sd_rw_tce_hse_th,M_3000_3999_Flat_apartmnt,M_3000_3999_Other_dwelling,M_3000_3999_Dwg_structure_NS,M_3000_3999_Tot,M_4000_over_Separate_house,M_4000_over_Sd_rw_tce_hse_th,M_4000_over_Flat_apartmnt,M_4000_over_Other_dwelling,M_4000_over_Dwg_structure_NS,M_4000_over_Tot,M_rep_NS_Sep_house,M_rep_NS_Sd_rw_tce_hse_th,M_rep_NS_Flat_apart,M_rep_NS_Other_dwelling,M_rep_NS_Dwg_structu_ns,M_rep_NS_Tot,Tot_Sep_hse,Tot_Sd_row_tce_hse_th,Tot_Flat_apartment,Tot_Other_dwelling,Tot_Dwelling_structure_NS,Tot_Tot
5111903,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,12,0,0,0,0,12,10,4,0,0,0,10,3,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,34,10,0,0,0,42
5111904,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,11,0,0,0,0,11,14,0,0,0,0,14,15,0,0,0,0,17,6,0,0,0,0,6,5,0,0,0,0,5,63,0,0,0,0,60
5111905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5111906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5111907,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,6,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,0,27
5111908,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,5,3,0,0,0,0,6,5,0,4,0,0,7,13,0,0,0,0,14,10,0,0,0,0,13,8,0,3,0,0,11,8,0,0,0,0,8,3,0,0,0,0,3,64,8,9,0,0,82
5111909,0,0,0,0,0,4,4,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,4,4,0,4,0,0,15,0,0,10,0,0,11,9,4,11,0,0,30,10,0,4,0,0,11,6,3,0,0,0,5,3,0,3,0,0,6,4,0,0,0,0,4,52,14,31,0,0,95
5111910,4,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,3,7,0,0,0,0,7,11,0,9,0,0,24,8,0,0,0,0,8,9,0,5,0,0,9,3,0,0,0,0,6,3,0,0,0,0,3,44,3,11,0,0,60
5111911,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,4,0,0,3,3,0,0,0,0,3,3,0,8,0,0,8,16,0,0,0,0,16,13,0,8,0,0,21,11,0,5,0,0,11,11,0,9,0,0,19,7,0,3,0,0,12,0,0,0,0,0,0,65,0,26,0,0,100
5111912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,6,0,0,0,0,6,3,0,3,0,0,11,3,3,0,0,0,5,10,0,0,0,0,12,12,0,0,0,0,10,17,0,0,0,0,17,4,0,0,0,0,4,0,0,0,0,0,3,64,7,3,0,0,76
5111913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,6,3,0,0,0,0,7,6,0,0,0,0,6,4,0,3,0,0,11,9,0,0,0,0,6,3,0,0,0,0,6,0,0,0,0,0,3,26,3,8,0,0,42
5111914,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,0,0,3,7,0,0,0,0,6,4,0,0,0,0,4,11,3,0,0,0,12,7,0,0,0,0,5,0,0,0,0,0,0,39,9,7,0,0,51
5111915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,4,3,0,3,0,0,3,3,0,0,0,0,3,4,7,3,0,0,6,0,0,5,0,0,5,5,0,0,0,0,5,8,0,6,0,0,11,0,0,0,0,0,0,24,9,16,0,0,43
5111916,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,8,0,0,0,0,8,10,0,0,0,0,10,10,0,0,0,0,10,11,0,0,0,0,11,7,0,0,0,0,7,0,0,0,0,0,0,61,0,0,0,0,61
5111917,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,12,0,0,0,0,12,12,0,0,0,0,12,8,0,0,0,0,9,8,0,0,0,0,8,0,0,0,0,0,0,60,3,0,0,0,60
5111918,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,7,0,0,0,0,7,20,3,0,0,0,19,10,0,0,0,0,10,15,0,0,0,0,15,11,0,0,0,0,11,3,0,0,0,0,3,78,6,0,0,0,84
5111919,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,6,11,0,0,0,14,10,12,0,0,0,23,0,3,0,0,0,5,0,4,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,6,25,35,0,0,0,64
5111920,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,8,0,0,0,0,4,10,3,0,0,0,12,8,0,0,0,0,10,10,0,0,0,0,10,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,45,5,0,0,0,47
5111921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,5,3,0,0,0,8,0,3,0,0,0,3,0,0,0,0,0,0,11,18,0,0,0,33
5111922,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,4,3,0,0,0,5,8,8,0,0,0,18,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,14,0,0,0,49
5111923,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,3,0,0,0,6,0,3,0,0,0,3,4,3,0,0,0,6,3,0,0,0,0,9,3,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,30,20,0,0,0,49
5111924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,5,0,0,0,0,7,3,0,0,0,0,7,11,7,0,0,0,19,3,4,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,26,25,0,0,0,53
5111925,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,4,3,4,0,0,0,6,7,0,0,0,0,13,4,17,0,0,0,22,8,0,0,0,0,9,3,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,3,0,64
5111926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,7,0,0,0,0,7,3,5,0,0,0,8,16,6,0,0,0,21,10,5,0,0,0,15,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,50,19,0,0,0,71
5111927,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,4,9,0,0,0,0,8,8,3,0,0,0,12,3,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,32,16,0,0,0,41
5111928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,11,0,3,0,0,0,3,6,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,15,21,0,0,0,37
5111929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,7,3,0,0,0,0,3,9,0,0,0,0,12,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,35,5,0,0,0,38
5111930,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,12,0,0,0,0,15,14,0,0,0,0,14,6,4,0,0,0,9,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,60,4,0,0,0,64
5111931,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,0,3,7,3,0,0,0,9,13,3,0,0,0,16,7,0,0,0,0,5,5,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,44,12,0,0,0,54
5111932,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,3,0,0,0,6,3,3,0,0,0,9,3,3,0,0,0,5,8,3,0,0,0,5,8,0,0,0,0,6,0,0,0,0,0,3,7,0,0,0,0,7,33,21,0,0,0,58
5111933,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,3,0,0,0,0,3,20,0,0,0,0,21,5,0,0,0,0,7,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,3,50,3,3,0,0,58
5111934,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,14,0,0,0,0,16,13,0,0,0,0,12,13,0,0,0,0,13,6,0,0,0,0,6,0,0,0,0,0,0,49,4,0,0,0,58
5111935,3,0,0,0,0,3,3,7,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,7,6,8,0,0,0,17,10,9,0,0,0,14,10,6,0,0,0,15,7,6,0,0,0,9,10,3,0,0,0,16,0,4,0,0,0,4,3,0,0,0,0,3,55,40,0,0,0,92
5111936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,0,0,0,0,7,6,0,0,0,0,5,6,0,0,0,0,4,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,21,8,0,0,0,31
5111937,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,3,5,3,0,0,0,6,9,5,0,0,0,13,3,0,0,0,0,5,5,3,0,0,0,6,8,0,0,0,0,8,3,0,0,0,0,4,29,14,0,0,0,46
5111938,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,6,7,7,7,0,0,21,8,4,17,0,0,32,8,7,3,0,0,12,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,35,18,28,0,0,80
5111939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,0,0,3,0,0,3,0,0,4,3,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,16
5111940,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,7,0,3,0,0,12,14,0,3,0,0,18,3,0,0,0,0,3,7,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,45,0,4,0,0,53
5112001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5112102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5112201,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,3,0,0,0,9,0,3,0,0,0,6,4,3,0,0,0,6,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,17,24,0,0,0,39
5112202,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,5,4,0,0,0,4,14,3,0,0,0,13,14,0,0,0,0,14,9,0,0,0,0,9,9,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,3,59,8,0,0,0,70
5112203,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,6,0,0,0,0,4,12,0,0,0,0,16,5,0,0,0,0,6,3,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,7,47,4,0,0,0,51
5112204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,11,16,0,0,0,0,16,12,0,0,0,0,13,10,0,0,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,66,4,0,0,0,72
5112205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,3,9,6,0,0,0,9,12,0,0,0,0,12,11,0,0,0,0,11,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,43,13,0,0,0,59
5112207,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,3,6,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,5,11,0,0,0,17,9,3,0,0,0,6,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,34,19,0,0,0,51
5112209,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,12,7,0,0,0,0,8,3,3,0,0,0,3,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,35,6,0,0,0,48
5112210,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,8,3,0,0,0,0,8,4,3,0,0,0,9,6,0,0,0,0,10,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,32,13,5,0,0,49
5112211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,6,9,5,0,0,0,7,10,0,0,0,0,11,4,0,0,0,0,9,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,39,10,0,0,0,47
5112212,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,5,7,0,0,0,0,8,14,6,0,0,0,23,0,3,0,0,0,3,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,35,12,0,0,0,53
5112214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,3,0,0,0,0,6,6,6,0,0,0,10,0,8,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,25,26,0,0,0,42
5112215,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,8,4,3,0,0,0,7,18,0,0,0,0,17,0,0,0,0,0,0,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,52,5,0,0,0,58
5112216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,0,7,3,3,0,0,0,9,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,24,11,0,0,0,36
5112217,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,6,0,0,0,0,6,7,0,0,0,0,10,20,0,0,0,0,20,8,0,0,0,0,8,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,53,4,0,0,0,58
5112218,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,0,0,4,4,7,0,0,0,14,5,4,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,24,0,0,0,37
5112219,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,4,10,3,0,0,0,17,4,4,0,0,0,6,9,3,0,0,0,13,3,0,0,0,0,3,0,0,0,0,0,0,42,15,0,0,0,62
5112220,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,8,8,3,0,0,0,6,4,3,0,0,0,6,0,3,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,25,13,0,0,0,31
5112222,0,0,6,0,0,6,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,0,0,4,0,0,10,0,0,10,0,0,20,0,0,20,0,0,42,0,0,42,0,0,68,0,0,68,0,0,21,0,0,21,0,0,9,0,0,9,0,0,3,0,0,7,0,0,7,0,0,7,0,0,183,0,0,187
5112223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,7,0,0,0,0,8,3,0,0,0,0,3,9,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,23,0,5,0,0,29
5112224,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,8,0,0,0,0,7,7,0,0,0,0,10,6,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,30,6,0,0,0,39
5112225,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,14,0,0,0,0,9,16,3,0,0,0,18,9,0,0,0,0,10,11,7,0,0,0,20,3,0,0,0,0,9,3,0,0,0,0,3,67,17,0,0,0,80
5112226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,10,8,0,0,0,0,7,10,0,0,0,0,10,8,5,0,0,0,17,3,0,0,0,0,6,3,0,0,0,0,8,0,0,0,0,0,0,46,12,0,0,0,57
5112227,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,5,3,0,0,0,0,3,4,0,0,0,0,4,4,0,0,0,0,8,7,0,0,0,0,12,13,3,0,0,0,13,6,8,0,0,0,13,6,0,0,0,0,8,0,0,0,0,0,0,54,10,3,0,0,73
5112228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,3,0,0,0,0,4,0,3,0,0,0,3,0,4,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,23,0,0,0,29
5112229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,4,3,0,0,0,0,3,10,3,0,0,0,17,13,3,0,0,0,19,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,46,7,0,0,0,50
5112230,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,3,4,3,0,0,13,7,0,0,0,0,5,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,26,14,3,0,0,41
5112231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,3,0,0,0,10,3,6,0,0,0,8,0,0,0,0,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,16,0,0,0,27
5112232,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,0,4,4,0,0,0,0,5,3,0,0,0,0,3,8,3,0,0,0,10,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,12,0,0,0,39
5112233,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,14,9,0,0,0,0,9,9,3,0,0,0,8,6,0,0,0,0,12,8,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,55,9,0,0,0,64
5112234,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,5,0,0,0,8,7,9,0,0,0,15,12,0,0,0,0,11,6,0,0,0,0,11,13,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,52,21,0,0,0,76
5112235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,6,0,0,0,12,14,3,0,0,0,15,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,36,7,0,0,0,42
5112236,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,4,3,0,0,0,0,3,16,0,0,0,0,15,4,0,0,0,0,4,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,46,3,0,0,0,50
5112237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,0,0,0,6,8,3,0,0,0,7,9,4,0,0,0,10,3,3,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,26,21,0,0,0,43
5112238,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,4,0,0,0,0,8,13,0,0,0,0,10,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,40,4,0,0,0,41
5112241,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,9,6,0,0,0,12,13,4,3,0,0,19,4,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,47,8,3,0,0,55
5112242,5,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,4,7,0,0,0,0,10,11,5,0,0,0,17,3,0,0,0,0,3,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,44,14,0,0,0,55
5112243,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,10,11,0,0,0,0,12,12,0,5,0,0,15,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,43,0,3,0,0,44
5112244,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,6,3,0,0,0,10,6,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,24,10,0,0,0,28
5112245,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,9,13,0,0,0,0,14,3,3,0,0,0,15,6,3,0,0,0,14,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,45,19,0,0,0,60
