SA1_7DIGITCODE_2016,Tot_Mgr,Tot_Pfn,Tot_Tch_trwk,Tot_Co_Pswk,Tot_Cl_Adwk,Tot_Sal,Tot_MchOp,Tot_Lab,Tot_Inad_ns,Tot_To
5113219,19,43,42,19,37,25,7,23,4,231
5113220,23,11,32,9,23,18,16,10,5,136
5113221,12,19,34,22,29,15,15,20,3,159
5113222,12,19,43,20,26,20,30,26,10,203
5113223,7,25,43,27,21,20,18,35,0,197
5113224,11,46,58,33,34,22,31,33,8,267
5113225,16,28,30,13,18,16,16,25,6,171
5113226,9,23,58,26,18,32,31,34,0,241
5113227,5,5,9,20,13,8,7,7,3,80
5113228,7,14,15,19,15,10,20,18,4,119
5113229,6,23,16,17,19,11,25,24,3,157
5113231,10,4,30,17,17,22,14,35,0,152
5113232,15,28,50,29,30,25,22,36,3,235
5113234,12,26,41,21,35,31,26,35,5,232
5113235,5,23,35,17,15,10,17,19,0,142
5113236,15,34,47,37,33,22,28,45,3,267
5113237,10,18,29,14,13,16,16,21,5,133
5113238,17,36,36,22,27,15,43,23,4,219
5113239,9,21,25,25,24,17,12,19,4,152
5113240,13,20,50,31,42,20,30,34,4,242
5113241,10,25,20,33,25,18,18,21,5,174
5113242,16,13,35,20,26,22,18,35,3,190
5113243,8,8,17,5,7,10,6,8,0,75
5113244,0,11,24,15,14,12,15,14,0,111
5113245,18,28,40,28,15,15,30,28,4,203
5113246,4,16,19,17,13,4,10,13,4,112
5113247,9,27,36,21,22,23,18,27,0,182
5113301,20,37,36,17,22,10,11,12,11,168
5113303,25,29,24,19,34,16,9,20,4,178
5113305,36,83,60,38,56,37,28,30,3,369
5113306,29,44,16,14,40,19,6,15,0,176
5113307,31,47,14,22,34,22,11,6,0,193
5113309,24,34,34,24,35,17,11,7,0,186
5113310,27,54,43,36,43,42,19,27,0,293
5113311,26,43,30,22,40,21,6,13,5,201
5113312,31,40,36,13,29,28,15,22,5,220
5113313,42,48,42,33,57,31,5,23,9,285
5113316,30,54,60,29,32,35,23,29,7,300
5113317,36,58,46,50,44,42,23,40,5,336
5113322,29,52,33,23,46,22,20,22,7,249
5113323,29,49,42,23,31,25,3,24,0,217
5113324,58,161,55,49,60,38,32,37,0,494
5113325,27,85,35,26,29,30,13,26,6,286
5113326,23,39,26,19,27,20,10,6,0,170
5113327,31,32,20,24,33,23,19,8,0,197
5113328,37,58,38,32,37,23,25,41,3,296
5113329,15,37,19,20,24,16,6,12,0,155
5113331,26,62,35,31,41,37,22,29,3,287
5113332,17,27,24,15,22,23,17,22,3,165
5113334,0,0,0,0,0,0,0,0,0,0
5113335,0,0,0,0,0,0,0,3,0,9
5113336,8,26,10,3,15,0,4,7,0,82
5113337,29,47,27,26,24,27,8,14,0,204
5113338,15,29,18,14,18,20,7,10,0,131
5113339,21,51,27,13,19,21,8,19,0,176
5113340,31,72,41,33,43,23,16,24,0,281
5113341,17,29,19,8,19,18,12,9,0,132
5113342,13,44,36,22,39,25,16,15,3,214
5113343,28,66,48,33,40,29,26,31,0,305
5113344,18,27,12,18,28,11,10,19,4,142
5113345,20,45,30,26,28,19,29,17,7,219
5113346,18,35,19,12,18,17,11,11,0,139
5113347,14,29,26,18,26,14,15,22,7,174
5113348,33,60,55,36,38,39,14,24,4,304
5113349,28,44,27,16,24,20,10,12,4,179
5113350,7,32,22,18,21,19,10,14,4,147
5113351,14,49,28,18,29,27,8,15,5,201
5113352,14,31,20,6,23,15,12,11,0,135
5113353,16,54,33,18,29,20,16,24,0,226
5113354,19,50,40,29,22,21,14,17,4,212
5113355,34,61,37,29,29,37,9,28,3,266
5113356,32,53,34,18,30,35,18,21,3,252
5113357,32,76,39,43,40,21,20,27,6,302
5113358,26,67,41,39,46,28,25,15,11,299
5113359,16,46,31,23,25,12,18,27,5,212
5113360,27,63,42,25,37,16,20,22,8,253
5113361,22,54,31,16,39,19,17,29,4,232
5113401,3,10,14,9,4,8,13,10,0,79
5113402,16,12,25,12,20,5,17,17,5,139
5113403,23,22,45,21,35,26,24,24,11,221
5113404,6,12,25,15,12,18,18,17,3,123
5113405,0,7,6,0,0,5,4,5,0,26
5113406,17,29,50,27,46,17,30,24,0,234
5113407,7,3,13,11,16,4,9,7,3,81
5113408,10,19,25,30,14,3,19,22,3,149
5113409,8,13,34,20,31,10,30,32,0,187
5113410,7,12,25,16,20,16,17,17,4,126
5113411,11,28,42,29,29,27,24,25,3,226
5113412,20,16,34,27,39,11,20,25,3,200
5113413,15,15,26,18,21,26,18,13,5,164
5113415,0,0,0,0,0,0,0,0,0,0
5113417,8,7,40,12,23,22,21,18,6,157
5113418,5,25,26,23,27,9,22,31,7,174
5113419,13,11,14,13,17,14,7,14,4,106
5113420,12,21,46,27,29,23,31,32,6,224
5113421,22,31,51,33,29,29,31,36,3,271
5113422,9,19,32,15,24,10,24,17,0,147
5113423,3,3,8,7,8,4,3,3,0,46
5113424,14,17,37,36,31,19,30,44,0,244
5113425,3,10,26,27,26,15,24,27,4,159
5113426,14,11,31,18,18,13,18,38,5,164
5113427,12,21,33,27,19,23,35,25,10,192
5113428,9,11,31,13,24,11,14,32,3,137
5113429,13,13,28,15,19,9,10,25,4,139
5113430,7,9,32,13,11,8,17,18,3,123
5113431,4,12,18,11,21,13,16,17,0,112
5113432,10,14,24,16,20,11,36,26,8,165
5113434,12,13,25,16,23,11,23,19,3,151
5113435,7,14,20,11,12,8,23,12,0,111
5113436,16,31,40,25,25,15,18,23,0,197
5113437,5,18,22,14,6,9,18,17,3,116
5113438,10,24,41,28,28,28,27,40,0,227
5113439,9,15,38,34,33,17,23,28,0,205
5113440,13,13,32,22,20,15,25,20,0,166
5113442,0,3,3,3,3,4,5,7,0,39
5113443,22,18,33,25,33,16,32,34,0,207
5113444,15,13,33,26,18,10,18,26,3,159
5113445,15,11,31,26,25,8,30,23,4,176
5113446,7,12,23,19,16,22,25,28,3,163
5113447,8,27,27,24,26,28,17,34,0,192
5113448,10,16,40,19,17,18,26,32,0,171
5113449,10,13,30,12,24,18,22,21,4,150
5113450,7,15,12,17,27,18,8,16,0,125
5113451,6,16,22,20,23,10,10,23,3,139
5113452,7,17,19,10,19,19,15,6,3,124
5113453,18,11,39,15,26,20,25,18,4,175
5113454,13,20,36,37,27,22,26,24,5,212
5113501,15,13,40,26,24,25,37,29,3,209
5113502,13,27,43,31,45,26,18,21,4,226
5113503,44,82,47,31,45,43,32,38,13,375
5113504,37,80,83,36,68,46,28,39,6,414
5113505,42,65,58,35,45,35,18,36,4,322
5113507,21,48,60,16,32,26,20,23,9,262
5113508,31,52,33,16,35,47,16,20,3,251
5113509,37,53,51,31,57,30,20,18,3,300
5113510,21,38,39,26,39,29,21,14,3,227
5113511,11,24,44,38,32,25,23,28,5,229
5113512,19,31,62,34,38,31,26,36,6,281
5113513,15,34,53,34,47,25,36,32,9,287
5113514,21,27,50,32,39,25,33,36,4,255
5113515,34,31,50,44,54,55,41,37,5,347
5113517,13,20,29,24,26,16,19,23,4,178
5113518,22,23,39,18,33,24,21,29,0,208
5113519,13,23,35,19,29,15,17,19,4,177
5113520,5,15,19,9,15,6,9,16,0,104
5113521,24,36,41,26,34,23,25,31,3,237
5113523,17,46,53,43,53,49,38,22,7,332
5113524,25,16,29,7,19,8,9,6,7,127
5113525,40,101,90,55,67,59,22,35,12,487
5113527,28,50,54,30,43,23,8,19,5,260
5113528,49,122,90,52,49,41,21,33,5,460
5113529,0,0,0,0,0,0,3,3,0,5
5113530,41,37,28,24,23,22,16,17,0,195
5113531,11,24,17,18,23,21,34,14,0,153
5113532,57,105,97,43,76,42,40,51,7,524
5113533,28,42,48,18,37,19,20,19,7,234
5113534,5,22,16,13,11,11,8,6,0,89
5113535,95,179,116,74,124,82,38,62,9,781
5113536,21,36,23,19,30,20,13,18,3,184
5113537,8,15,25,26,27,13,14,23,4,158
5113538,20,21,42,23,37,18,19,17,3,214
5113601,7,13,20,16,19,10,3,16,3,101
5113602,14,7,52,11,22,18,25,29,0,174
5113603,4,17,24,21,22,10,19,22,6,139
5113604,6,15,39,20,21,12,29,29,5,172
5113605,11,12,20,7,18,14,5,9,0,89
5113606,16,20,39,26,30,25,30,34,0,219
5113607,13,9,17,11,14,9,13,20,0,109
5113608,14,10,29,17,14,11,18,20,6,151
5113609,13,21,28,26,12,17,33,37,8,197
5113610,8,10,21,15,15,6,11,22,0,116
5113611,10,11,29,17,24,13,21,25,3,152
5113612,7,19,38,15,16,14,36,32,6,174
5113613,24,43,41,43,56,29,34,47,0,314
5113614,18,30,51,38,27,22,49,57,5,291
5113615,16,20,53,42,36,33,24,52,10,284
5113616,10,15,46,17,17,17,31,17,0,167
5113617,18,10,24,19,15,13,8,21,0,138
5113618,17,21,48,22,20,30,39,37,4,244
5113619,21,28,34,17,31,10,23,23,4,187
5113620,5,14,36,23,18,20,30,34,7,196
5113621,15,64,83,58,38,44,51,64,6,428
5113622,12,3,17,3,9,3,11,7,3,64
5113623,27,14,21,11,10,14,4,16,0,120
5113624,33,31,39,15,38,17,11,14,0,195
5113625,16,13,33,18,19,14,26,26,5,160
5113626,25,18,38,11,28,4,12,14,7,164
5113627,20,10,23,8,13,7,16,18,3,114
5113628,30,40,60,37,35,28,30,43,4,319
5113629,24,36,75,30,44,21,37,55,7,333
5113701,12,28,23,26,26,20,10,19,0,161
5113702,22,35,42,10,37,14,17,26,0,199
5113703,21,31,30,13,28,19,21,21,0,184
5113704,13,29,45,16,34,9,27,28,11,215
5113705,8,23,33,25,19,14,19,31,0,179
5113706,4,38,44,17,30,18,30,20,4,204
5113707,10,22,20,20,19,13,8,20,0,132
5113708,23,45,46,25,57,34,25,23,8,276
5113709,6,32,37,29,27,21,31,33,0,221
5113710,12,28,21,17,19,21,15,15,0,146
5113711,21,24,49,24,50,23,21,29,7,239
5113712,16,36,31,29,38,22,16,33,11,232
5113713,13,30,15,11,18,9,10,13,0,122
5113714,4,14,27,11,17,17,12,23,0,115
5113715,12,8,25,27,24,19,17,21,0,164
5113716,4,32,28,16,17,14,17,32,0,162
5113717,15,23,29,28,17,20,17,26,3,169
5113718,18,28,43,30,40,25,18,18,4,228
5113719,22,38,48,28,31,25,29,38,8,259
5113720,9,12,18,9,8,11,8,4,0,86
5113721,18,40,47,17,28,22,15,27,3,218
5113722,8,15,20,14,24,18,15,7,0,122
5113723,19,22,29,24,38,33,13,30,0,215
5113724,20,49,49,24,48,39,28,18,8,289
5113725,9,28,28,23,25,16,17,29,8,178
5113726,10,24,39,30,31,24,24,29,3,216
5113727,8,28,34,13,26,18,18,27,4,160
5113728,13,27,38,25,27,27,23,28,3,199
5113729,14,22,29,12,28,15,9,29,3,164
5113730,9,26,38,10,28,17,20,24,7,169
5113731,18,19,33,26,31,14,22,32,4,206
5113732,11,20,33,28,22,22,21,39,3,203
5113733,8,15,15,12,19,8,18,12,0,103
5113734,12,18,25,15,28,8,21,28,4,156
5113735,8,12,24,16,18,12,20,22,9,145
5113736,32,59,80,41,43,34,31,54,14,392
5113737,10,19,28,22,14,4,16,19,0,139
5113738,9,19,14,13,22,17,15,13,7,132
5113739,22,26,39,21,24,27,30,32,3,225
5113740,16,28,34,18,31,14,16,18,3,174
5113741,17,19,23,25,19,11,10,15,3,145
5113742,10,22,32,23,33,17,16,23,3,178
5113743,9,22,25,24,25,15,10,11,0,137
5113744,21,22,36,24,19,18,17,22,0,178
5113745,12,30,33,17,32,20,5,17,0,174
5113746,4,11,16,12,23,11,8,14,0,109
5113747,11,12,26,20,22,14,15,24,0,141
5113748,27,53,41,26,35,32,13,22,6,251
5113749,14,29,29,16,36,26,14,15,10,199
5113750,18,29,31,8,23,28,10,10,5,160
5113751,15,35,32,20,42,21,19,25,0,218
5113752,7,18,16,11,23,12,13,13,0,123
5113753,4,13,23,12,14,4,8,17,7,98
5113754,18,19,26,14,12,22,13,14,0,135
5113755,15,34,31,23,33,16,21,22,3,206
5113756,8,17,10,16,13,11,8,12,0,103
5113757,17,20,34,22,33,24,16,21,6,185
5113758,29,55,54,37,51,31,24,26,3,304
5113759,0,0,0,0,0,0,0,0,0,0
5113801,10,11,19,10,28,20,11,15,0,119
5113803,17,28,42,26,43,26,31,28,5,235
5113804,20,24,51,30,35,23,31,24,7,249
5113806,0,0,0,0,0,0,0,0,0,0
5113807,13,11,37,18,24,16,26,17,4,160
5113808,21,17,18,8,18,15,12,9,5,128
5113809,11,9,12,5,16,10,10,16,3,97
5113810,4,15,46,31,29,14,16,20,7,192
5113811,15,12,24,12,31,11,21,13,4,143
5113812,3,14,27,10,22,14,25,21,4,139
5113813,23,24,53,17,35,18,30,32,0,238
5113814,51,106,133,77,123,52,74,68,8,693
5113815,14,21,41,15,31,17,19,23,0,185
5113816,10,11,20,13,23,15,15,10,0,127
5113817,0,0,0,0,0,0,0,0,0,0
5113818,13,12,28,23,34,16,23,25,0,168
5113819,25,20,51,27,31,30,18,22,5,221
5113820,13,21,38,13,38,20,21,19,4,194
5113821,26,21,38,19,22,12,23,21,0,183
5113822,23,30,46,26,55,22,27,25,5,276
5113823,22,20,32,15,22,17,22,17,4,167
5113824,4,18,24,17,23,13,23,13,3,139
5113825,11,19,46,25,42,18,30,26,9,225
5113826,11,21,37,31,33,23,40,30,3,229
5113827,19,19,24,17,29,8,8,6,3,126
5113828,28,28,34,23,36,15,22,9,0,193
5113831,20,19,25,24,30,16,21,17,7,180
5113832,19,45,50,22,29,28,19,17,11,235
5113833,14,24,51,36,38,40,34,37,6,280
5113834,11,9,27,22,23,19,19,29,8,178
5113835,14,26,28,13,20,9,20,15,3,146
5113836,9,17,37,16,21,15,21,19,3,163
5113837,29,26,57,34,43,27,37,21,14,287
5113838,0,0,0,0,0,0,0,0,0,0
5113839,0,0,0,0,0,0,0,0,0,0
5113840,26,48,49,27,42,12,19,23,0,250
5113841,33,69,51,23,30,23,13,18,8,267
5113842,34,47,45,17,49,19,18,17,0,242
5113843,35,96,58,41,59,26,39,19,3,373
5113844,20,61,51,33,39,20,25,23,0,268
5113845,28,46,32,30,38,22,11,30,3,237
5113846,31,87,91,27,71,36,32,34,9,421
5113847,25,61,72,36,50,34,31,34,0,351
5113848,19,39,36,23,41,19,30,17,0,212
5113901,13,16,27,15,18,15,21,13,5,144
5113902,23,39,80,36,56,24,61,35,5,364
5113903,23,31,38,17,41,22,35,29,4,230
5113904,21,28,52,21,39,22,30,16,3,226
5113907,17,25,35,28,29,18,24,24,4,203
5113908,21,23,30,23,36,17,17,26,0,185
5113909,18,20,33,23,30,20,30,16,4,190
5113910,11,17,18,14,31,12,15,12,0,128
5113911,27,49,51,37,58,30,42,18,3,318
5113913,17,17,26,12,29,15,13,13,0,152
5113914,18,16,33,19,29,22,26,23,3,184
5113915,16,14,43,25,31,9,33,25,3,205
5113916,8,12,26,13,13,11,18,14,0,118
5113917,3,21,23,9,25,14,16,20,0,133
5113918,22,34,73,35,58,32,47,32,6,341
5113919,13,28,41,16,34,31,32,15,12,229
5113920,15,16,38,20,52,21,35,28,3,225
5113921,24,18,56,26,35,23,28,15,0,233
5113922,15,33,38,33,35,23,33,17,3,235
5113923,26,43,49,21,41,29,36,29,4,279
5113924,12,28,49,23,27,19,22,22,4,204
5113925,13,19,27,19,29,15,19,10,0,151
5113926,15,26,31,22,24,18,21,26,3,190
5113927,13,18,30,15,24,9,24,14,5,150
5113928,45,51,43,33,58,21,43,28,3,324
5113929,20,22,32,15,47,11,24,15,0,189
5113930,0,5,5,3,14,0,7,10,0,39
5113931,13,27,33,29,26,24,28,23,0,201
5114001,54,48,32,14,39,24,10,10,0,241
5114002,15,26,30,22,32,15,15,18,0,181
5114003,13,20,37,15,33,13,25,25,0,172
5114004,18,30,34,27,26,11,16,14,3,170
5114005,19,28,39,19,35,22,14,7,0,179
5114006,22,51,30,19,31,17,6,23,0,197
5114007,14,36,27,11,20,11,13,12,4,159
5114008,12,46,27,14,22,20,13,12,3,160
5114009,40,59,43,22,34,23,14,11,4,255
5114010,26,54,30,21,36,15,4,8,3,198
5114011,16,23,18,8,12,7,5,7,3,96
5114012,20,38,47,12,24,23,20,20,0,200
5114013,24,59,31,22,36,9,3,12,0,207
5114014,28,47,16,24,21,14,3,11,0,162
5114015,26,47,40,32,41,32,19,22,4,262
5114016,33,76,62,46,70,34,42,33,6,393
5114017,25,27,53,19,32,23,26,19,8,230
5114018,34,24,28,15,34,26,9,11,3,194
5114019,39,60,25,23,37,15,13,9,3,214
5114020,21,56,34,16,21,19,6,8,3,191
5114021,24,33,34,23,34,15,13,10,0,187
5114022,22,43,21,11,25,17,7,18,3,173
5114023,16,30,8,17,15,8,7,7,0,120
5114024,41,61,38,24,26,15,6,18,4,237
5114025,26,33,15,7,21,9,9,6,0,125
5114026,47,58,19,17,34,16,7,12,3,213
5114027,25,42,43,26,42,28,15,18,4,239
5114028,27,37,22,25,20,5,6,7,3,155
5114029,22,34,17,6,16,9,9,4,3,121
5114030,19,9,25,9,29,16,14,9,0,121
5114031,19,35,22,13,23,5,4,6,4,136
5114032,71,78,52,48,52,32,12,29,4,380
5114033,36,49,15,15,24,23,11,4,0,183
5114034,49,82,35,23,41,22,10,18,4,280
5114035,0,0,0,0,0,0,0,0,0,4
5114101,3,0,0,3,0,0,3,3,0,9
5114102,16,22,10,5,6,6,0,4,0,72
5114103,16,36,25,13,26,9,7,9,0,151
5114104,16,52,35,30,28,19,12,19,0,220
5114105,22,44,38,25,27,21,17,17,0,213
5114106,12,51,28,13,27,13,7,11,0,169
5114107,19,35,33,27,25,22,13,15,3,189
5114108,18,48,50,20,33,19,16,15,0,222
5114109,22,11,18,10,25,11,3,8,0,120
5114110,28,54,36,25,22,12,16,10,3,206
5114111,33,41,31,19,20,15,4,16,3,181
5114112,11,24,30,22,23,6,12,20,6,159
5114113,33,45,21,22,24,16,8,12,3,187
5114114,27,56,23,22,18,11,4,10,0,183
5114115,18,11,6,5,8,4,0,11,3,67
5114116,18,34,26,19,13,9,12,13,3,144
5114117,24,33,10,10,22,11,7,8,4,133
5114118,22,21,17,10,21,8,3,3,0,110
5114119,20,43,20,15,29,21,6,11,0,172
5114120,8,27,23,13,13,11,4,11,3,122
5114121,25,30,44,23,30,13,21,16,4,201
5114122,28,33,16,12,20,7,4,3,0,121
5114123,32,19,13,3,12,8,3,3,4,93
5114124,26,28,21,6,21,13,12,11,0,134
5114125,21,35,41,14,25,17,11,7,4,170
5114126,38,38,40,20,38,26,18,19,0,233
5114127,18,47,26,24,42,22,8,13,4,200
5114128,20,36,19,13,23,7,7,4,5,139
5114129,40,19,17,9,23,8,12,11,4,148
5114130,31,18,24,17,16,3,10,14,0,136
5114131,22,58,27,22,28,14,9,14,0,201
5114132,17,23,16,18,18,9,3,17,0,113
5114133,18,31,25,16,15,7,9,10,0,130
5114201,19,28,26,11,45,18,16,10,0,181
5114205,18,24,54,16,27,16,37,16,4,209
5114206,12,14,62,21,29,18,31,25,3,222
5114207,12,14,26,4,14,12,11,10,3,110
5114208,32,45,87,40,62,44,39,47,5,407
5114210,14,10,29,10,25,23,17,5,4,134
5114211,61,59,93,59,57,39,35,40,4,442
5114212,8,12,29,10,8,3,5,4,3,76
5114213,21,27,37,22,31,8,18,18,3,181
5114214,29,37,71,52,44,32,54,35,4,364
5114215,12,31,36,14,27,19,30,7,4,184
5114216,34,50,88,43,60,37,54,26,8,396
5114217,14,36,20,16,22,11,15,16,0,147
5114218,30,50,80,64,48,42,56,44,7,415
5114219,15,20,35,24,36,12,22,19,0,191
5114220,18,29,67,36,35,45,43,27,8,312
5114221,13,21,33,15,37,29,16,19,3,189
5114222,25,33,65,36,45,37,24,24,5,295
5114223,24,39,69,36,49,48,45,28,5,342
5114224,6,13,11,13,9,4,8,6,0,69
5114225,19,21,22,3,26,10,23,9,0,130
5114226,22,31,66,46,49,39,44,37,9,335
5114227,25,47,72,38,45,27,22,29,0,302
5114228,33,21,50,36,44,15,41,32,6,276
5114229,37,57,122,61,72,46,83,61,11,552
5114230,22,34,80,44,57,36,41,25,7,346
5114231,0,0,0,0,0,0,0,0,0,0
5114232,15,13,45,24,35,19,28,25,0,200
5114233,8,20,35,23,30,10,21,17,3,169
5114234,38,51,84,55,68,44,49,28,8,431
5114235,0,0,0,0,0,0,0,0,3,8
5114301,17,6,29,9,9,11,14,19,0,116
5114302,39,19,26,16,23,12,22,14,0,165
5114303,48,29,23,10,16,7,17,31,3,186
5114304,20,37,63,30,34,20,25,20,10,260
5114305,34,36,66,26,52,16,23,31,0,280
5114306,30,19,34,25,27,24,23,18,0,204
5114307,17,28,35,22,27,16,19,15,0,171
5114308,29,29,40,21,46,27,20,29,0,250
5114309,14,20,39,5,31,9,16,16,8,159
5114310,26,11,28,16,18,3,23,20,3,150
5114311,28,38,48,20,46,24,25,23,0,259
5114312,39,57,89,37,63,27,32,32,7,376
5114313,25,18,51,18,44,19,33,35,6,253
5114314,7,18,37,20,19,12,25,15,0,162
5114315,9,8,27,14,14,12,23,23,7,133
5114401,0,0,0,0,0,0,0,0,0,0
5114402,21,11,24,11,21,12,10,17,0,134
5114403,26,28,42,20,20,11,21,18,4,185
5114404,13,17,25,16,22,11,18,10,4,137
5114405,14,14,22,14,17,9,20,11,3,115
5114406,19,17,63,29,24,18,37,21,3,235
5114407,31,15,32,12,22,11,14,24,3,160
5114408,31,16,29,11,11,5,12,18,0,126
5114409,10,32,26,15,19,4,9,17,0,142
5114410,12,12,7,0,4,0,7,9,0,44
5114411,39,18,31,6,24,13,13,16,3,157
5114412,10,23,23,16,15,10,14,23,0,132
5114413,22,33,40,27,20,14,21,21,0,195
5114501,26,50,11,21,20,12,4,8,5,160
5114502,40,95,26,31,52,22,7,19,8,309
5114503,24,80,23,22,34,14,7,6,0,206
5114504,50,85,26,26,31,24,11,16,3,267
5114505,35,92,32,21,41,27,14,15,3,280
5114506,42,100,34,34,53,16,10,9,5,298
5114507,28,78,20,13,25,15,3,13,3,195
5114508,43,132,25,35,50,17,6,10,3,324
5114509,33,68,19,21,23,15,3,4,3,196
5114510,41,101,15,33,44,22,6,9,0,275
5114511,40,92,36,24,39,19,8,21,8,277
5114512,25,63,28,20,22,10,7,7,3,188
5114513,36,77,22,23,36,24,3,16,5,241
5114514,30,116,27,32,37,24,4,12,3,293
5114515,36,123,32,18,45,23,3,11,0,292
5114516,0,0,0,0,0,0,0,3,0,9
5114517,43,91,37,32,41,12,13,17,4,285
5114518,42,92,31,16,42,23,12,21,3,272
5114519,31,76,21,28,30,19,9,13,3,227
5114520,25,85,22,22,30,17,0,7,3,210
5114521,32,94,30,42,30,25,8,9,0,277
5114522,22,76,28,19,27,11,9,16,4,210
5114523,53,116,45,36,36,29,17,18,3,351
5114524,26,97,22,25,36,20,6,8,0,242
5114525,32,82,24,21,28,14,9,16,7,233
5114526,22,68,21,10,33,14,3,13,4,181
5114527,28,84,21,21,24,27,6,12,6,229
5114528,31,69,30,18,20,30,11,3,3,214
5114529,20,58,16,24,11,12,4,10,5,162
5114530,38,129,47,39,53,23,11,27,6,373
5114531,0,0,0,0,0,0,0,0,0,0
5114601,23,67,15,20,19,11,0,9,0,160
5114602,17,56,28,23,18,17,3,53,6,224
5114603,15,50,22,17,21,10,5,8,3,147
5114604,14,59,20,41,18,14,20,30,0,219
5114605,23,59,12,35,16,20,13,22,0,202
5114606,38,56,12,12,34,17,0,12,4,186
5114607,37,38,13,16,23,10,4,10,3,150
5114608,6,10,3,22,6,28,0,11,0,83
5114609,11,24,9,16,16,15,8,8,3,98
5114610,40,75,10,18,25,23,11,9,9,214
5114611,16,21,14,13,13,11,4,8,4,112
5114612,27,90,17,8,35,31,5,22,0,237
5114613,29,77,28,31,35,16,7,21,0,239
5114614,43,85,20,16,36,14,8,10,0,251
5114615,42,61,19,15,34,13,7,7,3,189
5114616,31,67,32,21,28,7,8,10,5,209
5114617,32,72,27,14,27,21,7,10,4,229
5114618,25,63,17,9,26,28,3,3,0,171
5114619,17,24,10,8,11,11,3,6,0,87
5114620,19,57,17,15,25,8,7,7,0,153
5114621,55,104,22,27,43,29,4,9,7,293
5114622,20,56,14,14,25,5,3,7,3,149
5114623,15,56,17,10,16,12,5,10,4,143
5114624,20,58,16,6,19,9,3,3,3,139
5114625,20,51,10,12,20,13,3,9,3,146
5114626,29,62,18,15,24,17,3,6,0,173
5114627,33,59,26,11,15,18,4,11,3,188
5114628,0,0,0,0,0,0,0,0,0,0
5114629,9,11,3,3,4,4,0,0,0,28
5114630,0,0,0,0,0,0,0,0,0,0
5114701,34,96,26,18,31,14,6,16,3,240
5114702,57,81,22,29,33,17,7,7,3,257
5114703,46,96,23,20,28,27,0,11,4,260
5114704,40,55,16,17,24,20,4,5,0,185
5114705,35,86,20,17,33,9,6,8,3,217
5114706,28,101,30,34,38,26,9,10,3,273
5114707,29,76,14,9,18,13,4,3,0,176
5114708,44,99,22,18,30,13,11,9,4,255
5114709,13,31,12,15,11,3,0,7,0,100
5114710,39,106,17,22,50,27,3,6,0,274
5114711,14,53,5,6,16,12,3,5,3,122
5114712,39,90,28,20,30,17,13,4,6,254
5114713,36,101,19,40,37,18,3,6,3,266
5114714,47,86,20,22,31,12,4,15,0,240
5114715,29,76,15,26,15,20,3,6,3,190
5114716,38,86,15,18,28,27,0,17,0,221
5114717,56,78,18,21,28,24,6,11,3,251
5114718,55,93,25,32,31,22,5,11,3,270
5114719,17,41,18,7,13,9,3,6,3,112
5114720,68,117,30,21,37,30,4,14,9,329
5114721,0,0,0,0,0,0,0,0,0,0
5114722,37,97,32,33,37,20,15,20,9,303
5114723,18,45,26,16,28,12,7,15,4,164
5114724,26,82,17,26,18,19,4,5,4,200
5114725,30,55,15,13,22,4,7,6,0,159
5114726,84,126,20,33,62,26,9,14,7,379
5114727,49,69,8,11,32,9,4,10,4,202
5114728,42,91,31,23,40,16,3,11,0,256
5114729,36,66,16,11,12,13,0,3,0,163
5114730,33,74,11,12,25,11,0,6,0,173
5114731,16,36,9,14,3,3,4,4,0,92
5114732,29,74,22,12,32,13,3,11,9,196
5114733,24,45,14,13,17,8,0,5,0,137
5114734,22,58,13,12,21,17,4,3,8,161
5114735,23,49,6,15,23,3,7,8,0,140
5114736,42,117,22,22,30,21,9,14,6,269
5114737,41,82,13,22,29,15,0,10,0,219
5114738,0,0,0,0,0,0,0,0,0,0
5114739,16,37,12,10,20,9,0,9,3,110
5114740,22,38,18,6,17,3,6,8,4,120
5114741,29,47,12,15,21,16,0,4,0,145
5114742,32,78,25,25,24,14,5,7,3,212
5114743,25,32,8,3,8,12,3,3,0,99
5114803,39,51,41,21,46,25,22,12,6,269
5114806,41,93,56,29,62,40,20,25,8,376
5114807,62,132,95,58,102,47,25,37,4,563
5114808,46,40,50,23,43,25,19,23,6,276
5114809,51,83,53,34,58,20,27,22,7,355
5114810,31,50,53,37,40,26,18,28,6,279
5114811,35,82,40,19,55,31,15,24,3,308
5114812,19,43,36,26,19,22,21,18,0,194
5114813,19,62,29,15,25,13,8,14,3,198
5114814,16,23,30,12,22,18,7,15,5,145
5114815,21,45,27,19,26,13,15,15,3,179
5114816,40,61,63,27,47,25,18,38,4,330
5114817,19,54,35,39,32,18,11,22,8,248
5114818,44,56,47,31,41,21,19,24,5,293
5114819,18,59,37,44,41,30,18,22,3,274
5114820,21,32,28,20,23,23,9,17,6,183
5114821,43,80,61,45,40,38,17,34,0,363
5114822,24,48,21,31,39,16,4,16,0,206
5114823,27,58,30,10,31,11,16,8,3,191
5114824,38,59,34,33,36,18,10,11,3,249
5114825,44,76,48,16,44,23,12,16,4,293
5114826,35,61,28,22,41,21,10,11,5,229
5114827,27,52,55,39,60,48,21,28,7,334
5114828,35,53,40,17,50,24,6,21,5,252
5114829,29,89,62,32,54,28,24,33,0,349
5114830,0,0,0,0,0,0,0,0,0,0
