SA1_7DIGITCODE_2016,M_Husb_a_r_mar_0_14,M_Husb_a_r_mar_15_24,M_Husb_a_r_mar_25_34,M_Husb_a_r_mar_35_44,M_Husb_a_r_mar_45_54,M_Husb_a_r_mar_55_64,M_Husb_a_r_mar_65_74,M_Husb_a_r_mar_75_84,M_Husb_a_r_mar_85,M_Husb_a_r_mar_Tot,M_Part_de_f_mar_0_14,M_Part_de_f_mar_15_24,M_Part_de_f_mar_25_34,M_Part_de_f_mar_35_44,M_Part_de_f_mar_45_54,M_Part_de_f_mar_55_64,M_Part_de_f_mar_65_74,M_Part_de_f_mar_75_84,M_Part_de_f_mar_85,M_Part_de_f_mar_Tot,M_LPar_0_14_yr,M_LPar_15_24_yr,M_LPar_25_34_yr,M_LPar_35_44_yr,M_LPar_45_54_yr,M_LPar_55_64_yr,M_LPar_65_74_yr,M_LPar_75_84_yr,M_LPar_85_yr_over,M_LPar_Tot,M_Child_u_15_0_14_yr,M_Child_u_15_15_24_yr,M_Child_u_15_25_34_yr,M_Child_u_15_35_44_yr,M_Child_u_15_45_54_yr,M_Child_u_15_55_64_yr,M_Child_u_15_65_74_yr,M_Child_u_15_75_84_yr,M_Child_u_15_85_yr_over,M_Child_u_15_Tot,M_Dep_stu15_24_0_14,M_Dep_stu15_24_15_24,M_Dep_stu15_24_25_34,M_Dep_stu15_24_35_44,M_Dep_stu15_24_45_54,M_Dep_stu15_24_55_64,M_Dep_stu15_24_65_74,M_Dep_stu15_24_75_84,M_Dep_stu15_24_85_over,M_Dep_stu15_24_Tot,M_Non_dep_child_0_14,M_Non_dep_child_15_24,M_Non_dep_child_25_34,M_Non_dep_child_35_44,M_Non_dep_child_45_54,M_Non_dep_child_55_64,M_Non_dep_child_65_74,M_Non_dep_child_75_84,M_Non_dep_child_85_over,M_Non_dep_child_Tot,M_Oth_rel_ind_0_14,M_Oth_rel_ind_15_24,M_Oth_rel_ind_25_34,M_Oth_rel_ind_35_44,M_Oth_rel_ind_45_54,M_Oth_rel_ind_55_64,M_Oth_rel_ind_65_74,M_Oth_rel_ind_75_84,M_Oth_rel_ind_85,M_Oth_rel_ind_Tot,M_Unrel_ind_liv_fam_hh_0_14,M_Unre_ind_liv_fam_hh_15_24,M_Unre_ind_liv_fam_hh_25_34,M_Unre_ind_liv_fam_hh_35_44,M_Unre_ind_liv_fam_hh_45_54,M_Unre_ind_liv_fam_hh_55_64,M_Unre_ind_liv_fam_hh_65_74,M_Unre_ind_liv_fam_hh_75_84,M_Unrel_ind_liv_fam_hh_85,M_Unrel_ind_liv_fam_hh_Tot,M_Group_hh_mem_0_14,M_Group_hh_mem_15_24,M_Group_hh_mem_25_34,M_Group_hh_mem_35_44,M_Group_hh_mem_45_54,M_Group_hh_mem_55_64,M_Group_hh_mem_65_74,M_Group_hh_mem_75_84,M_Group_hh_mem_85,M_Group_hh_mem_Tot,M_LPer_0_14_yr,M_LPer_15_24_yr,M_LPer_25_34_yr,M_LPer_35_44_yr,M_LPer_45_54_yr,M_LPer_55_64_yr,M_LPer_65_74_yr,M_LPer_75_84_yr,M_LPer_85_yr_over,M_LPer_Tot,M_Vis_from_within_Aus_0_14,M_Vis_from_within_Aus_15_24,M_Vis_from_within_Aus_25_34,M_Vis_from_within_Aus_35_44,M_Vis_from_within_Aus_45_54,M_Vis_from_within_Aus_55_64,M_Vis_from_within_Aus_65_74,M_Vis_from_within_Aus_75_84,M_Vis_from_within_Aus_85,M_Vis_from_within_Aus_Tot,M_OS_v_0_14_yr,M_OS_v_15_24_yr,M_OS_v_25_34_yr,M_OS_v_35_44_yr,M_OS_v_45_54_yr,M_OS_v_55_64_yr,M_OS_v_65_74_yr,M_OS_v_75_84_yr,M_OS_v_85_yr_over,M_Overseas_v_Total,M_Tot_0_14_yr,M_Tot_15_24_yr,M_Tot_25_34_yr,M_Tot_35_44_yr,M_Tot_45_54_yr,M_Tot_55_64_yr,M_Tot_65_74_yr,M_Tot_75_84_yr,M_Tot_85_yr_over,M_Tot_Tot,F_Husb_a_r_mar_0_14,F_Husb_a_r_mar_15_24,F_Husb_a_r_mar_25_34,F_Husb_a_r_mar_35_44,F_Husb_a_r_mar_45_54,F_Husb_a_r_mar_55_64,F_Husb_a_r_mar_65_74,F_Husb_a_r_mar_75_84,F_Husb_a_r_mar_85,F_Husb_a_r_mar_Tot,F_Part_de_f_mar_0_14,F_Part_de_f_mar_15_24,F_Part_de_f_mar_25_34,F_Part_de_f_mar_35_44,F_Part_de_f_mar_45_54,F_Part_de_f_mar_55_64,F_Part_de_f_mar_65_74,F_Part_de_f_mar_75_84,F_Part_de_f_mar_85,F_Part_de_f_mar_Tot,F_LPar_0_14_yr,F_LPar_15_24_yr,F_LPar_25_34_yr,F_LPar_35_44_yr,F_LPar_45_54_yr,F_LPar_55_64_yr,F_LPar_65_74_yr,F_LPar_75_84_yr,F_LPar_85_yr_over,F_LPar_Tot,F_Child_u_15_0_14_yr,F_Child_u_15_15_24_yr,F_Child_u_15_25_34_yr,F_Child_u_15_35_44_yr,F_Child_u_15_45_54_yr,F_Child_u_15_55_64_yr,F_Child_u_15_65_74_yr,F_Child_u_15_75_84_yr,F_Child_u_15_85_yr_over,F_Child_u_15_Tot,F_Dep_stu15_24_0_14,F_Dep_stu15_24_15_24,F_Dep_stu15_24_25_34,F_Dep_stu15_24_35_44,F_Dep_stu15_24_45_54,F_Dep_stu15_24_55_64,F_Dep_stu15_24_65_74,F_Dep_stu15_24_75_84,F_Dep_stu15_24_85_over,F_Dep_stu15_24_Tot,F_Non_dep_child_0_14,F_Non_dep_child_15_24,F_Non_dep_child_25_34,F_Non_dep_child_35_44,F_Non_dep_child_45_54,F_Non_dep_child_55_64,F_Non_dep_child_65_74,F_Non_dep_child_75_84,F_Non_dep_child_85_over,F_Non_dep_child_Tot,F_Oth_rel_ind_0_14,F_Oth_rel_ind_15_24,F_Oth_rel_ind_25_34,F_Oth_rel_ind_35_44,F_Oth_rel_ind_45_54,F_Oth_rel_ind_55_64,F_Oth_rel_ind_65_74,F_Oth_rel_ind_75_84,F_Oth_rel_ind_85,F_Oth_rel_ind_Tot
5100218,..,0,3,7,4,11,5,12,0,45,..,0,3,4,3,3,0,0,0,14,..,0,0,0,3,0,0,0,0,7,20,..,..,..,..,..,..,..,..,20,..,3,..,..,..,..,..,..,..,3,..,4,0,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,5,..,0,3,0,3,4,4,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,17,13,14,16,14,10,16,0,122,..,0,5,4,3,9,8,8,0,41,..,4,3,4,3,0,0,0,0,18,..,0,0,0,4,0,0,0,0,15,13,..,..,..,..,..,..,..,..,13,..,3,..,..,..,..,..,..,..,3,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
5100219,..,0,5,10,11,10,32,3,3,72,..,3,3,5,10,4,0,0,0,24,..,0,0,0,0,0,0,0,0,0,33,..,..,..,..,..,..,..,..,33,..,3,..,..,..,..,..,..,..,3,..,3,0,0,0,0,0,0,0,3,..,0,3,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,5,0,0,0,0,0,0,9,..,0,3,0,6,5,6,6,0,28,3,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,34,10,23,18,21,24,38,10,3,189,..,0,8,9,15,17,28,0,3,75,..,0,4,3,3,3,3,0,0,23,..,0,3,0,4,0,0,0,0,11,28,..,..,..,..,..,..,..,..,28,..,4,..,..,..,..,..,..,..,4,..,3,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,3
5100220,..,0,3,7,8,25,23,12,7,79,..,4,4,7,4,0,0,0,0,17,..,0,0,0,0,0,0,0,0,3,26,..,..,..,..,..,..,..,..,26,..,4,..,..,..,..,..,..,..,4,..,10,3,0,4,0,0,0,0,9,..,3,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,4,..,3,0,3,0,0,0,0,0,11,..,0,0,4,0,0,5,8,3,31,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,26,27,21,25,16,26,27,18,12,208,..,0,9,8,6,28,22,10,3,81,..,0,7,8,0,0,0,0,0,20,..,0,3,3,4,3,0,0,0,11,25,..,..,..,..,..,..,..,..,25,..,3,..,..,..,..,..,..,..,3,..,6,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,4
5100222,..,0,3,18,28,26,15,7,0,104,..,0,0,6,0,3,0,0,0,12,..,0,0,0,0,0,0,0,0,3,59,..,..,..,..,..,..,..,..,59,..,6,..,..,..,..,..,..,..,6,..,9,5,0,0,0,0,0,0,18,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,58,16,8,24,28,34,17,7,0,200,..,0,6,27,37,16,19,9,0,111,..,0,0,3,4,3,0,0,0,11,..,0,3,0,0,0,0,0,0,8,53,..,..,..,..,..,..,..,..,53,..,15,..,..,..,..,..,..,..,15,..,10,0,0,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,3
5100223,..,0,0,6,19,13,13,5,0,60,..,0,0,3,5,0,0,0,0,11,..,0,0,0,3,0,0,0,0,3,27,..,..,..,..,..,..,..,..,27,..,8,..,..,..,..,..,..,..,8,..,15,4,0,0,0,0,0,0,19,..,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,23,4,15,29,12,13,3,0,130,..,0,5,8,27,11,15,0,0,63,..,0,0,3,4,0,0,0,0,8,..,0,0,0,0,0,0,0,0,3,22,..,..,..,..,..,..,..,..,22,..,6,..,..,..,..,..,..,..,6,..,8,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0
5100224,..,0,7,13,10,20,17,3,0,66,..,0,0,7,4,0,0,0,0,15,..,0,0,3,0,0,3,0,0,6,31,..,..,..,..,..,..,..,..,31,..,7,..,..,..,..,..,..,..,7,..,15,7,0,0,0,0,0,0,25,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,31,30,14,27,19,25,17,9,0,169,..,0,6,22,9,21,10,3,0,75,..,0,5,4,3,3,0,0,0,10,..,0,0,3,3,0,0,0,0,12,38,..,..,..,..,..,..,..,..,38,..,11,..,..,..,..,..,..,..,11,..,5,0,3,0,0,0,0,0,11,..,3,0,0,0,3,0,0,0,7
5100226,..,0,0,14,19,21,18,8,0,76,..,0,3,7,5,0,3,0,0,18,..,0,0,0,3,0,0,0,0,3,32,..,..,..,..,..,..,..,..,32,..,7,..,..,..,..,..,..,..,7,..,6,3,0,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,0,0,0,3,..,0,0,0,4,0,0,3,0,8,..,0,0,0,0,3,3,0,0,7,0,3,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,32,21,3,17,28,24,29,12,0,166,..,0,3,14,18,24,9,4,0,77,..,3,8,3,5,3,0,0,0,24,..,0,0,0,3,3,0,0,0,5,22,..,..,..,..,..,..,..,..,22,..,7,..,..,..,..,..,..,..,7,..,3,0,0,0,0,0,0,0,3,..,4,0,0,0,0,4,0,0,8
5100227,..,0,0,5,6,5,6,0,0,23,..,0,4,0,3,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,11,..,..,..,..,..,..,..,..,11,..,6,..,..,..,..,..,..,..,6,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,12,3,10,12,7,7,0,0,61,..,0,4,4,13,9,5,0,0,28,..,0,4,0,3,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,8,..,..,..,..,..,..,..,..,8,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0
5100229,..,0,17,21,24,16,14,10,0,101,..,3,11,5,3,3,4,0,0,34,..,0,0,0,0,3,0,0,0,3,86,..,..,..,..,..,..,..,..,86,..,11,..,..,..,..,..,..,..,11,..,6,0,0,0,0,0,0,0,13,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,3,0,3,0,6,0,0,0,0,0,8,11,0,0,22,0,0,0,0,0,0,0,0,0,0,89,28,32,32,29,35,25,13,0,279,..,0,19,30,25,16,10,6,0,111,..,9,9,3,4,3,0,0,0,36,..,0,0,14,0,0,0,0,0,16,56,..,..,..,..,..,..,..,..,56,..,20,..,..,..,..,..,..,..,20,..,4,0,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,3
5100230,..,0,0,6,11,12,14,6,10,56,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,10,..,..,..,..,..,..,..,..,10,..,4,..,..,..,..,..,..,..,4,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,3,..,0,0,0,0,0,0,8,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,5,7,12,15,20,18,14,102,..,0,3,7,9,10,13,11,7,57,..,0,3,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,4,12,..,..,..,..,..,..,..,..,12,..,6,..,..,..,..,..,..,..,6,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
5100231,..,0,5,20,22,24,18,5,0,100,..,0,4,3,0,3,0,0,0,17,..,0,0,0,0,0,0,0,0,3,49,..,..,..,..,..,..,..,..,49,..,5,..,..,..,..,..,..,..,5,..,5,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,5,0,0,0,0,0,0,4,..,0,0,4,3,3,0,0,0,12,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,49,20,20,32,28,25,18,7,0,199,..,0,11,33,20,25,18,3,0,111,..,3,5,3,0,0,3,0,0,18,..,0,0,0,6,0,0,0,0,6,60,..,..,..,..,..,..,..,..,60,..,10,..,..,..,..,..,..,..,10,..,13,0,0,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0
5100232,..,0,5,11,6,12,15,3,0,52,..,0,3,3,3,3,0,0,0,11,..,0,0,0,0,0,0,0,0,0,25,..,..,..,..,..,..,..,..,25,..,6,..,..,..,..,..,..,..,6,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,25,11,6,16,13,13,20,3,0,110,..,0,7,17,8,12,12,0,0,58,..,0,0,5,4,0,0,0,0,11,..,0,0,0,0,0,0,0,0,3,20,..,..,..,..,..,..,..,..,20,..,3,..,..,..,..,..,..,..,3,..,5,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,4
5100233,..,0,4,11,9,16,12,8,0,63,..,0,0,7,0,3,0,0,0,15,..,0,0,0,3,0,0,0,0,3,31,..,..,..,..,..,..,..,..,31,..,3,..,..,..,..,..,..,..,3,..,7,3,0,3,0,0,0,0,9,..,0,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,7,0,3,3,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,31,16,11,23,16,28,14,13,0,152,..,0,12,15,14,18,15,3,0,74,..,3,5,0,0,3,0,0,0,19,..,0,4,5,8,0,0,0,0,19,28,..,..,..,..,..,..,..,..,28,..,11,..,..,..,..,..,..,..,11,..,3,5,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,3
5100234,..,0,11,18,16,16,12,7,4,78,..,7,14,4,3,0,0,0,0,38,..,0,3,0,0,0,0,0,0,5,67,..,..,..,..,..,..,..,..,67,..,13,..,..,..,..,..,..,..,13,..,7,3,0,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,3,3,4,0,3,0,0,0,12,..,0,8,7,3,4,6,0,0,29,3,5,8,5,3,3,8,0,0,37,0,0,0,0,0,0,0,0,0,3,74,42,55,41,24,31,28,10,3,307,..,0,22,26,8,20,11,3,0,92,..,11,15,8,3,3,0,0,0,45,..,0,11,8,7,3,0,0,0,27,58,..,..,..,..,..,..,..,..,58,..,10,..,..,..,..,..,..,..,10,..,5,0,0,0,0,0,0,0,9,..,0,0,0,0,5,0,0,0,8
5100235,..,0,3,14,14,13,19,9,0,70,..,4,4,6,14,0,0,0,0,27,..,0,0,0,0,0,0,0,0,5,40,..,..,..,..,..,..,..,..,40,..,14,..,..,..,..,..,..,..,14,..,8,0,0,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,0,0,0,3,..,3,0,0,0,3,0,0,0,7,..,0,4,0,3,10,11,0,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,40,32,19,16,34,26,24,13,0,214,..,0,8,6,15,12,16,8,0,72,..,5,5,4,7,5,3,0,0,26,..,0,3,13,9,3,0,0,0,33,34,..,..,..,..,..,..,..,..,34,..,7,..,..,..,..,..,..,..,7,..,6,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0
5100236,..,0,3,16,14,8,16,7,3,68,..,3,3,9,0,0,0,0,0,24,..,0,0,0,0,0,0,0,0,3,68,..,..,..,..,..,..,..,..,68,..,11,..,..,..,..,..,..,..,11,..,5,0,0,0,0,0,0,0,13,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,0,4,7,6,5,0,0,20,0,3,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,68,27,9,38,18,19,25,3,3,215,..,0,11,15,11,14,11,6,0,72,..,5,3,8,7,0,0,0,0,27,..,3,6,13,3,3,0,0,0,25,62,..,..,..,..,..,..,..,..,62,..,8,..,..,..,..,..,..,..,8,..,3,3,0,0,0,0,0,0,4,..,0,0,0,3,0,0,0,0,9
5100237,..,0,4,5,9,29,12,6,3,77,..,0,0,4,0,0,3,0,0,13,..,0,0,0,0,0,0,0,0,0,26,..,..,..,..,..,..,..,..,26,..,11,..,..,..,..,..,..,..,11,..,5,0,0,0,0,0,0,0,11,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,3,0,3,3,0,3,0,16,4,0,3,3,0,6,4,0,0,24,0,0,0,0,0,0,0,0,0,4,30,18,15,15,19,41,22,11,4,172,..,0,3,5,15,27,15,5,0,77,..,0,3,6,0,0,0,0,0,9,..,0,3,3,6,3,0,0,0,22,18,..,..,..,..,..,..,..,..,18,..,14,..,..,..,..,..,..,..,14,..,4,3,0,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,3
5100238,..,0,7,16,10,14,15,9,0,66,..,0,5,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,8,42,..,..,..,..,..,..,..,..,42,..,8,..,..,..,..,..,..,..,8,..,7,0,3,0,0,0,0,0,15,..,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,4,5,3,3,0,13,7,0,0,3,0,6,3,0,0,23,3,0,0,0,0,0,0,0,0,3,48,22,11,23,19,25,21,11,4,194,..,0,4,12,18,20,14,3,3,72,..,3,0,0,0,0,0,0,0,4,..,0,3,6,3,0,0,0,0,17,34,..,..,..,..,..,..,..,..,34,..,8,..,..,..,..,..,..,..,8,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
5100239,..,0,0,3,13,13,13,4,0,47,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,21,..,..,..,..,..,..,..,..,21,..,10,..,..,..,..,..,..,..,10,..,3,4,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,4,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,14,9,10,19,17,15,4,5,105,..,0,3,8,15,5,14,5,0,45,..,0,0,0,0,0,0,0,0,4,..,0,0,0,3,3,0,0,0,3,6,..,..,..,..,..,..,..,..,6,..,4,..,..,..,..,..,..,..,4,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
5100240,..,0,4,13,8,8,10,4,0,49,..,0,12,4,4,0,4,3,0,28,..,0,0,0,0,0,0,0,0,3,44,..,..,..,..,..,..,..,..,44,..,8,..,..,..,..,..,..,..,8,..,7,5,0,0,0,0,0,0,18,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,3,0,0,0,0,0,0,6,..,0,3,0,3,5,3,3,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,48,18,29,16,15,21,21,11,0,175,..,0,10,9,11,12,10,7,0,54,..,3,7,4,6,3,0,0,0,25,..,3,3,3,5,0,0,0,0,18,30,..,..,..,..,..,..,..,..,30,..,6,..,..,..,..,..,..,..,6,..,9,0,0,0,0,0,0,0,12,..,0,0,0,0,0,0,0,0,3
5100241,..,0,9,11,12,13,21,5,4,66,..,0,5,6,8,3,0,0,0,20,..,0,0,0,3,0,0,0,0,3,32,..,..,..,..,..,..,..,..,32,..,9,..,..,..,..,..,..,..,9,..,12,7,0,0,0,0,0,0,12,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,4,3,3,0,3,0,0,0,11,0,3,3,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,34,26,22,22,22,18,19,7,4,172,..,0,4,11,12,11,18,7,0,72,..,0,3,7,0,3,0,0,0,23,..,0,0,9,9,0,0,0,0,19,29,..,..,..,..,..,..,..,..,29,..,7,..,..,..,..,..,..,..,7,..,3,0,0,3,0,0,0,0,4,..,0,0,0,0,0,0,3,0,7
5100243,..,0,13,17,26,18,7,3,0,82,..,0,0,3,3,0,0,0,0,15,..,0,0,0,3,0,0,0,0,5,46,..,..,..,..,..,..,..,..,46,..,14,..,..,..,..,..,..,..,14,..,16,0,0,0,0,0,0,0,18,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,9,..,0,0,0,4,0,3,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,44,33,22,24,37,20,13,4,0,202,..,0,14,19,22,20,8,3,0,85,..,3,0,3,3,3,0,0,0,13,..,0,4,0,7,3,0,0,0,16,59,..,..,..,..,..,..,..,..,59,..,15,..,..,..,..,..,..,..,15,..,6,3,0,0,3,0,0,0,15,..,0,0,0,0,0,0,0,0,0
5100244,..,0,4,15,25,15,14,3,3,79,..,0,5,3,3,3,0,0,0,19,..,0,0,0,0,0,0,0,0,3,67,..,..,..,..,..,..,..,..,67,..,13,..,..,..,..,..,..,..,13,..,23,3,0,0,0,0,0,0,25,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,3,4,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,69,35,21,24,33,21,18,6,3,233,..,0,14,22,22,10,11,0,0,86,..,0,10,5,0,3,0,0,0,17,..,0,4,10,7,0,0,0,0,26,58,..,..,..,..,..,..,..,..,58,..,16,..,..,..,..,..,..,..,16,..,13,0,0,0,0,0,0,0,13,..,0,0,0,0,0,0,0,0,4
5100246,..,0,0,5,6,11,7,4,0,39,..,0,0,0,3,4,0,3,0,11,..,0,0,0,0,0,0,0,0,0,13,..,..,..,..,..,..,..,..,13,..,3,..,..,..,..,..,..,..,3,..,10,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,13,16,3,3,14,14,13,7,0,82,..,0,0,5,16,7,8,5,0,48,..,0,0,0,3,3,0,0,0,5,..,0,0,0,3,0,0,0,0,3,10,..,..,..,..,..,..,..,..,10,..,3,..,..,..,..,..,..,..,3,..,4,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0
5100247,..,0,3,3,16,20,25,18,6,89,..,0,3,0,3,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,22,..,..,..,..,..,..,..,..,22,..,5,..,..,..,..,..,..,..,5,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,8,0,0,0,11,0,0,3,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,24,8,8,10,21,32,28,18,4,150,..,0,3,11,18,31,20,19,0,96,..,0,3,3,3,0,0,0,0,13,..,0,3,3,3,0,0,0,3,9,20,..,..,..,..,..,..,..,..,20,..,5,..,..,..,..,..,..,..,5,..,4,0,0,0,3,0,0,0,5,..,0,0,0,0,0,0,0,0,0
5100249,..,0,3,6,9,6,14,3,7,43,..,0,3,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,5,12,..,..,..,..,..,..,..,..,12,..,5,..,..,..,..,..,..,..,5,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,6,10,13,8,14,8,7,94,..,0,3,8,9,8,11,8,3,46,..,0,5,0,0,0,0,0,0,4,..,0,0,3,3,0,0,0,0,12,22,..,..,..,..,..,..,..,..,22,..,5,..,..,..,..,..,..,..,5,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3
5100250,..,0,0,12,14,14,11,8,0,61,..,0,3,3,3,3,0,0,0,12,..,0,0,0,0,0,0,0,0,0,27,..,..,..,..,..,..,..,..,27,..,4,..,..,..,..,..,..,..,4,..,5,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,3,0,0,0,0,0,3,..,0,0,3,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,27,14,6,17,16,20,11,5,3,125,..,0,5,12,21,14,10,7,0,57,..,0,3,3,0,3,0,0,0,14,..,0,0,4,0,0,0,0,0,7,25,..,..,..,..,..,..,..,..,25,..,7,..,..,..,..,..,..,..,7,..,3,0,0,0,0,0,0,0,3,..,3,0,0,0,0,0,0,0,3
