SA1_7DIGITCODE_2016,P_15_19_Mgrs,P_15_19_Profnls,P_15_19_Techs_trades_workers,P_15_19_Comm_psnl_serv_wrkrs,P_15_19_Cler_admin_wrkrs,P_15_19_Sales_wrkrs,P_15_19_Mach_oper_dvrs,P_15_19_Labrs,P_15_19_Inad_desc_Ns,P_15_19_Tot,P_20_24_Mgrs,P_20_24_Profnls,P_20_24_Techs_trades_wrkrs,P_20_24_Comm_psnl_serv_wrkrs,P_20_24_Cler_admin_wrkrs,P_20_24_Sales_wrkrs,P_20_24_Mach_oper_dvrs,P_20_24_Labrs,P_20_24_Inad_desc_Ns,P_20_24_Tot,P_25_34_Mgrs,P_25_34_Profnls,P_25_34_Techs_trades_wrkrs,P_25_34_Comm_psnl_serv_wrkrs,P_25_34_Cler_admin_wrkrs,P_25_34_Sales_wrkrs,P_25_34_Mach_oper_dvrs,P_25_34_Labrs,P_25_34_Inad_desc_Ns,P_25_34_Tot,P_35_44_Mgrs,P_35_44_Profnls,P_35_44_Techs_trades_wrkrs,P_35_44_Comm_psnl_serv_wrkrs,P_35_44_Cler_admin_wrkrs,P_35_44_Sales_wrkrs,P_35_44_Mach_oper_dvrs,P_35_44_Labrs,P_35_44_Inad_desc_Ns,P_35_44_Tot,P_45_54_Mgrs,P_45_54_Profnls,P_45_54_Techs_trades_wrkrs,P_45_54_Comm_psnl_serv_wrkrs,P_45_54_Cler_admin_wrkrs,P_45_54_Sales_wrkrs,P_45_54_Mach_oper_dvrs,P_45_54_Labrs,P_45_54_Inad_desc_Ns,P_45_54_Tot,P_55_64_Mgrs,P_55_64_Profnls,P_55_64_Techs_trades_wrkrs,P_55_64_Comm_psnl_serv_wrkrs,P_55_64_Cler_admin_wrkrs,P_55_64_Sales_wrkrs,P_55_64_Mach_oper_dvrs,P_55_64_Labrs,P_55_64_Inad_desc_Ns,P_55_64_Tot,P_65_74_Mgrs,P_65_74_Profnls,P_65_74_Techs_trades_wrkrs,P_65_74_Comm_psnl_serv_wrkrs,P_65_74_Cler_admin_wrkrs,P_65_74_Sales_wrkrs,P_65_74_Mach_oper_dvrs,P_65_74_Labrs,P_65_74_Inad_desc_Ns,P_65_74_Tot,P_75_84_Mgrs,P_75_84_Profnls,P_75_84_Techs_trades_wrkrs,P_75_84_Comm_psnl_serv_wrkrs,P_75_84_Cler_admin_wrkrs,P_75_84_Sales_wrkrs,P_75_84_Mach_oper_dvrs,P_75_84_Labrs,P_75_84_Inad_desc_Ns,P_75_84_Tot,P_85_over_Mgrs,P_85_over_Profnls,P_85_over_Techs_trades_wrkrs,P_85_over_Com_psnl_serv_wrkrs,P_85_over_Cler_admin_wrkrs,P_85_over_Sales_wrkrs,P_85_over_Mach_oper_dvrs,P_85_over_Labrs,P_85_over_Inad_desc_Ns,P_85_over_Tot,P_Tot_Mgrs,P_Tot_Profnls,P_Tot_Techs_trades_wrkrs,P_Tot_Comm_psnl_serv_wrkrs,P_Tot_Cler_admin_wrkrs,P_Tot_Sales_wrkrs,P_Tot_Mach_oper_dvrs,P_Tot_Labrs,P_Tot_Inad_desc_Ns,P_Tot_Tot
5100257,0,0,0,3,0,8,0,4,0,14,0,0,4,0,0,0,0,0,0,5,3,0,3,0,0,0,3,0,0,19,8,5,11,11,6,3,0,0,0,41,8,6,6,0,9,3,4,3,0,46,0,7,0,3,3,3,0,3,0,20,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,21,25,19,21,14,16,10,17,0,145
5100258,0,0,0,0,3,7,0,3,0,14,0,0,3,0,0,3,3,3,0,19,3,7,6,0,0,3,3,3,0,26,4,5,11,5,5,4,4,3,0,48,4,4,0,4,4,0,0,3,0,25,0,4,0,0,0,5,3,5,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,22,29,15,16,16,19,18,0,148
5100259,0,0,0,0,3,5,0,0,0,10,0,4,14,0,3,3,0,0,0,23,3,0,9,5,5,4,0,3,0,31,7,3,8,5,5,4,3,6,4,44,8,4,10,3,11,0,6,6,0,45,3,0,4,4,0,0,0,3,0,22,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,20,17,44,20,26,20,16,24,7,185
5100260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,3,0,11,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,8,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,13,3,7,0,7,0,40
5100261,0,0,9,0,0,10,0,5,0,22,0,0,8,0,0,4,0,0,0,14,3,0,11,4,6,3,4,3,0,36,9,0,12,13,11,7,4,5,0,58,4,5,3,4,4,6,4,5,0,37,0,0,3,3,0,0,3,0,0,11,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,44,18,18,31,13,22,0,173
5100262,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,3,3,0,3,5,3,0,0,0,0,17,4,0,0,3,3,4,0,0,0,18,0,4,0,8,6,4,3,3,0,28,0,4,0,7,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,3,19,13,13,12,3,0,92
5100263,0,0,6,5,0,11,0,0,0,22,0,0,0,0,0,3,0,3,0,8,0,0,7,3,0,0,0,0,0,8,3,4,3,3,6,3,3,5,0,29,12,12,9,3,14,8,3,6,0,64,3,0,10,0,6,3,4,0,0,23,0,0,3,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,34,15,27,30,9,15,0,159
5100264,0,0,3,4,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,8,3,3,3,0,0,0,0,0,0,14,3,3,0,0,8,0,0,3,0,15,0,3,7,4,3,4,0,7,0,31,0,6,3,0,0,3,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,21,8,11,11,8,15,0,99
5100265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,3,0,19
5100266,0,0,0,3,3,7,0,3,0,13,0,6,8,0,0,9,0,3,0,22,3,15,21,3,11,9,3,10,0,68,5,5,9,13,9,4,3,3,0,52,0,0,9,3,3,3,0,0,0,21,0,0,0,4,0,6,0,0,0,10,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,33,49,24,24,28,11,17,0,198
5100267,0,0,3,0,0,7,0,5,0,16,0,0,10,0,0,5,0,3,0,17,0,3,6,3,10,5,0,9,0,45,4,17,7,4,7,4,3,4,0,56,5,9,3,7,5,0,3,6,0,48,0,3,3,0,0,4,4,3,0,18,3,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,20,30,37,24,27,29,12,25,3,205
5100268,0,0,0,0,0,4,0,3,0,8,0,0,0,3,0,7,3,0,0,17,3,11,12,10,12,4,3,15,0,67,0,10,8,3,6,3,5,10,0,48,3,0,3,3,8,4,3,6,0,35,3,3,0,3,0,0,0,0,0,14,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,27,32,28,25,23,14,34,0,184
5100269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5100270,0,0,0,0,0,3,0,0,0,3,3,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,4,3,0,0,5,0,0,0,0,11,3,3,0,0,7,3,0,0,0,15,6,3,0,0,3,3,0,3,0,22,3,0,0,0,3,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,13,9,0,19,11,0,4,0,78
5100271,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,3,9,3,0,3,3,0,0,0,15,0,5,4,3,3,0,0,0,0,13,5,9,3,0,4,4,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,25,8,7,9,7,3,7,0,72
5100272,0,0,3,6,0,12,0,3,0,27,0,0,14,3,3,4,0,5,0,29,9,13,21,10,13,10,9,6,0,87,7,11,37,15,8,5,19,9,0,115,10,11,8,4,7,7,7,3,0,66,4,6,6,9,10,6,7,12,0,55,3,0,0,4,0,4,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,38,86,43,44,55,42,43,3,389
5100273,0,0,0,4,0,4,0,0,0,7,0,0,3,3,0,3,0,0,0,9,0,0,3,0,0,0,0,3,0,11,0,0,6,0,3,0,0,0,0,15,6,0,3,0,0,3,3,0,0,20,3,3,3,0,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,17,4,8,8,10,9,0,76
5100274,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,0,0,7,7,4,4,3,5,4,3,0,0,21,3,3,7,3,3,3,4,3,0,33,3,0,0,4,3,0,3,3,0,20,0,4,0,3,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,17,11,21,17,16,11,12,13,0,107
5100275,0,0,0,0,0,3,0,3,0,14,0,0,3,0,0,0,0,5,0,11,3,3,10,0,3,0,0,5,0,27,3,8,8,4,8,3,0,11,0,39,5,9,3,3,9,0,8,0,0,45,3,3,6,6,3,3,6,4,0,34,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,17,23,31,17,24,13,22,25,0,162
5100276,0,0,0,0,0,9,0,3,0,20,0,0,0,3,3,3,0,0,0,12,3,3,12,0,0,0,0,7,0,27,3,6,4,4,10,0,4,8,0,40,7,3,4,6,6,0,4,5,0,36,0,5,5,3,3,3,0,5,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,27,19,20,22,9,24,0,157
5100277,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,0,0,0,9,3,5,4,3,0,0,0,3,0,19,4,8,3,0,0,3,0,0,0,16,7,7,4,0,0,0,0,3,0,22,3,0,0,4,3,3,0,4,0,13,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,24,17,5,8,9,3,11,0,95
5100278,0,0,0,5,0,6,0,3,0,12,0,0,9,0,0,0,0,3,0,12,3,0,5,0,3,0,0,4,0,18,3,3,3,4,0,0,0,0,3,19,3,0,3,0,0,3,3,0,0,20,0,0,0,3,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,23,16,11,12,5,12,5,98
5100279,0,0,4,0,0,6,0,3,0,16,0,0,3,0,0,0,0,3,0,12,4,7,3,3,0,0,0,4,0,24,8,4,5,3,0,3,3,4,0,34,3,3,0,5,3,3,0,6,0,26,0,3,3,0,0,5,5,10,0,30,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,20,22,15,5,25,8,28,0,138
5100280,0,0,4,0,0,3,0,3,0,11,0,0,3,0,0,0,0,0,0,9,0,5,8,7,0,3,0,0,0,25,3,3,12,0,5,9,3,6,0,36,3,4,9,5,7,5,3,7,0,53,0,3,0,4,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,38,18,12,19,11,27,0,153
5100281,0,0,3,3,0,5,0,0,0,9,0,3,7,0,4,6,0,3,0,25,0,0,6,7,3,0,0,10,0,24,3,6,3,3,3,0,0,9,5,34,0,0,6,0,0,0,3,14,0,32,0,8,3,3,0,3,3,6,0,32,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,18,32,20,11,11,7,44,8,161
5100282,0,0,0,0,0,6,0,0,0,9,0,0,3,0,0,3,0,0,0,12,4,3,3,3,0,3,0,5,0,27,3,7,5,6,7,3,3,5,0,45,3,7,5,6,3,4,9,3,0,35,0,0,0,3,3,3,3,3,0,21,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,22,26,21,12,19,14,19,0,155
5100283,0,0,4,4,0,3,0,4,0,11,0,0,4,0,0,4,0,0,0,10,3,8,0,4,3,3,0,0,0,30,3,11,8,4,9,0,0,7,0,40,12,11,14,3,3,0,5,9,4,52,4,7,9,3,9,5,5,3,0,38,3,3,0,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,32,39,25,20,14,4,16,3,193
5100301,0,0,0,0,0,0,0,0,0,3,0,0,3,7,0,0,0,0,0,9,0,4,7,0,5,0,0,0,0,12,3,0,0,3,5,0,6,0,0,23,5,0,3,0,4,3,0,0,0,22,0,3,0,0,4,3,0,3,0,15,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,17,12,11,12,4,8,0,86
5100302,0,0,3,0,0,0,0,0,0,3,0,3,5,0,0,0,0,0,0,5,0,0,8,3,5,4,0,3,0,24,5,14,10,3,0,4,6,3,0,53,3,7,5,0,0,0,3,3,0,28,3,4,3,3,3,4,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,31,38,12,10,19,4,10,0,139
5100303,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,3,6,0,0,0,0,0,0,15,0,6,0,3,4,0,0,0,0,13,10,7,6,4,4,0,4,3,0,35,11,6,9,0,4,0,7,3,0,33,11,3,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,22,21,12,9,7,9,14,0,116
5100304,0,0,3,0,0,3,0,0,0,10,3,0,4,0,0,0,0,0,0,7,9,4,3,0,3,0,0,4,0,17,4,3,3,0,3,5,3,10,0,25,8,3,0,4,7,3,4,10,0,35,5,3,7,0,3,0,3,3,0,24,3,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,12,17,7,15,10,11,28,3,135
5100305,0,0,0,0,0,0,0,3,0,3,0,0,3,3,0,0,0,0,0,9,5,3,6,0,0,0,0,0,0,13,10,3,3,0,3,4,3,3,0,26,13,5,3,0,5,0,4,4,0,39,17,3,4,0,5,0,4,6,0,38,3,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,47,19,15,4,12,3,18,23,6,144
5100306,0,0,3,0,4,7,0,3,0,19,0,0,6,3,0,4,0,3,0,17,8,3,3,0,0,0,3,3,0,20,5,3,3,3,11,3,5,11,0,47,14,10,11,3,4,11,4,11,0,58,18,7,9,4,3,0,6,3,3,51,5,0,0,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,23,33,16,23,22,13,34,4,224
5100307,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,3,5,3,6,3,0,0,0,0,0,9,10,3,4,4,3,3,0,0,0,33,7,10,7,0,8,0,3,7,0,46,9,4,14,0,3,6,3,5,0,43,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,25,31,7,15,11,7,16,0,141
5100308,0,0,0,4,0,3,0,4,0,8,0,0,7,3,0,0,0,0,0,9,3,4,6,0,0,3,0,0,0,22,3,5,13,3,7,0,5,4,0,44,8,5,11,4,7,5,3,4,3,54,4,4,6,0,6,6,3,3,0,36,0,3,0,0,0,3,0,0,0,10,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,26,28,41,17,24,25,10,18,8,188
5100310,0,0,0,0,0,0,0,9,0,11,0,3,10,0,3,0,0,7,0,19,8,4,17,0,0,3,0,13,0,40,3,7,7,0,8,4,3,3,0,38,11,10,3,3,10,0,0,5,0,49,3,4,3,3,7,4,10,6,3,39,6,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,36,32,41,9,27,14,12,36,3,208
5100311,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,5,3,8,0,0,0,0,0,26,7,12,6,3,7,4,0,0,0,40,12,6,3,5,4,6,0,0,0,39,3,4,0,0,7,3,3,0,0,23,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,29,32,24,16,15,20,4,8,0,145
5100312,0,0,5,3,0,3,0,0,0,10,0,0,0,5,0,4,0,3,0,16,6,4,3,3,3,6,0,7,0,34,3,4,12,3,3,3,0,7,0,32,3,5,10,3,6,4,0,0,0,33,5,3,3,3,4,3,0,4,0,28,5,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21,29,17,18,27,7,23,0,164
5100313,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,14,5,6,9,4,0,0,0,16,0,48,3,3,6,0,3,0,0,3,0,30,3,5,0,3,0,0,0,0,0,15,4,3,3,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,19,24,13,15,4,7,27,0,127
5100314,0,0,3,0,0,5,0,4,0,6,0,0,0,0,0,0,0,3,0,5,3,0,0,0,6,0,0,3,0,17,8,4,0,3,3,0,0,6,0,27,12,7,5,3,0,3,0,5,0,37,8,7,4,6,4,0,0,0,0,32,7,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,42,26,20,9,11,10,3,19,0,139
5100315,0,0,3,3,0,0,0,0,0,14,0,0,4,0,0,0,0,3,0,9,15,3,0,3,0,3,0,9,4,36,14,11,3,0,4,4,0,5,0,41,22,8,10,0,6,0,0,3,3,46,17,11,8,3,8,0,4,3,0,53,3,3,0,0,0,0,0,3,0,13,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,74,32,35,12,15,12,8,25,12,214
5100316,0,0,0,7,0,4,0,3,0,13,0,0,0,7,0,0,0,0,0,9,0,3,3,3,0,0,0,3,0,14,0,17,3,3,3,0,6,3,0,28,9,7,12,3,3,4,3,3,0,47,3,12,3,0,3,3,0,0,0,30,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,38,25,19,11,15,10,10,0,134
5100317,0,0,3,4,0,0,0,7,0,11,0,0,3,3,0,0,0,0,0,6,3,3,3,0,0,0,0,0,0,9,5,8,5,5,3,3,0,3,0,31,13,22,8,4,5,7,0,3,0,64,8,13,3,0,3,3,3,4,0,25,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,44,24,13,14,17,3,16,0,155
5100318,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,3,5,14,9,5,0,3,4,3,0,43,10,13,10,0,0,6,0,0,0,38,11,15,3,7,0,0,3,0,0,42,12,15,11,3,8,7,0,6,0,60,5,9,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,55,25,19,8,19,5,18,0,206
5100319,0,0,0,3,0,3,0,0,0,9,0,3,0,0,0,0,0,0,0,5,3,3,3,3,0,0,0,3,0,20,0,3,5,0,0,8,0,0,0,20,3,13,5,5,0,0,0,4,0,25,11,10,0,3,4,4,0,0,0,33,6,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,30,20,13,12,11,5,11,4,125
5100320,0,0,4,6,0,4,0,3,0,18,0,5,3,4,0,0,0,0,0,10,6,20,12,6,3,3,5,0,0,53,16,23,16,10,9,9,9,7,0,86,10,20,10,3,11,8,0,8,3,78,5,5,3,9,3,0,4,0,0,34,3,3,0,0,0,7,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,77,45,36,25,32,15,14,5,294
5100321,0,0,0,3,0,7,0,0,0,13,0,0,0,0,0,3,0,0,0,3,3,5,9,0,4,0,0,4,0,18,12,20,14,8,6,3,4,4,0,75,4,16,15,6,6,8,0,3,0,52,6,8,8,0,4,3,0,0,0,26,7,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,51,38,20,23,17,6,14,0,198
5100322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,16,0,3,4,3,0,0,0,0,0,11,7,4,7,0,3,0,3,0,0,25,0,0,0,0,4,0,3,0,0,10,5,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10,12,4,11,5,4,4,0,73
5100323,0,0,0,3,0,7,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,8,11,3,0,0,0,3,0,18,3,11,6,0,7,0,0,4,0,26,4,3,7,4,0,6,0,3,0,24,0,11,0,4,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,26,26,12,6,13,4,11,0,105
5100324,0,0,3,0,0,6,0,0,0,10,0,0,3,0,0,0,0,3,0,4,3,6,3,3,0,0,0,0,0,20,7,10,5,0,3,3,0,0,0,36,4,13,11,0,0,0,0,5,0,36,9,12,4,0,7,3,0,5,0,45,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,43,30,7,13,19,3,21,0,153
5100325,0,0,0,4,0,0,0,9,0,10,0,0,0,0,0,0,0,3,3,7,8,13,13,0,3,9,0,5,0,51,16,18,21,7,7,7,3,11,4,98,3,11,11,4,10,0,0,10,0,49,4,3,3,3,7,3,0,11,0,30,3,0,0,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,45,50,29,33,25,7,42,3,265
5100326,0,0,0,0,0,3,0,4,0,8,0,0,3,3,0,0,0,3,0,7,7,7,10,8,0,7,0,7,0,41,11,10,10,9,4,3,3,8,0,50,5,4,8,5,3,0,6,6,0,32,0,0,0,0,0,3,0,0,0,13,3,4,0,3,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,17,32,22,9,14,7,25,3,164
5100327,0,0,3,0,0,0,0,5,0,10,0,3,4,3,0,0,0,4,0,14,9,10,29,12,15,3,3,14,0,92,9,17,19,6,13,8,3,6,7,92,10,15,9,7,5,0,5,4,0,52,0,3,3,0,3,5,0,3,0,20,0,0,0,3,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,28,47,71,28,35,17,16,31,6,288
5100328,0,0,0,3,0,3,0,3,0,12,0,0,7,3,4,0,0,0,0,19,15,14,29,20,7,9,3,14,0,113,14,35,23,12,19,7,3,14,0,138,10,9,15,4,4,19,4,3,0,70,0,3,9,3,5,4,7,4,0,37,0,0,0,0,0,4,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,67,79,54,41,50,15,41,6,404
5100401,0,0,0,0,0,6,0,0,0,5,0,0,5,0,0,0,0,3,0,10,0,5,5,6,3,0,0,5,0,32,7,25,18,11,9,6,4,3,0,80,12,11,4,12,4,5,0,3,0,52,8,3,5,0,7,4,5,0,0,26,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,46,35,26,21,21,9,17,0,215
5100405,0,0,0,6,0,4,0,0,0,14,3,0,3,7,0,0,0,3,0,14,4,4,8,11,4,4,0,6,0,39,13,20,6,9,3,5,0,3,0,58,18,21,11,3,8,6,0,6,3,80,10,15,7,4,8,10,0,3,0,55,4,3,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,66,32,38,29,33,4,20,4,276
5100406,0,0,0,4,0,8,0,3,0,13,0,0,7,0,0,3,0,3,0,16,7,3,13,7,0,3,4,6,0,48,3,15,5,9,8,8,3,5,3,56,7,10,12,3,4,4,0,5,0,48,3,8,4,5,0,8,0,8,0,44,0,4,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,49,45,28,18,28,14,30,5,231
5100407,0,0,0,0,0,3,0,0,0,6,0,0,4,0,0,0,0,3,0,10,7,4,10,3,0,4,0,20,0,56,3,3,6,3,3,0,3,8,0,33,4,3,3,3,3,3,3,3,0,28,9,3,3,3,7,3,0,0,0,30,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,14,33,13,11,23,12,37,0,163
5100408,0,0,4,0,0,0,0,3,0,6,0,0,0,3,0,0,0,3,0,13,3,0,4,8,4,3,0,13,0,41,6,8,10,0,6,3,0,3,0,42,12,6,3,9,7,3,0,5,0,32,6,6,3,0,12,3,4,3,0,36,3,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,25,31,17,21,10,3,24,3,176
5100410,0,0,3,5,0,10,0,8,0,25,8,0,4,12,3,8,0,6,0,39,18,15,42,17,11,15,0,19,0,135,19,13,18,19,6,6,8,9,3,106,6,0,7,3,5,6,0,5,0,41,3,0,3,3,6,8,3,7,0,32,0,3,0,0,0,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,38,81,67,30,49,17,57,3,391
