SA1_7DIGITCODE_2016,P_55_64_Ud_wk_L_5_hrs,P_55_64_Ud_wk_5_14_hrs,P_55_64_Ud_wk_15_29_hrs,P_55_64_Ud_wk_30h_more,P_55_64_no_Ud_wk,P_55_64_Ud_wk_ns,P_55_64_OS_v,P_55_64_yr_Tot,P_65_74_Ud_wk_L_5_hrs,P_65_74_Ud_wk_5_14_hrs,P_65_74_Ud_wk_15_29_hrs,P_65_74_Ud_wk_30h_more,P_65_74_no_Ud_wk,P_65_74_Ud_wk_ns,P_65_74_OS_v,P_65_74_yr_Tot,P_75_84_Ud_wk_L_5_hrs,P_75_84_Ud_wk_5_14_hrs,P_75_84_Ud_wk_15_29_hrs,P_75_84_Ud_wk_30h_more,P_75_84_no_Ud_wk,P_75_84_Ud_wk_ns,P_75_84_OS_v,P_75_84_yr_Tot,P_85ov_Ud_wk_L_5_h,P_85ov_Ud_wk_5_14_h,P_85ov_Ud_wk_15_29_h,P_85ov_Ud_wk_30h_more,P_85ov_no_Ud_wk,P_85ov_Ud_wk_ns,P_85ov_OS_v,P_85_yr_over_Tot,P_Tot_Ud_wk_L_5_hrs,P_Tot_Ud_wk_5_14_hrs,P_Tot_Ud_wk_15_29_hrs,P_Tot_Ud_wk_30h_more,P_Tot_no_Ud_wk,P_Tot_Ud_wk_ns,P_Total_OS_v,P_Total_Total
5110520,10,16,3,8,7,0,0,44,0,6,3,4,0,0,0,11,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,82,85,35,36,52,13,0,310
5110522,10,26,6,8,16,4,0,71,0,5,7,3,5,4,3,26,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,3,120,160,49,44,96,22,6,503
5110523,7,19,7,6,8,0,0,50,3,5,4,0,4,0,0,14,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,113,114,46,33,79,18,0,405
5110524,0,3,5,3,0,0,0,18,3,4,4,0,7,0,0,21,0,3,0,0,0,0,0,8,0,0,0,0,3,0,0,3,55,77,29,27,28,18,0,240
5110526,17,13,8,3,10,3,0,55,3,0,6,3,3,0,0,18,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,108,76,40,30,80,13,6,348
5110528,17,28,9,9,24,3,3,88,4,6,11,11,6,3,0,40,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,109,117,49,30,116,29,7,456
5110530,14,21,6,11,10,7,0,66,3,20,6,11,5,0,0,50,3,3,3,6,7,3,0,23,0,0,0,0,3,3,0,5,110,133,63,45,88,42,3,490
5110531,5,18,3,0,6,4,0,35,3,9,4,3,11,3,0,30,4,3,0,0,3,0,0,9,0,0,0,0,3,0,0,5,68,102,26,34,63,27,3,315
5110532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5110533,10,16,3,3,10,3,3,48,0,4,0,3,0,0,0,7,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,139,176,60,39,97,57,3,569
5110534,3,5,6,3,3,0,0,21,0,0,5,0,4,3,0,18,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,49,66,31,36,50,27,0,253
5110536,3,8,4,0,3,0,0,13,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,48,32,21,30,10,0,189
5110537,3,11,3,4,11,6,0,35,0,3,7,4,9,3,0,23,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,71,80,38,28,81,28,4,337
5110538,5,6,0,5,9,3,0,25,5,3,0,3,4,0,0,16,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,67,66,31,39,63,18,0,291
5110539,3,5,3,8,0,7,0,24,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,46,56,22,27,19,22,0,191
5110540,0,8,0,3,9,0,0,25,0,5,3,3,0,10,0,19,0,0,0,3,3,24,0,36,0,0,0,0,7,67,0,69,33,39,22,19,38,100,3,253
5110541,9,20,10,4,16,0,0,58,11,12,12,7,8,3,0,49,3,6,6,0,7,7,0,22,0,0,0,0,0,0,0,0,64,72,30,14,74,14,10,288
5110542,8,6,6,5,4,0,0,30,3,3,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,81,36,27,44,6,0,284
5110543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5110544,7,15,3,4,0,0,0,38,0,4,5,0,4,0,0,14,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,91,94,42,21,46,5,7,294
5110545,14,21,6,6,22,3,0,74,0,11,13,7,3,0,0,42,0,3,0,3,7,0,0,14,0,0,0,0,0,0,0,0,126,127,50,54,125,13,6,495
5110546,9,9,6,8,7,3,0,46,0,6,0,3,8,0,0,14,0,3,4,3,0,0,0,14,0,3,0,0,0,0,0,4,61,82,26,35,57,8,4,275
5110547,13,22,9,3,11,9,0,73,3,5,3,0,7,3,0,25,3,3,3,0,3,0,0,10,0,0,0,0,0,0,0,3,145,130,88,33,112,35,3,550
5110548,12,10,4,3,0,0,0,33,0,4,3,3,14,3,0,29,0,4,0,0,4,0,0,16,0,0,0,0,0,0,0,0,75,93,37,17,71,30,7,321
5110549,12,12,6,6,4,0,0,37,0,5,8,6,9,0,0,37,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,4,64,79,37,33,62,3,3,276
5110550,7,13,0,3,8,4,3,32,7,0,3,3,3,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,70,54,17,18,47,3,8,218
5110551,3,8,3,0,3,0,0,22,0,0,0,5,3,0,0,9,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,60,78,32,27,45,18,3,255
5110552,0,3,8,0,10,0,0,22,0,3,3,3,12,0,0,27,0,0,0,0,0,0,3,6,0,0,0,0,3,0,0,3,46,48,31,19,44,11,4,209
5110553,4,17,5,4,11,4,0,51,4,12,8,0,13,0,3,35,0,0,3,3,6,3,0,18,0,0,0,3,0,0,0,6,64,78,38,34,52,10,3,285
5110601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6
5110701,9,8,8,3,11,3,0,40,0,3,3,0,3,0,0,11,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,3,86,116,36,33,104,32,3,405
5110703,16,17,7,8,11,0,0,51,5,10,5,8,7,3,0,50,0,3,0,3,4,0,0,13,0,0,0,0,0,0,0,3,54,57,33,32,58,17,0,254
5110704,9,13,16,3,11,4,0,50,3,7,3,3,5,3,0,25,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,31,48,28,17,33,9,0,183
5110705,9,12,14,3,15,3,0,59,3,12,9,4,0,3,0,31,5,0,3,0,3,0,0,14,0,0,0,0,0,0,0,3,65,66,38,29,51,12,0,262
5110706,3,18,12,5,7,6,0,56,3,9,6,5,3,3,0,25,0,0,3,4,4,0,0,10,0,0,0,0,0,0,0,3,44,57,32,20,43,22,10,224
5110707,9,5,4,3,3,0,0,26,4,3,3,8,6,0,0,22,0,0,3,0,3,0,0,9,0,0,0,0,0,0,0,0,101,102,48,38,82,10,0,382
5110708,10,21,7,6,13,0,0,53,5,10,7,8,8,0,0,30,0,7,3,3,6,0,0,17,0,0,0,0,0,0,0,0,93,136,48,46,72,7,3,397
5110709,7,5,5,3,15,0,0,30,4,33,21,15,34,12,0,125,17,30,24,21,53,24,0,175,4,6,7,3,13,3,0,42,33,83,60,43,119,38,0,377
5110710,13,6,6,8,6,7,0,43,3,3,7,0,0,0,0,8,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,73,67,39,32,48,17,0,276
5110711,12,17,3,3,8,5,0,55,5,3,0,0,10,5,0,29,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,118,125,37,47,89,30,5,439
5110712,8,5,7,7,10,0,0,35,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,52,28,38,57,10,0,243
5110713,7,11,3,3,4,0,0,29,3,3,3,0,3,0,7,15,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,89,87,38,13,54,8,4,296
5110714,3,12,3,6,3,0,0,32,4,4,4,9,3,0,0,25,0,0,0,0,5,0,0,4,0,0,0,0,3,0,0,3,66,65,36,37,52,12,0,267
5110719,3,14,0,3,7,3,3,34,6,3,0,3,0,0,5,17,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,99,121,42,49,77,30,10,421
5110720,5,17,3,4,4,3,0,31,21,26,20,10,28,11,0,110,17,24,14,14,30,23,0,118,3,0,4,5,8,5,0,26,53,72,39,30,71,46,0,309
5110721,6,7,7,6,9,0,0,32,3,3,3,7,8,0,0,29,3,3,0,0,0,0,0,12,0,0,0,0,0,0,0,3,119,143,57,42,111,10,3,487
5110722,8,16,13,6,16,3,0,54,0,3,4,0,13,3,0,23,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,134,118,59,41,83,13,3,455
5110723,9,15,3,3,10,3,0,44,3,8,3,3,12,3,0,31,0,3,4,3,7,0,0,18,0,0,0,0,0,0,0,0,115,132,42,41,81,38,0,448
5110724,0,10,6,0,5,0,0,23,0,0,3,0,6,0,3,17,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,51,58,23,10,40,11,6,196
5110726,9,11,0,4,4,0,0,27,0,5,0,0,0,0,0,3,0,3,0,3,0,0,3,9,0,0,0,0,0,0,0,0,50,78,36,24,38,13,8,245
5110727,4,4,0,0,0,0,0,20,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,63,65,21,22,58,3,0,235
5110728,7,11,3,7,3,0,0,29,0,5,0,0,6,0,0,12,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,69,94,47,37,57,9,5,316
5110729,3,6,3,0,9,7,0,29,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,54,87,34,34,63,10,3,291
5110730,7,8,3,0,5,0,0,22,0,5,7,3,4,0,0,18,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,79,105,53,29,66,13,0,338
5110731,3,12,6,3,12,0,0,31,0,4,3,0,4,0,0,16,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,61,84,30,26,64,0,0,266
5110732,5,6,11,0,8,0,3,34,0,3,3,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,98,39,33,54,13,7,320
5110733,7,13,3,3,3,0,0,32,0,4,0,7,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,89,34,28,78,3,3,314
5110734,12,6,0,0,0,0,0,15,0,3,6,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,65,34,22,43,0,0,242
5110735,0,8,0,0,3,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,63,24,24,37,4,0,209
5110736,7,13,6,6,3,0,0,35,0,3,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,80,32,33,63,5,4,274
5110737,6,13,3,0,0,0,0,18,0,0,4,0,0,0,0,5,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,56,76,33,30,41,4,0,249
5110801,4,13,6,0,3,0,0,38,0,8,3,0,10,4,0,26,3,0,3,4,0,0,0,13,0,3,0,0,0,0,0,6,66,83,43,14,56,11,0,268
5110802,9,11,4,5,0,3,0,32,0,0,5,5,7,0,0,22,0,0,0,0,3,3,0,10,0,0,0,0,0,0,0,0,48,74,33,30,44,7,5,241
5110803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5110806,10,26,7,13,9,9,0,75,3,3,5,10,4,0,0,31,0,3,0,0,4,0,0,9,0,0,0,0,0,0,0,4,62,65,38,33,61,8,0,278
5110807,14,6,7,0,9,0,0,36,4,8,10,5,0,0,0,24,0,3,0,0,3,0,0,5,0,0,0,0,0,0,0,3,81,74,44,28,48,5,3,285
5110808,8,8,9,4,8,4,0,33,0,3,0,3,7,3,0,23,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,48,50,22,21,51,12,0,200
5110810,13,20,6,11,11,0,0,56,0,9,8,12,12,3,3,50,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,3,77,91,52,43,74,11,9,367
5110811,11,17,3,3,7,0,0,40,6,5,3,3,5,7,0,28,0,3,0,4,4,0,0,13,0,0,0,0,0,0,0,0,119,136,49,46,74,10,7,444
5110812,9,9,8,3,11,3,0,43,3,3,3,3,3,4,0,20,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,107,118,63,46,68,16,8,435
5110813,6,24,4,11,22,3,0,68,3,8,4,4,13,4,0,32,3,3,0,0,4,0,0,11,0,3,0,0,0,0,0,3,97,122,49,33,103,20,3,433
5110814,9,16,12,3,14,8,0,47,3,4,3,3,8,6,0,25,0,4,0,0,3,0,0,7,0,0,0,0,0,0,0,3,72,84,38,26,55,21,0,296
5110816,0,11,3,3,3,0,0,22,3,8,4,4,3,0,0,26,0,4,4,0,3,3,0,16,0,0,0,0,3,0,0,3,49,69,18,22,42,15,8,224
5110817,11,18,12,6,12,3,0,51,3,21,16,6,16,0,3,66,0,4,0,3,6,0,0,19,0,3,0,0,0,0,0,6,78,110,58,41,69,42,4,408
5110818,8,7,9,3,11,3,0,39,0,9,5,4,9,0,0,28,0,0,3,3,9,4,0,20,0,0,0,0,3,9,0,11,52,39,23,23,65,23,4,229
5110819,15,29,11,11,12,0,4,77,7,12,12,5,13,3,0,49,3,3,4,3,12,0,0,25,0,0,0,0,50,0,0,51,91,144,45,47,182,16,10,538
5110820,14,23,14,3,20,0,3,81,3,10,8,11,4,7,0,42,0,4,0,4,8,0,0,17,0,0,0,0,3,0,0,4,150,236,81,82,133,44,4,728
5110821,4,7,4,4,5,0,0,30,4,7,13,10,33,14,0,74,14,19,12,6,46,16,0,121,5,13,0,0,59,13,0,91,47,75,38,24,172,48,0,412
5110822,3,14,3,4,6,0,0,34,3,8,6,0,3,0,0,16,0,3,4,0,3,0,0,13,0,0,0,0,0,0,0,0,45,53,22,21,43,14,0,190
5110823,9,10,14,4,14,4,3,52,4,18,10,6,10,5,0,52,0,6,0,0,7,4,0,19,0,5,0,0,7,0,0,11,82,104,50,33,101,26,5,392
5110824,4,25,11,8,8,4,0,60,4,24,9,15,9,5,0,69,3,0,3,3,3,0,0,12,0,3,0,0,0,0,0,4,51,88,34,36,65,15,3,288
5110825,8,14,11,6,8,3,0,54,3,4,4,0,3,3,0,23,3,0,0,0,3,0,0,8,0,0,0,0,0,0,0,4,50,57,33,33,38,21,0,232
5110826,5,0,0,0,8,3,0,18,4,6,4,6,4,3,0,30,0,0,0,6,6,5,0,16,3,0,0,0,0,0,0,3,51,42,29,28,47,12,16,223
5110828,10,27,4,3,13,4,4,63,9,14,7,8,4,0,0,52,0,8,3,3,0,9,0,25,0,3,0,0,0,0,0,3,85,122,44,37,83,30,3,406
5110829,9,26,11,3,17,3,0,73,6,19,12,4,10,3,0,64,0,0,3,0,3,0,0,13,0,0,0,0,5,0,0,9,87,124,57,30,99,21,3,424
5110830,8,3,8,4,12,3,0,40,4,5,0,5,6,0,0,23,4,3,3,3,6,6,0,19,0,0,0,0,3,0,0,5,49,77,30,34,66,24,0,268
5110831,15,18,11,7,11,4,0,73,3,13,3,14,8,3,0,50,8,8,3,10,8,3,0,34,0,0,0,0,8,5,0,12,90,112,36,46,79,32,3,400
5110832,3,17,3,3,3,0,0,33,4,12,10,3,16,4,0,52,5,3,5,3,4,10,0,27,0,0,0,0,0,3,0,3,71,91,38,31,71,28,0,334
5110833,14,22,3,3,14,3,0,59,7,12,6,4,14,3,0,47,4,0,3,5,8,0,0,23,0,0,0,0,3,0,0,4,82,110,37,48,80,21,6,381
5110834,14,23,5,4,18,4,0,70,11,16,7,3,10,11,0,54,0,11,3,3,16,3,0,37,0,0,0,4,0,0,0,8,100,153,50,47,130,36,0,520
5110835,19,30,9,12,11,11,0,85,9,19,13,16,12,15,0,76,0,3,0,6,3,5,0,12,0,0,3,0,6,0,0,10,85,90,45,39,58,30,0,344
5110837,13,4,6,3,6,0,0,38,7,3,0,3,12,0,0,23,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,103,107,54,35,69,12,3,367
5110838,3,9,7,8,9,0,0,39,4,3,3,0,7,0,0,20,3,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,56,46,33,21,38,4,0,191
5110839,9,11,4,3,12,0,0,36,5,11,5,10,30,0,0,62,3,7,11,10,16,3,0,47,0,3,0,0,7,9,0,13,33,43,25,31,77,11,4,236
5110840,4,19,10,6,13,0,0,57,4,7,6,5,0,0,0,24,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,3,68,76,31,26,49,18,0,271
5110841,13,36,15,9,18,7,0,101,10,22,12,6,13,0,0,67,0,4,0,0,3,0,0,13,0,0,0,0,3,0,0,3,120,135,64,51,109,23,9,503
5110842,18,26,10,6,10,8,0,77,9,11,6,5,7,3,0,43,0,6,5,0,6,3,0,22,0,0,0,0,0,0,0,3,133,121,49,39,69,29,5,440
5110843,16,23,11,3,13,11,0,76,5,9,5,13,13,9,0,57,0,4,0,3,3,3,0,12,0,0,0,0,0,0,0,0,60,82,35,39,58,23,3,306
5110844,20,30,10,7,23,3,0,94,3,14,8,3,17,5,0,51,0,8,3,0,9,0,0,17,0,0,0,0,3,0,0,3,152,167,65,50,144,30,7,616
5110845,9,10,5,4,6,0,3,34,3,3,0,3,4,0,0,13,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,84,73,31,20,55,20,7,287
5110846,14,10,12,8,16,0,0,52,4,10,9,10,12,0,0,42,4,3,3,3,6,3,0,17,0,0,0,0,0,0,0,3,65,72,39,33,62,16,0,295
5110847,7,9,5,0,8,0,0,37,5,8,3,0,8,3,0,33,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,96,83,38,26,63,15,0,320
5110848,8,12,4,0,4,0,4,30,0,4,3,0,3,0,3,14,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,101,104,42,22,67,4,12,361
5110849,9,8,7,4,5,0,0,30,0,6,0,3,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,132,31,45,75,21,4,395
5110850,8,13,7,3,10,9,4,47,3,8,4,5,8,4,0,30,3,3,0,5,3,0,0,11,0,0,0,0,0,0,0,4,135,143,44,35,119,28,3,504
5110851,4,5,3,7,3,0,0,23,0,3,0,5,3,0,0,11,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,59,72,33,30,40,5,0,237
5110852,11,21,13,12,10,3,0,75,6,9,3,4,6,6,0,31,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,103,117,51,33,90,20,3,415
5110853,16,19,6,4,11,3,0,63,3,16,4,3,13,0,0,41,3,0,3,0,11,0,0,15,0,0,0,0,0,0,0,0,192,209,85,50,159,23,4,718
5110854,0,0,0,0,0,0,0,5,0,4,0,8,0,0,0,9,0,3,0,0,3,0,0,5,0,0,0,0,0,0,0,0,3,14,4,13,9,0,0,42
5110855,3,5,0,0,4,0,0,18,0,5,3,3,3,3,0,16,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,73,77,34,29,39,24,0,273
5110856,3,7,3,0,8,0,6,27,5,5,3,0,4,0,8,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,119,44,31,84,19,19,426
5110857,8,16,6,6,8,3,0,47,4,16,3,3,4,0,5,37,3,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,136,183,63,50,93,35,4,566
5110858,9,15,3,0,5,0,0,37,6,4,5,0,3,0,0,22,0,3,0,0,3,0,0,10,0,0,0,0,0,0,0,0,76,99,42,30,41,8,10,309
5110859,19,22,13,0,18,6,0,84,7,6,4,3,17,8,0,40,0,3,0,4,3,4,0,16,0,0,0,0,0,0,0,0,180,167,52,33,142,50,6,631
5110860,0,10,3,4,0,0,0,25,3,3,0,3,3,0,0,23,4,0,0,3,5,0,0,12,0,0,0,0,0,0,0,3,66,97,30,38,44,18,0,292
5110861,13,17,8,6,15,3,0,54,0,3,3,3,5,0,0,6,0,0,0,3,3,3,0,7,0,0,0,0,0,0,0,0,54,66,39,32,53,11,0,263
5110862,0,0,0,0,0,0,0,3,6,4,0,0,8,12,0,29,7,3,9,5,24,16,0,56,0,3,3,0,48,25,0,91,14,14,11,16,85,58,0,193
5110863,5,9,6,11,7,0,0,39,3,0,3,0,3,0,0,12,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,72,96,36,46,49,7,4,311
5111001,14,12,9,0,16,13,0,66,7,11,11,3,13,10,0,48,3,5,4,3,11,13,0,51,4,0,0,0,8,0,0,7,85,107,55,34,117,104,3,505
5111002,9,22,9,14,9,0,0,63,0,3,13,4,13,0,0,35,0,3,0,3,3,0,0,9,0,0,0,0,0,0,0,0,100,127,68,57,80,14,3,455
5111003,8,13,9,9,13,4,0,61,3,3,3,8,9,7,0,36,0,0,0,3,9,3,0,16,0,0,0,0,0,0,0,5,77,91,38,43,106,64,0,422
5111004,8,17,4,7,21,0,3,57,4,3,6,0,7,0,0,24,3,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,76,86,39,38,107,32,3,378
5111006,3,0,7,0,5,0,0,19,3,4,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,37,21,17,36,9,0,154
5111007,8,11,4,3,3,8,0,29,0,3,4,3,5,3,0,17,0,0,3,0,3,0,0,6,0,0,0,0,0,6,0,4,34,37,19,21,25,30,0,175
5111009,3,14,3,4,16,5,0,56,5,10,7,3,17,10,0,56,3,0,3,4,5,3,0,21,0,0,0,0,0,0,0,0,59,85,33,38,99,72,4,396
5111010,10,12,10,0,9,3,0,38,0,0,9,9,11,0,0,26,0,0,0,4,3,3,0,14,0,0,0,0,0,0,0,0,40,58,34,34,62,19,0,246
5111011,8,9,11,0,13,4,0,49,3,4,0,8,11,6,0,35,0,0,0,0,5,4,0,15,0,0,0,0,0,0,0,3,85,99,41,49,99,53,0,418
5111013,7,11,7,5,12,3,0,39,3,4,4,3,6,0,0,25,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,60,82,26,32,54,20,0,272
5111015,16,28,7,5,20,7,0,84,16,9,7,13,16,3,0,62,3,6,3,3,7,10,0,24,3,0,0,0,0,0,0,7,101,117,50,62,111,39,4,483
5111016,9,10,4,0,15,3,3,49,0,9,0,5,3,3,0,22,0,4,0,0,4,3,0,9,0,0,0,0,0,0,0,3,43,60,20,29,67,22,9,254
5111018,15,27,15,12,16,13,0,95,11,3,6,7,11,3,0,42,0,3,5,0,3,3,0,16,0,0,0,0,3,3,0,9,99,110,53,48,110,50,0,479
5111019,8,12,3,0,15,11,3,47,3,8,3,11,12,3,0,45,3,7,10,3,20,7,0,48,0,0,0,0,14,3,0,12,64,97,47,40,130,65,0,452
5111020,17,16,7,3,15,9,6,76,4,10,4,0,15,7,4,50,0,6,3,0,9,17,0,33,3,0,0,3,0,3,0,11,68,82,35,40,86,56,7,377
5111021,7,10,6,5,9,9,0,49,8,10,3,0,5,9,0,26,0,0,0,3,3,3,0,8,0,0,0,0,3,3,0,4,68,59,35,49,68,57,0,332
5111022,3,14,5,5,10,0,0,40,10,7,0,9,7,8,0,35,5,5,0,0,5,0,0,8,0,3,0,0,0,0,0,3,64,82,32,45,81,19,0,324
5111023,5,4,7,7,12,4,0,42,3,7,3,3,10,8,0,24,0,0,0,0,4,6,0,14,0,0,0,0,0,0,0,3,70,67,29,33,75,50,0,325
5111024,13,13,6,4,8,7,0,46,9,4,7,11,9,7,0,43,0,0,0,0,3,0,0,8,0,0,0,0,0,3,0,3,67,80,32,30,69,38,0,320
5111025,8,11,8,6,12,6,0,51,4,9,6,3,11,20,0,55,3,7,7,3,11,7,0,34,3,3,0,3,3,0,0,8,55,71,40,29,75,52,0,318
5111026,4,9,4,8,9,3,0,40,10,5,3,7,9,3,0,43,0,0,3,8,8,0,0,22,0,0,0,0,4,0,0,7,59,61,29,36,74,33,0,294
5111027,8,16,3,10,18,3,0,52,3,10,3,4,10,8,0,34,0,0,4,3,5,7,0,13,0,0,0,0,0,3,0,3,49,65,22,25,74,47,0,291
5111028,6,7,11,0,8,3,0,36,0,3,3,3,10,3,0,24,0,0,0,3,4,0,0,12,0,0,0,0,0,0,0,0,30,36,26,15,42,18,0,175
5111029,9,7,5,11,14,3,0,46,5,7,0,3,7,3,0,29,0,7,0,0,6,5,0,22,0,0,0,0,0,0,0,0,65,85,39,46,93,50,0,376
5111030,16,14,3,3,19,9,0,61,0,6,3,7,17,12,0,53,3,6,4,3,8,34,0,59,0,0,0,0,3,27,0,37,60,83,30,47,107,101,0,422
5111031,3,5,3,7,4,0,0,28,0,5,4,4,5,3,0,23,0,0,0,0,8,8,3,15,0,0,0,0,6,0,0,12,59,68,32,27,62,36,3,285
5111032,5,24,7,4,12,3,3,66,3,11,7,11,18,13,0,66,4,8,3,8,13,3,0,41,0,0,0,0,4,0,0,7,133,141,63,72,135,58,12,615
5111033,12,35,8,4,28,4,0,94,3,14,8,14,14,6,0,58,4,13,5,13,28,10,0,75,0,5,0,5,9,3,0,25,86,121,58,65,122,37,3,492
5111034,8,11,9,8,8,8,0,45,3,6,5,3,12,3,0,28,0,3,3,3,13,0,0,21,0,0,0,0,6,3,0,11,53,75,25,28,84,28,3,292
5111035,3,9,5,5,4,0,0,29,3,10,6,3,6,0,0,30,3,3,7,0,8,3,0,27,0,0,0,3,4,0,0,8,42,61,35,25,43,10,0,222
5111036,3,4,3,3,9,0,0,32,3,3,0,3,10,5,0,23,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,88,113,48,58,115,39,3,448
5111037,0,19,9,5,13,10,0,56,13,15,9,10,29,25,0,102,12,14,12,14,55,17,0,124,4,15,10,0,76,18,0,121,85,112,53,44,230,93,5,620
5111038,4,19,11,0,16,8,0,66,3,6,5,9,12,10,0,48,0,4,0,0,11,3,0,24,0,0,0,0,4,0,0,3,88,104,61,45,133,78,6,508
5111039,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,9,4,0,8,3,0,24
5111040,5,3,5,0,6,3,3,27,0,6,7,10,7,5,0,34,0,0,3,0,3,3,0,13,0,0,0,0,3,3,0,7,38,46,25,29,62,24,3,226
5111041,3,12,0,5,3,0,5,28,4,0,0,4,0,0,0,6,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,103,142,47,41,75,31,9,446
5111042,7,8,6,4,18,4,0,42,0,8,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,148,56,54,126,13,11,552
5111043,8,3,3,3,6,0,0,23,4,3,3,3,5,3,0,23,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,47,50,21,18,51,17,0,203
5111044,3,8,0,7,11,3,3,32,3,0,0,0,9,3,0,13,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,3,73,87,40,41,122,50,11,416
5111045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
