SA1_7DIGITCODE_2016,P_Sol_sp_En_T_2006_2010,P_Sol_sp_En_T_2011,P_Sol_sp_En_T_2012,P_Sol_sp_En_T_2013,P_Sol_sp_En_T_2014,P_Sol_sp_En_T_2015,P_Sol_sp_En_T_2016,P_Sol_sp_En_T_Yr_arr_ns,P_Sol_sp_En_T_T,P_LanProf_En_ns_Bef_2000,P_LanProf_En_ns_2000_2005,P_LanProf_En_ns_2006_2010,P_LanProf_En_ns_2011,P_LanProf_En_ns_2012,P_LanProf_En_ns_2013,P_LanProf_En_ns_2014,P_LanProf_En_ns_2015,P_LanProf_En_ns_2016,P_LanProf_En_ns_Yr_arr_ns,P_LanProf_En_ns_T,P_T_B_2000,P_T_2000_2005,P_T_2006_2010,P_T_2011,P_T_2012,P_T_2013,P_T_2014,P_T_2015,P_T_2016,P_T_Yr_arrival_ns,P_T_T
5123104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,6,0,0,0,0,0,0,3,22
5123105,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,24
5123106,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,37,0,3,0,0,0,0,0,0,0,50
5123107,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,0,4,0,0,15
5123108,9,0,0,5,3,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,39,5,15,3,0,5,3,0,0,7,78
5123109,0,0,0,3,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,3,44,5,12,0,3,4,3,6,3,7,89
5123110,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,18
5123111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0,3,0,0,19
5123112,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,12
5123113,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,21,8,0,0,0,0,0,0,0,0,34
5123201,3,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,39,4,3,0,0,0,0,0,0,6,51
5123202,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,44,3,0,0,0,0,0,0,0,0,43
5123203,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,75,8,7,0,0,0,0,0,0,0,92
5123204,4,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,34,8,7,0,0,3,0,0,0,0,51
5123205,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,35,3,0,0,0,0,0,0,0,0,44
5123206,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,59,9,0,0,0,0,0,0,0,0,62
5123208,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,53,3,0,0,0,0,0,0,0,0,58
5123209,0,0,0,3,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,0,3,0,0,5,0,41
5123210,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8
5123211,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,60,4,3,0,0,0,0,0,0,0,70
5123212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,61,24,0,11,0,0,0,0,0,0,62,103
5123301,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,75,0,3,0,0,0,0,0,0,3,82
5123302,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,51,4,3,0,0,0,0,0,0,0,54
5123303,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,27,0,3,0,0,0,0,0,0,0,41
5123304,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,31,3,0,0,0,0,0,0,3,0,39
5123305,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,61,4,9,0,0,0,3,3,0,0,81
5123306,6,0,3,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,58,5,13,0,3,0,0,3,4,0,81
5123307,11,0,0,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,25,0,9,0,3,3,0,0,0,0,47
5123308,17,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,52,7,16,0,0,0,0,0,0,0,73
5123309,3,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,56,4,4,0,0,0,4,0,0,3,77
5123310,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,37,4,6,0,0,0,0,0,0,9,54
5123311,11,9,0,0,5,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,56,6,16,13,4,0,5,0,0,4,105
5123312,21,0,7,0,3,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,37,14,30,3,6,0,3,0,0,3,99
5123313,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,38,3,3,0,0,0,0,0,0,0,45
5123315,32,0,0,6,3,0,3,3,63,0,0,0,0,0,0,0,0,0,0,0,41,11,35,0,0,6,3,0,3,3,109
5123316,8,0,0,0,10,0,0,5,28,0,0,0,0,0,0,0,0,0,0,0,28,3,4,0,0,0,10,0,0,7,59
5123317,8,3,0,8,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,54,5,11,3,0,8,0,0,0,0,84
5123318,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,40,3,7,0,0,0,0,3,0,4,53
5123319,13,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,57,9,21,0,0,3,0,0,0,3,86
5123320,3,0,6,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,50,4,13,0,6,0,0,0,0,3,80
5123321,17,0,5,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,28,9,31,0,7,5,0,0,0,0,81
5123322,11,0,0,4,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,21,5,16,0,0,4,0,0,0,8,55
5123323,15,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,15,5,18,0,0,0,3,0,0,0,48
5123324,12,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,32,16,12,0,0,0,0,0,0,0,56
5123325,6,0,0,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,18,3,12,3,0,0,0,3,4,3,40
5123326,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,22,4,7,0,3,0,0,0,0,0,40
5123401,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0,0,0,0,0,0,0,35
5123402,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,56,3,4,0,0,0,3,0,0,3,80
5123403,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,22,6,3,0,0,0,0,0,0,3,34
5123404,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,47,0,3,0,0,0,3,0,0,0,64
5123405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,20
5123406,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,43,3,6,0,0,0,0,0,0,0,58
5123407,19,0,8,7,3,3,3,0,55,0,0,0,0,0,0,0,0,0,0,0,49,11,21,4,8,7,3,3,3,0,109
5123408,7,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,27,0,9,0,0,0,0,0,0,0,42
5123409,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,39,7,3,0,0,0,0,0,0,0,51
5123410,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,47,7,7,0,0,0,0,0,0,3,57
5123411,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,41,7,12,3,0,0,0,0,0,3,56
5123412,10,0,3,0,0,3,3,0,26,0,0,0,0,0,0,0,0,0,0,0,37,3,9,0,3,8,0,3,4,7,74
5123413,7,9,4,12,4,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,33,0,9,11,4,15,4,0,0,0,74
5123414,6,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,87,0,8,0,4,0,0,0,0,5,103
5123415,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,57,10,3,0,0,0,0,0,0,0,66
5123416,8,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,6,6,25,3,8,0,0,0,3,0,0,10,48
5123501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5123601,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,31,8,4,0,0,0,0,0,0,3,48
5123602,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,43,13,0,0,0,0,0,0,0,0,59
5123603,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,46,6,3,0,0,0,9,0,3,7,70
5123604,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,51,14,14,0,3,3,0,0,0,3,92
5123605,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,34,8,4,0,0,0,0,0,0,9,53
5123606,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,54,11,4,0,3,0,0,0,0,4,83
5123607,0,0,0,0,3,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,166,60,67,0,4,5,7,0,0,9,326
5123608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,13,9,0,0,0,0,3,0,3,88
5123609,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,104,35,22,0,3,3,0,0,0,0,162
5123610,0,4,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,111,16,31,4,0,0,0,0,0,7,177
5123611,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,21,4,10,0,0,0,0,3,0,0,33
5123612,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,32,3,0,0,0,0,0,0,0,3,43
5123701,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,20
5123702,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,12,3,4,0,0,0,0,5,0,0,25
5123703,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,7,0,3,0,0,0,0,0,0,24
5123704,0,0,0,0,4,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,42,4,3,0,0,0,3,3,0,0,57
5123705,3,0,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,34,0,4,3,4,3,0,3,0,4,56
5123706,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,28,5,0,0,0,0,0,0,0,0,34
5123707,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,18,3,3,0,0,0,0,0,0,3,34
5123708,13,17,19,12,12,19,5,3,111,0,0,0,0,0,0,0,0,0,0,0,58,6,17,21,25,11,12,19,9,4,189
5123709,3,0,4,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,31,0,4,0,5,5,0,0,0,0,44
5123710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,4,0,0,0,0,0,0,3,33
5123711,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,5,4,0,0,0,0,0,0,21
5123801,0,3,5,4,7,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,26,11,7,6,5,4,7,3,0,3,63
5123802,9,3,0,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,15,3,10,3,0,8,0,0,0,3,45
5123803,6,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,37,0,12,0,0,0,0,0,0,0,54
5123804,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,0,0,0,3,0,0,43
5123805,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,30,0,5,0,3,0,3,0,0,0,45
5123806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,17
5123807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,3,0,0,0,0,0,0,3,30
5123808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,6,0,0,0,0,0,0,3,33
5123809,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,29,0,3,0,0,0,0,3,0,7,44
5123810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,18
5123811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,17
5123812,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,20,6,3,0,0,0,0,3,0,0,27
5123901,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,34
5123902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0,0,0,0,0,0,0,0,31
5123903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,20
5123904,4,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,81,5,14,0,0,0,0,0,0,0,108
5123905,6,0,0,0,0,3,8,0,27,0,0,0,0,0,0,0,0,0,0,0,113,9,21,3,3,0,0,4,8,7,172
5123906,11,0,10,0,5,11,4,7,58,0,0,0,0,0,0,0,0,0,0,0,27,15,13,0,10,0,5,11,4,14,93
5123907,0,3,0,0,0,7,3,6,39,0,0,0,0,0,0,0,0,0,0,0,52,15,0,4,10,0,4,5,3,12,103
5123908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,3,0,0,0,0,0,0,0,24
5123909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7
5123910,0,0,0,3,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,3,35,3,4,5,0,3,3,0,0,3,51
5123911,3,0,0,0,3,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,33,0,11,0,0,0,3,0,0,4,47
5123913,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,4,3,35
5123914,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,5,0,0,36
5123915,11,3,3,0,3,6,5,0,36,0,0,0,0,0,0,0,0,0,0,0,39,3,13,3,7,0,3,5,3,4,81
5123916,3,0,0,0,3,5,7,4,21,0,0,0,0,0,0,0,0,0,0,0,26,10,12,3,0,0,4,3,7,8,73
5123917,0,0,3,3,0,3,9,3,24,0,0,0,0,0,0,0,0,0,0,3,41,4,7,0,3,3,0,3,9,10,75
5123918,7,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,21,3,6,0,0,0,0,0,0,0,35
5123919,0,0,3,3,0,11,10,39,71,0,0,0,0,0,0,0,0,0,0,0,70,9,0,3,5,0,0,11,10,44,149
5123920,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,146,23,14,0,0,3,0,0,0,8,193
5123921,0,0,0,0,5,3,9,7,24,0,0,0,0,0,0,0,0,0,0,0,29,3,0,0,0,0,5,3,9,13,62
5123922,4,4,0,3,0,0,3,0,23,0,0,0,0,0,0,0,0,0,0,0,32,7,13,5,0,3,0,0,3,0,68
5123923,8,0,0,0,0,0,3,0,26,0,0,0,0,0,0,0,0,0,0,0,25,4,11,6,0,0,0,0,3,4,57
5123924,15,3,3,3,0,4,3,0,40,0,0,0,0,0,0,0,0,0,0,0,45,6,21,5,7,7,5,5,3,8,122
5124001,0,0,5,5,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,30,3,21,3,10,3,3,4,0,0,74
5124002,10,3,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,49,4,13,8,5,3,0,0,5,7,90
5124003,4,0,0,5,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,39,6,8,0,3,5,3,7,0,3,71
5124004,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,23,4,3,0,0,0,0,0,0,0,28
5124005,19,0,0,0,0,0,3,0,28,0,0,0,0,0,0,0,0,0,0,0,46,11,27,3,6,3,3,0,5,6,105
5124006,0,3,3,6,0,45,18,42,114,0,0,0,0,0,0,0,0,0,0,0,30,9,6,3,3,11,3,47,19,39,168
5124007,3,0,3,3,11,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,41,3,7,4,3,3,12,0,0,3,78
5124008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,27
5124009,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,14,4,3,0,0,0,4,0,0,0,25
5124010,0,0,0,0,0,3,8,0,12,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,3,8,3,33
5124011,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,0,4,0,0,0,0,0,0,3,23
5124012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
5124013,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,19
5124014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,4,0,0,0,0,0,18
5124101,3,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,28,10,7,3,0,4,3,0,0,0,52
5124102,0,0,5,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,15,3,3,0,7,3,0,0,0,3,38
5124103,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,3,0,0,3,0,3,23
5124104,3,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,38,3,5,3,0,7,0,0,0,0,56
5124105,9,0,0,0,0,0,0,4,23,0,0,0,0,0,0,0,0,0,0,0,37,7,10,0,3,0,0,0,0,4,70
5124106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,3,5,0,0,0,0,26
5124107,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,3,3,0,7,3,0,0,0,0,31
5124108,11,0,0,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,30,10,10,0,0,0,4,0,0,0,61
5124109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,13
5124110,6,0,0,3,0,0,0,3,23,0,0,0,0,0,0,0,0,0,0,0,25,9,10,0,7,3,0,0,4,3,65
5124111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,15
5124112,3,3,10,17,4,9,4,3,63,0,0,0,0,0,0,0,0,0,0,0,28,11,6,8,12,24,5,9,3,3,105
5124113,5,5,10,7,10,0,3,5,38,0,0,0,0,0,0,0,0,0,0,0,15,5,3,14,9,8,7,0,3,3,72
5124114,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,17,3,4,0,0,3,0,0,0,0,28
5124115,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7
5124201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,4,0,0,0,0,0,0,21
5124202,18,3,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,64,21,45,16,11,12,3,0,0,4,168
5124203,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,15,0,3,0,0,0,0,0,0,0,23
5124204,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,33,18,9,0,0,10,0,3,0,3,72
5124205,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,3,3,0,0,0,38
5124206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,8,0,0,0,3,0,0,0,21
5124207,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,21,0,9,0,0,3,0,0,0,4,36
5124208,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,15,0,4,3,0,0,0,0,0,0,23
5124209,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,5,37
5124210,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,23,4,4,0,0,0,3,3,0,0,42
5124211,5,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,18,0,11,0,0,3,0,0,0,4,35
5124212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,20
5124213,4,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,23,3,14,3,3,0,0,3,0,0,56
5124214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5124301,10,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,32,3,10,3,0,0,0,0,0,4,53
5124302,3,0,3,3,8,5,0,0,30,0,0,0,0,0,0,0,0,0,0,0,40,3,10,0,4,3,8,5,0,0,68
5124303,4,0,0,0,0,0,0,8,21,0,0,0,0,0,0,0,0,0,0,0,27,8,10,0,4,0,0,3,0,8,61
5124304,3,0,4,5,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,23,3,3,3,3,5,3,0,0,3,40
5124305,6,0,3,0,0,0,5,0,24,0,0,0,0,0,0,0,0,0,6,6,17,4,12,0,3,3,0,0,5,6,48
5124306,6,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,4,3,4,0,0,0,32
5124307,5,3,0,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,24,3,6,3,3,3,3,0,0,0,54
5124308,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,31,3,5,0,0,0,0,0,0,3,46
5124309,8,0,0,0,4,3,0,0,34,0,0,0,0,0,0,0,0,0,0,0,54,11,10,0,0,0,6,3,0,0,98
5124310,3,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,15,0,5,3,0,0,0,0,0,3,27
5124311,7,0,0,0,0,7,0,0,16,0,0,0,0,0,0,0,0,0,0,0,28,0,5,0,3,0,0,3,0,0,46
5124312,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,3,0,0,0,0,32
5124313,3,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,52,3,4,0,0,0,0,0,0,6,66
5124314,6,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,34,3,11,0,0,0,0,0,0,7,55
5124315,10,0,0,3,3,3,3,3,25,0,0,0,0,0,0,0,0,0,3,4,29,5,13,0,0,3,3,3,3,12,76
5124316,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,37,6,8,3,0,3,0,0,0,0,58
5124317,7,5,0,0,4,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,25,3,7,3,3,0,4,0,0,3,39
5124318,4,3,3,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,28,0,7,3,3,3,0,0,0,3,41
5124319,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,21
5124320,8,3,5,0,3,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,30,5,11,8,5,3,3,0,0,3,75
5124321,9,0,0,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,51,6,21,0,3,5,3,3,0,5,105
5124322,19,0,4,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,21,4,19,0,7,0,6,0,0,0,64
5124323,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,38,0,5,0,0,0,0,0,0,3,48
5124324,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,414,414,30,3,3,0,0,0,0,0,0,414,450
5124325,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,33,3,5,6,0,0,3,0,0,0,50
5124326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,4,0,0,0,0,0,23
5124327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,14
5124328,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,44,3,0,0,3,0,0,0,0,0,52
5124329,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,3,0,0,0,0,0,62
5124330,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,34,4,0,0,0,0,0,0,0,3,43
5124331,8,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,46,3,6,0,0,0,0,0,0,3,60
5124332,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,46,0,3,0,3,0,0,0,0,0,58
5124333,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,48,3,8,0,0,0,0,0,0,4,59
5124334,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,25,4,0,0,0,0,0,0,0,0,31
5124335,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,38,3,3,3,0,3,0,0,0,6,49
5124401,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,49,5,7,0,0,0,0,0,0,0,64
5124402,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,49,9,3,0,0,0,3,0,0,3,69
5124403,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,55
5124404,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,64,0,3,0,0,0,0,0,0,7,79
5124405,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,46,0,4,0,0,0,0,0,0,3,52
5124406,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,52,3,4,3,0,0,0,0,0,4,65
