SA2_MAINCODE_2016,M_Tot_15_19_yr,M_Tot_20_24_yr,M_Tot_25_34_yr,M_Tot_35_44_yr,M_Tot_45_54_yr,M_Tot_55_64_yr,M_Tot_65_74_yr,M_Tot_75_84_yr,M_Tot_85_yr_over,M_Tot_Tot,F_Agr_fstry_fsh_15_19,F_Agr_fstry_fsh_20_24,F_Agr_fstry_fsh_25_34,F_Agr_fstry_fsh_35_44,F_Agr_fstry_fsh_45_54,F_Agr_fstry_fsh_55_64,F_Agr_fstry_fsh_65_74,F_Agr_fstry_fsh_75_84,F_Agr_fstry_fsh_85,F_Agr_fstry_fsh_Tot,F_Min_15_19_yr,F_Min_20_24_yr,F_Min_25_34_yr,F_Min_35_44_yr,F_Min_45_54_yr,F_Min_55_64_yr,F_Min_65_74_yr,F_Min_75_84_yr,F_Min_85_yr_over,F_Min_Tot,F_Manf_15_19_yr,F_Manf_20_24_yr,F_Manf_25_34_yr,F_Manf_35_44_yr,F_Manf_45_54_yr,F_Manf_55_64_yr,F_Manf_65_74_yr,F_Manf_75_84_yr,F_Manf_85_yr_over,F_Manf_Tot,F_Elec_gas_wtr_wst_sv_15_19,F_Elec_gas_wtr_wst_sv_20_24,F_Elec_gas_wtr_wst_sv_25_34,F_Elec_gas_wtr_wst_sv_35_44,F_Elec_gas_wtr_wst_sv_45_54,F_Elec_gas_wtr_wst_sv_55_64,F_Elec_gas_wtr_wst_sv_65_74,F_Elec_gas_wtr_wst_sv_75_84,F_Elec_gas_wtr_wst_sv_85,F_Elec_gas_wtr_wst_sv_Tot,F_Con_15_19_yr,F_Con_20_24_yr,F_Con_25_34_yr,F_Con_35_44_yr,F_Con_45_54_yr,F_Con_55_64_yr,F_Con_65_74_yr,F_Con_75_84_yr,F_Con_85_yr_over,F_Con_Tot,F_Whl_trd_15_19_yr,F_Whl_trd_20_24_yr,F_Whl_trd_25_34_yr,F_Whl_trd_35_44_yr,F_Whl_trd_45_54_yr,F_Whl_trd_55_64_yr,F_Whl_trd_65_74_yr,F_Whl_trd_75_84_yr,F_Whl_trd_85_yr_over,F_Whl_trd_Tot,F_Re_trd_15_19_yr,F_Re_trd_20_24_yr,F_Re_trd_25_34_yr,F_Re_trd_35_44_yr,F_Re_trd_45_54_yr,F_Re_trd_55_64_yr,F_Re_trd_65_74_yr,F_Re_trd_75_84_yr,F_Re_trd_85_yr_over,F_Re_trd_Tot,F_Acc_food_svc_15_19,F_Acc_food_svc_20_24,F_Acc_food_svc_25_34,F_Acc_food_svc_35_44,F_Acc_food_svc_45_54,F_Acc_food_svc_55_64,F_Acc_food_svc_65_74,F_Acc_food_svc_75_84,F_Acc_food_svc_85,F_Acc_food_svc_Tot,F_Trp_pos_wh_15_19,F_Trp_pos_wh_20_24,F_Trp_pos_wh_25_34,F_Trp_pos_wh_35_44,F_Trp_pos_wh_45_54,F_Trp_pos_wh_55_64,F_Trp_pos_wh_65_74,F_Trp_pos_wh_75_84,F_Trp_pos_wh_85,F_Trp_pos_wh_Tot,F_In_med_tcom_15_19,F_In_med_tcom_20_24,F_In_med_tcom_25_34,F_In_med_tcom_35_44,F_In_med_tcom_45_54,F_In_med_tcom_55_64,F_In_med_tcom_65_74,F_In_med_tcom_75_84,F_In_med_tcom_85,F_In_med_tcom_Tot,F_Fin_in_svc_15_19,F_Fin_in_svc_20_24,F_Fin_in_svc_25_34,F_Fin_in_svc_35_44,F_Fin_in_svc_45_54,F_Fin_in_svc_55_64,F_Fin_in_svc_65_74,F_Fin_in_svc_75_84,F_Fin_in_svc_85,F_Fin_in_svc_Tot,F_Rnt_hrg_rea_est_serv_15_19,F_Rnt_hrg_rea_est_serv_20_24,F_Rnt_hrg_rea_est_serv_25_34,F_Rnt_hrg_rea_est_serv_35_44,F_Rnt_hrg_rea_est_serv_45_54,F_Rnt_hrg_rea_est_serv_55_64,F_Rnt_hrg_rea_est_serv_65_74,F_Rnt_hrg_rea_est_serv_75_84,F_Rnt_hrg_rea_est_serv_85,F_Rnt_hrg_rea_est_serv_Tot,F_Prof_sc_tech_serv_15_19,F_Prof_sc_tech_serv_20_24,F_Prof_sc_tech_serv_25_34,F_Prof_sc_tech_serv_35_44,F_Prof_sc_tech_serv_45_54,F_Prof_sc_tech_serv_55_64,F_Prof_sc_tech_serv_65_74,F_Prof_sc_tech_serv_75_84,F_Prof_sc_tech_serv_85,F_Prof_sc_tech_serv_Tot,F_Adm_sup_serv_15_19,F_Adm_sup_serv_20_24,F_Adm_sup_serv_25_34,F_Adm_sup_serv_35_44,F_Adm_sup_serv_45_54,F_Adm_sup_serv_55_64,F_Adm_sup_serv_65_74,F_Adm_sup_serv_75_84,F_Adm_sup_serv_85_over,F_Adm_sup_serv_Tot,F_PubAd_saf_15_19,F_PubAd_saf_20_24,F_PubAd_saf_25_34,F_PubAd_saf_35_44,F_PubAd_saf_45_54,F_PubAd_saf_55_64,F_PubAd_saf_65_74,F_PubAd_saf_75_84,F_PubAd_saf_85_over,F_PubAd_saf_Tot,F_Ed_trng_15_19,F_Ed_trng_20_24,F_Ed_trng_25_34,F_Ed_trng_35_44,F_Ed_trng_45_54,F_Ed_trng_55_64,F_Ed_trng_65_74,F_Ed_trng_75_84,F_Ed_trng_85_over,F_Ed_trng_Tot,F_Hlth_cre_socia_assist_15_19,F_Hlth_cre_socia_assist_20_24,F_Hlth_cre_socia_assist_25_34,F_Hlth_cre_socia_assist_35_44,F_Hlth_cre_socia_assist_45_54,F_Hlth_cre_socia_assist_55_64,F_Hlth_cre_socia_assist_65_74,F_Hlth_cre_socia_assist_75_84,F_Hlth_cre_socia_assist_85,F_Hlth_cre_socia_assist_Tot,F_Arts_rec_svc_15_19,F_Arts_rec_svc_20_24,F_Arts_rec_svc_25_34,F_Arts_rec_svc_35_44,F_Arts_rec_svc_45_54,F_Arts_rec_svc_55_64,F_Arts_rec_svc_65_74,F_Arts_rec_svc_75_84,F_Arts_rec_svc_85,F_Arts_rec_svc_Tot,F_Oth_svc_15_19_yr,F_Oth_svc_20_24_yr,F_Oth_svc_25_34_yr,F_Oth_svc_35_44_yr,F_Oth_svc_45_54_yr,F_Oth_svc_55_64_yr,F_Oth_svc_65_74_yr,F_Oth_svc_75_84_yr,F_Oth_svc_85_yr_over,F_Oth_svc_Tot
502011025,73,157,352,316,336,310,93,7,0,1641,0,0,0,3,0,0,0,0,0,4,0,0,6,13,12,0,0,0,0,28,3,3,8,3,13,9,0,0,0,41,0,0,0,0,0,0,0,0,0,3,0,0,4,3,13,3,0,0,0,36,0,3,3,4,4,0,4,0,0,18,23,37,33,27,55,44,3,0,0,233,35,31,39,29,19,20,0,0,0,174,0,0,12,4,6,14,0,0,0,41,0,0,3,0,0,3,0,0,0,11,0,3,11,0,9,8,0,0,0,30,0,0,7,0,7,3,5,0,0,31,0,3,7,9,13,18,3,0,0,54,0,4,9,16,24,10,3,0,0,67,0,0,9,21,29,10,3,0,0,82,3,6,29,32,50,42,13,0,0,184,0,28,62,61,77,83,11,0,0,324,0,3,4,0,0,8,0,0,0,15,7,15,14,11,14,4,0,0,0,73
502011026,62,90,163,204,255,227,62,7,0,1074,0,5,0,4,4,3,3,0,0,15,0,0,8,0,4,7,0,0,0,20,5,3,3,8,12,9,0,0,0,41,0,0,0,0,0,0,0,0,0,3,0,5,6,12,8,10,0,0,0,36,0,3,0,3,3,3,0,0,0,7,34,24,24,25,31,31,3,0,0,176,25,6,8,18,15,9,5,0,0,78,0,3,5,8,6,11,0,0,0,31,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,3,0,0,0,15,0,0,5,10,5,10,0,0,0,30,0,5,8,9,11,10,0,0,0,41,0,0,5,6,15,12,3,0,0,31,0,7,9,12,11,12,3,0,0,50,0,5,22,31,52,35,0,0,0,146,0,19,22,31,45,51,14,0,0,176,0,3,0,3,3,0,0,0,0,14,0,6,7,6,6,6,0,0,0,38
502011027,238,366,897,845,842,491,104,13,0,3800,0,0,0,3,7,6,3,0,0,20,3,6,19,28,13,7,0,0,0,80,8,6,24,28,33,8,0,0,0,109,0,0,3,5,7,5,0,0,0,19,5,11,34,29,26,15,0,0,0,115,0,3,12,13,10,3,3,0,0,45,85,86,113,100,114,49,7,0,0,552,85,43,70,37,25,15,4,0,0,275,0,8,20,21,16,18,3,0,0,81,0,10,6,6,3,0,0,0,0,32,0,10,24,27,25,5,0,0,0,88,3,6,14,18,15,10,4,0,0,71,0,12,38,41,32,19,3,0,0,143,0,12,21,39,31,9,3,0,0,121,7,10,47,47,52,25,3,0,0,192,9,30,108,141,129,93,12,0,0,522,16,67,174,177,226,135,16,3,0,812,3,11,9,17,7,7,0,0,0,52,11,15,44,32,28,12,0,0,0,154
502011028,86,136,314,312,377,331,119,12,3,1687,0,0,0,3,4,3,3,0,0,11,0,4,3,6,9,6,0,0,0,29,0,3,5,5,16,8,0,0,0,39,0,0,3,0,0,3,0,0,0,6,0,7,12,11,18,6,0,0,0,56,3,3,4,10,5,6,0,0,0,28,43,36,30,40,51,37,12,0,0,257,42,25,24,18,10,14,0,0,0,136,0,3,6,3,12,13,3,0,0,40,0,0,0,0,3,4,3,0,0,9,3,3,5,3,5,3,0,0,0,27,0,3,4,7,16,14,3,0,0,46,3,7,9,9,14,12,4,0,0,60,0,5,14,16,13,12,3,0,0,69,0,0,18,18,19,19,0,0,0,72,3,4,20,35,62,49,6,0,0,186,4,30,49,66,97,115,20,0,0,386,3,4,3,3,5,8,0,0,0,28,3,9,11,11,17,8,3,0,0,52
502011029,95,149,357,365,446,322,106,19,9,1853,0,3,12,6,12,9,14,9,0,68,0,3,11,18,12,4,0,0,0,49,6,4,9,15,31,9,0,0,0,73,0,0,0,0,0,0,0,0,0,3,0,3,16,14,9,10,0,0,0,44,0,3,0,3,0,0,3,0,0,12,44,21,34,54,74,26,3,3,0,256,46,14,25,21,28,5,0,0,0,148,0,3,4,10,17,11,3,0,0,42,0,0,0,0,3,0,0,0,0,4,0,3,11,5,3,6,0,0,0,28,0,4,8,8,11,6,3,0,0,36,4,8,17,13,17,5,3,0,0,65,0,0,10,20,13,11,3,0,0,58,0,4,11,26,32,6,3,0,0,81,0,3,25,59,57,37,4,0,0,186,9,26,53,51,78,60,16,0,0,288,0,6,5,6,5,13,3,0,0,48,7,10,8,10,14,9,3,0,0,64
503011030,98,149,123,226,457,328,100,44,8,1531,0,0,0,0,3,0,0,5,0,12,0,0,3,15,13,0,3,0,0,33,8,0,3,3,3,3,0,0,0,24,0,0,0,0,3,3,0,0,0,7,0,0,0,6,14,3,0,0,0,29,0,0,3,3,10,5,0,0,0,15,35,35,5,19,27,14,0,3,0,132,29,24,6,10,7,6,0,0,0,85,0,3,0,0,11,7,3,0,0,17,0,0,3,3,6,3,0,0,0,14,0,3,3,4,16,7,0,4,0,36,0,3,5,0,20,6,6,3,0,42,0,15,19,28,45,25,6,0,0,147,0,0,6,8,12,7,3,0,0,44,0,0,12,9,23,10,0,0,0,57,9,15,15,37,72,50,10,5,0,216,7,24,22,64,103,55,15,0,0,285,9,6,0,0,9,3,0,0,0,31,3,8,3,3,13,9,3,3,0,42
503011031,68,190,391,302,358,277,175,39,5,1811,0,0,0,0,3,3,6,0,0,14,0,0,18,9,6,0,0,0,0,40,0,0,10,15,3,5,0,0,0,37,0,0,3,7,0,0,0,0,0,9,0,0,6,4,5,5,4,3,0,30,3,3,8,3,5,3,0,0,0,22,20,39,33,21,22,17,5,3,0,159,22,32,23,6,4,9,3,0,0,95,0,3,3,0,4,0,4,0,0,14,0,0,10,8,0,0,0,0,0,22,0,3,16,13,5,6,3,0,0,47,0,3,11,4,9,5,7,0,0,37,3,22,58,39,50,21,19,0,0,207,0,0,11,8,3,10,3,0,0,38,0,0,23,12,12,15,5,0,0,65,10,17,44,52,89,76,24,5,0,310,0,15,84,67,112,80,21,3,0,383,3,9,3,0,3,3,0,0,0,21,5,3,12,12,16,13,3,0,0,61
503011032,64,131,337,338,419,363,158,23,4,1845,0,0,0,0,3,0,4,0,0,10,0,3,12,13,11,0,0,0,0,45,0,3,4,9,3,3,4,0,0,29,0,0,0,3,3,0,0,0,0,8,0,3,11,0,11,5,0,0,0,37,3,7,3,5,5,6,0,0,0,25,23,21,21,22,26,18,4,0,0,136,28,30,23,18,7,3,0,0,0,107,0,0,0,3,3,0,0,0,0,19,0,3,3,5,8,7,0,0,0,18,0,9,17,17,9,7,3,0,0,54,0,3,16,11,11,12,5,3,0,55,0,16,59,42,53,36,11,3,0,230,0,7,8,10,6,5,0,0,0,36,0,0,12,13,22,20,3,0,0,72,6,17,38,28,77,70,20,3,0,260,0,20,98,65,95,91,15,3,0,398,0,4,10,5,3,6,3,0,0,33,3,8,14,7,12,0,3,0,0,46
503011033,99,188,225,387,562,379,89,18,0,1950,0,0,0,0,5,0,3,0,0,7,0,0,8,20,22,4,0,0,0,54,8,5,9,12,13,5,0,0,0,45,0,0,3,3,3,3,0,0,0,13,0,3,4,16,19,8,0,0,0,51,0,3,0,3,10,4,0,0,0,20,38,30,17,25,25,19,3,0,0,151,41,27,3,4,3,4,0,0,0,89,0,3,3,11,6,0,3,0,0,25,0,0,4,6,3,5,0,0,0,22,0,0,5,18,15,3,0,0,0,46,3,0,3,11,8,9,0,0,0,34,0,8,32,74,77,24,3,0,0,221,0,3,11,12,15,0,0,0,0,36,0,0,7,24,44,20,5,0,0,94,16,19,30,59,103,83,14,0,0,318,5,29,55,100,122,103,14,3,0,425,12,12,0,13,11,5,0,0,0,51,3,6,5,6,11,3,3,0,0,46
503011034,88,194,429,439,552,414,185,37,7,2350,0,0,3,0,7,0,0,0,0,14,0,3,20,19,15,3,0,0,0,54,6,4,9,12,10,7,0,0,0,43,0,0,0,7,3,3,0,0,0,9,0,0,5,13,7,3,4,0,0,41,0,0,0,7,9,4,3,0,0,24,30,38,40,19,31,28,10,0,0,199,33,40,40,21,11,6,4,0,0,154,0,0,10,4,6,6,0,0,0,29,0,3,8,3,7,0,0,0,0,23,0,5,13,20,19,9,8,3,0,71,0,5,5,10,16,12,8,0,0,65,0,20,68,58,66,34,14,0,0,254,0,3,20,18,20,10,0,0,0,66,0,9,27,24,25,16,10,0,0,104,20,37,72,66,117,80,26,3,0,420,12,46,111,101,113,88,36,6,0,506,4,12,16,7,8,10,4,0,0,62,3,8,21,12,19,8,6,0,0,72
503011035,255,532,676,732,893,738,362,79,6,4282,3,0,0,10,5,0,3,0,0,24,0,6,23,26,24,3,3,0,0,84,11,8,9,16,11,5,8,0,0,68,0,0,3,5,13,3,0,0,0,21,3,7,5,14,14,9,4,0,0,54,0,0,8,3,5,9,0,3,0,32,87,95,36,29,45,30,10,0,0,325,95,108,34,20,21,13,6,0,0,300,3,0,7,7,6,0,5,0,0,28,4,4,3,4,4,7,3,0,0,29,0,3,11,19,28,16,4,0,0,85,0,4,8,11,21,19,7,0,0,79,3,51,82,102,114,77,23,3,0,443,3,9,13,26,19,11,3,3,0,85,0,4,30,28,53,39,9,0,0,164,48,89,97,96,169,151,54,9,0,702,20,64,148,214,209,192,62,9,0,916,18,20,7,7,15,11,6,3,0,82,9,15,12,13,9,19,0,0,0,77
503011036,98,189,277,420,487,373,172,35,0,2055,0,0,0,4,0,5,3,0,0,18,0,0,5,8,18,5,0,0,0,39,4,0,3,10,3,3,0,0,0,30,0,0,3,0,0,0,0,0,0,5,0,3,4,10,12,5,0,0,0,39,0,0,3,4,7,3,0,0,0,26,32,26,19,18,37,25,6,0,0,159,39,22,14,9,14,6,4,0,0,108,0,0,6,7,6,0,0,0,0,20,0,3,3,3,4,0,0,0,0,23,0,0,14,14,25,9,4,0,0,67,0,0,6,7,18,11,10,0,0,52,0,11,41,41,63,39,11,0,0,219,0,3,9,6,18,11,0,0,0,48,0,6,21,27,26,14,3,0,0,96,16,16,30,67,111,92,21,0,0,345,5,26,59,80,113,101,22,4,0,415,13,3,3,9,7,6,0,0,0,50,4,4,9,14,12,11,0,0,0,49
503021037,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503021038,67,187,813,713,608,386,80,5,0,2865,0,0,0,0,3,0,3,0,0,10,0,3,58,50,13,11,0,0,0,136,9,9,18,12,8,3,0,0,0,62,0,0,9,12,15,0,0,0,0,29,0,3,14,12,18,3,0,0,0,56,0,0,10,11,4,3,5,0,0,31,30,50,46,41,32,21,6,0,0,223,34,53,54,17,3,7,0,0,0,167,0,3,6,12,7,3,0,0,0,27,0,3,11,13,14,6,0,0,0,45,0,10,25,40,28,14,0,0,0,118,0,7,24,21,14,3,4,0,0,70,0,16,115,91,49,19,3,0,0,292,4,9,25,26,21,8,0,0,0,81,0,10,60,62,55,29,3,0,0,219,6,23,75,110,115,84,14,0,0,434,3,38,168,135,133,85,20,3,0,589,4,7,22,15,13,4,3,0,0,69,3,11,26,22,15,9,3,0,0,98
503021039,127,357,1186,923,874,657,175,18,0,4325,0,0,4,4,0,5,0,0,0,14,0,14,38,55,26,3,0,0,0,133,11,8,22,15,22,4,3,0,0,94,0,0,9,12,13,4,0,0,0,33,4,7,30,25,19,7,3,0,0,98,3,4,21,6,7,6,0,0,0,60,55,115,108,52,52,40,10,0,0,422,71,89,104,47,27,13,3,0,0,347,4,7,27,15,21,8,0,0,0,84,3,10,19,17,18,4,3,0,0,74,5,8,41,43,41,16,3,0,0,156,0,3,25,17,24,22,4,0,0,98,0,33,143,123,97,57,7,3,0,471,0,15,44,34,31,23,4,3,0,157,0,16,94,87,82,49,11,0,0,332,17,36,139,105,159,119,34,0,0,612,6,63,210,142,160,147,36,0,0,771,10,23,31,21,16,7,0,0,0,111,4,14,52,27,26,33,5,0,0,157
503021040,64,175,654,558,495,301,85,5,0,2331,0,0,4,0,3,0,0,0,0,9,0,0,36,25,12,5,0,0,0,79,4,0,10,22,8,7,0,0,0,54,0,0,10,3,4,0,0,0,0,17,0,0,16,11,10,0,0,0,0,41,0,5,4,4,6,7,0,0,0,30,32,46,47,17,35,27,6,0,0,197,24,36,58,22,15,4,6,0,0,172,0,0,7,8,3,4,0,0,0,20,0,3,16,10,9,0,0,0,0,38,0,7,19,34,18,6,0,0,0,84,0,0,7,9,5,4,3,0,0,38,3,21,75,77,51,32,6,0,0,262,0,5,25,18,26,12,0,0,0,88,0,6,47,41,52,27,9,0,0,177,5,12,80,77,91,70,11,3,0,344,0,37,136,89,98,55,13,0,0,431,3,12,19,18,9,0,0,0,0,64,7,12,34,11,19,17,3,0,0,97
503021041,105,843,4495,2215,1545,1090,307,49,8,10656,0,5,15,14,21,14,3,0,0,72,0,14,183,82,40,15,4,0,0,343,3,17,75,34,27,22,5,0,0,176,0,3,38,23,12,0,0,0,0,74,3,13,113,49,29,18,9,0,0,232,0,12,57,28,15,25,3,0,0,136,39,164,270,73,78,51,13,0,0,685,58,274,570,113,67,30,9,0,0,1116,3,15,66,41,37,16,8,0,0,179,3,11,42,20,5,5,3,0,0,94,0,30,177,67,40,39,8,0,0,360,0,8,60,31,22,26,7,3,0,164,5,99,539,188,103,56,27,0,0,1028,7,51,233,70,44,28,9,0,0,445,0,31,200,119,101,77,12,0,0,544,4,32,286,122,114,97,23,0,0,681,6,112,594,217,166,155,44,3,0,1302,3,27,89,21,19,6,0,0,0,167,5,39,141,39,23,32,0,0,0,278
503021042,127,311,1021,889,798,629,281,45,3,4094,0,0,3,0,3,4,5,0,0,13,0,14,41,44,39,6,3,0,0,138,4,9,12,25,13,11,0,0,0,77,0,0,4,13,11,0,0,0,0,32,0,0,26,21,25,11,0,0,0,79,0,3,19,10,16,3,3,0,0,53,41,63,74,37,31,18,14,0,0,274,49,61,56,20,16,14,7,0,0,227,0,0,13,14,13,9,0,0,0,52,0,3,18,12,11,3,0,0,0,50,0,5,32,28,35,24,3,3,0,124,0,3,16,25,19,20,4,0,0,89,0,46,182,148,104,57,22,0,0,565,0,5,28,28,25,15,4,0,0,116,0,5,54,50,51,45,15,0,0,219,18,33,113,106,153,147,47,0,0,622,0,59,278,157,206,159,54,3,0,921,5,18,24,8,21,10,3,0,0,92,0,14,30,9,23,16,4,0,0,102
503021043,125,378,1451,1184,763,582,161,23,6,4669,0,0,0,3,0,3,3,0,0,11,0,0,49,38,25,11,0,0,0,124,7,8,26,14,16,12,6,0,0,82,0,0,17,9,14,0,0,0,0,38,0,9,31,30,16,12,4,0,0,102,0,5,19,17,18,9,3,0,0,65,46,66,128,49,40,25,9,0,0,359,55,77,112,46,14,7,5,0,0,317,0,8,20,13,14,9,3,0,0,55,3,11,17,11,8,3,0,0,0,55,0,9,50,31,21,14,6,0,0,130,0,0,25,6,18,6,11,5,0,70,8,36,131,128,81,47,7,4,0,430,7,30,126,60,21,15,7,0,0,263,0,11,76,75,57,39,11,0,0,271,16,36,125,125,118,113,28,0,0,569,5,77,321,274,197,162,50,3,0,1099,8,12,22,13,18,4,0,0,0,84,3,26,47,30,27,20,0,0,0,153
504011044,138,275,854,842,803,544,161,16,0,3638,0,0,6,3,3,3,0,0,0,10,0,3,27,38,12,4,3,0,0,82,4,9,24,25,35,13,5,0,0,122,0,0,7,6,3,3,0,0,0,21,0,8,28,31,26,8,0,0,0,104,0,9,22,12,16,10,4,0,0,75,40,47,64,56,54,48,16,0,0,330,71,57,53,33,18,21,0,0,0,259,3,6,21,10,21,19,3,0,0,87,0,4,8,10,9,4,0,0,0,44,0,9,34,33,22,17,0,0,0,108,0,0,22,7,14,4,3,0,0,53,3,8,76,77,39,24,9,0,0,236,4,8,27,36,15,27,8,0,0,121,3,17,72,71,82,55,9,0,0,310,4,26,79,137,143,86,19,0,0,489,19,45,174,149,142,156,30,0,0,717,3,5,18,16,23,16,0,0,0,77,5,13,35,39,28,18,7,0,0,138
504011045,216,467,1503,1459,1237,796,170,17,3,5875,0,0,6,0,0,6,0,0,0,13,0,8,66,55,18,8,0,0,0,158,11,11,42,47,24,30,3,0,0,161,0,3,16,13,5,6,0,0,0,42,0,12,41,51,30,18,3,0,0,160,3,6,29,26,16,13,6,0,0,99,85,100,100,85,68,58,4,0,0,494,84,70,102,50,41,29,3,0,0,375,3,7,32,27,25,20,4,0,0,127,0,8,15,18,5,10,0,0,0,58,3,4,51,45,41,20,8,0,0,175,6,7,24,24,28,14,0,0,0,105,5,22,126,140,96,43,13,0,0,437,3,16,41,57,43,28,6,0,0,194,3,23,108,125,132,90,11,0,0,492,15,28,152,192,210,131,33,3,0,751,10,68,292,268,224,214,36,0,0,1120,10,18,31,26,20,16,0,0,0,120,5,23,66,35,56,22,3,0,0,210
504011046,59,299,1366,864,521,362,110,7,0,3589,0,0,4,4,0,3,0,0,0,12,0,4,45,25,15,8,0,0,0,102,0,8,21,26,10,8,0,0,0,78,0,3,5,8,7,7,0,0,0,29,3,9,29,20,15,12,3,0,0,95,0,0,13,12,15,7,0,0,0,42,17,71,107,34,36,9,4,0,0,276,35,64,132,36,12,13,0,0,0,295,0,13,30,6,14,14,0,0,0,82,0,0,11,9,6,0,3,0,0,32,0,5,58,25,24,9,3,0,0,120,0,8,22,9,4,9,6,3,0,63,0,21,123,64,49,16,7,0,0,278,3,14,52,24,19,11,3,0,0,122,0,13,108,75,58,40,4,0,0,300,3,10,115,93,62,51,13,3,0,342,0,49,233,145,81,81,29,0,0,629,0,13,31,20,8,0,0,0,0,79,3,18,47,18,13,13,0,0,0,107
504011047,190,538,1461,1159,1034,709,217,21,0,5332,0,0,7,5,5,3,0,0,0,19,0,4,31,22,12,3,0,0,0,71,6,18,37,30,48,35,3,0,0,182,0,0,8,10,9,3,0,0,0,33,3,17,49,23,27,15,4,0,0,130,0,11,25,13,29,19,3,0,0,104,75,107,137,78,95,69,19,0,0,581,77,83,96,74,61,25,3,0,0,430,3,10,32,26,23,20,5,0,0,120,3,9,17,11,7,3,3,0,0,51,3,11,43,46,25,16,0,0,0,148,3,10,26,14,19,17,3,0,0,100,3,19,96,72,56,30,7,0,0,281,3,15,59,51,41,22,5,0,0,183,0,11,73,69,81,58,15,0,0,312,12,35,102,118,114,95,19,0,3,500,15,77,248,173,180,166,48,3,0,914,6,10,24,10,13,7,3,0,0,85,8,26,83,47,49,26,12,0,0,254
504011048,83,180,351,362,412,415,154,16,0,1970,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,8,0,3,5,14,20,23,5,0,0,66,0,0,0,4,5,3,0,0,0,12,0,0,15,13,12,9,3,0,0,49,0,0,7,5,13,9,0,0,0,36,38,50,32,48,34,57,7,0,0,265,42,11,26,17,15,10,0,0,0,117,0,4,3,3,9,9,7,0,0,31,0,0,3,0,0,0,0,0,0,8,0,12,15,9,13,15,3,0,0,66,0,3,9,5,13,4,3,0,0,42,0,14,32,25,24,22,4,0,0,116,0,4,16,18,14,15,0,0,0,68,0,3,28,23,29,28,0,0,0,109,3,15,40,56,64,58,10,0,0,236,3,27,55,63,81,97,11,0,0,339,3,6,5,7,6,8,7,0,0,37,3,8,4,13,21,23,4,0,0,75
504021049,37,56,98,118,193,141,40,3,0,689,0,0,0,3,5,0,0,0,0,10,0,0,5,3,7,3,0,0,0,12,3,0,4,5,13,8,0,0,0,39,0,0,0,0,3,0,0,0,0,4,4,0,0,3,5,6,0,0,0,15,0,3,0,7,3,3,0,0,0,17,12,6,15,16,13,14,0,0,0,76,14,5,5,3,5,0,0,0,0,34,0,0,0,8,7,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,7,0,3,0,0,0,0,8,0,4,4,0,7,3,0,0,0,18,0,4,6,4,10,9,3,0,0,36,0,0,7,11,8,4,3,0,0,26,3,3,10,8,31,18,0,0,0,75,0,3,0,19,30,32,3,0,0,93,0,7,9,24,29,27,7,0,0,108,0,0,3,0,7,0,0,0,0,14,0,4,4,3,0,3,4,0,0,16
504021050,108,118,177,346,441,351,127,7,0,1672,0,0,0,0,0,0,4,0,0,6,0,0,6,13,8,3,0,0,0,29,6,4,0,9,16,9,0,0,0,52,0,0,0,0,0,0,0,0,0,5,3,3,5,10,6,9,3,0,0,35,0,7,3,7,4,5,0,0,0,27,35,27,15,26,31,28,11,0,0,174,36,14,12,3,10,6,7,0,0,88,3,7,8,13,12,11,0,0,0,41,0,0,0,9,3,3,0,0,0,17,0,0,6,8,10,9,0,0,0,34,0,0,3,8,7,8,0,0,0,24,3,3,11,35,40,21,12,0,0,120,0,3,3,3,17,8,0,0,0,30,7,4,13,28,50,20,5,0,0,123,8,7,27,62,133,79,19,4,0,337,6,10,42,69,107,93,23,3,0,353,6,6,4,5,6,6,0,0,0,37,8,3,6,9,18,11,0,0,0,57
