SA2_MAINCODE_2016,South_Africa_Before_1946,South_Africa_1946_1955,South_Africa_1956_1965,South_Africa_1966_1975,South_Africa_1976_1985,South_Africa_1986_1995,South_Africa_1996_2005,South_Africa_2006_2010,South_Africa_2011,South_Africa_2012,South_Africa_2013,South_Africa_2014,South_Africa_2015,South_Africa_2016,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1946,Sri_Lanka_1946_1955,Sri_Lanka_1956_1965,Sri_Lanka_1966_1975,Sri_Lanka_1976_1985,Sri_Lanka_1986_1995,Sri_Lanka_1996_2005,Sri_Lanka_2006_2010,Sri_Lanka_2011,Sri_Lanka_2012,Sri_Lanka_2013,Sri_Lanka_2014,Sri_Lanka_2015,Sri_Lanka_2016,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Thailand_Before_1946,Thailand_1946_1955,Thailand_1956_1965,Thailand_1966_1975,Thailand_1976_1985,Thailand_1986_1995,Thailand_1996_2005,Thailand_2006_2010,Thailand_2011,Thailand_2012,Thailand_2013,Thailand_2014,Thailand_2015,Thailand_2016,Thailand_Yr_arrival_ns,Thailand_Tot,FYROM_Before_1946,FYROM_1946_1955,FYROM_1956_1965,FYROM_1966_1975,FYROM_1976_1985,FYROM_1986_1995,FYROM_1996_2005,FYROM_2006_2010,FYROM_2011,FYROM_2012,FYROM_2013,FYROM_2014,FYROM_2015,FYROM_2016,FYROM_yr_arr_ns,FYROM_Tot,Turkey_Before_1946,Turkey_1946_1955,Turkey_1956_1965,Turkey_1966_1975,Turkey_1976_1985,Turkey_1986_1995,Turkey_1996_2005,Turkey_2006_2010,Turkey_2011,Turkey_2012,Turkey_2013,Turkey_2014,Turkey_2015,Turkey_2016,Turkey_Yr_arrival_ns,Turkey_Tot,United_Kingdom_Before_1946,United_Kingdom_1946_1955,United_Kingdom_1956_1965,United_Kingdom_1966_1975,United_Kingdom_1976_1985,United_Kingdom_1986_1995,United_Kingdom_1996_2005,United_Kingdom_2006_2010,United_Kingdom_2011,United_Kingdom_2012,United_Kingdom_2013,United_Kingdom_2014,United_Kingdom_2015,United_Kingdom_2016,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1946,USA_1946_1955,USA_1956_1965,USA_1966_1975,USA_1976_1985,USA_1986_1995,USA_1996_2005,USA_2006_2010,United_States_America_2011,United_States_America_2012,United_States_America_2013,United_States_America_2014,United_States_America_2015,United_States_America_2016,Unted_Sttes_Amrica_Yr_arr_ns,United_States_America_Tot,Vietnam_Before_1946,Vietnam_1946_1955,Vietnam_1956_1965,Vietnam_1966_1975,Vietnam_1976_1985,Vietnam_1986_1995,Vietnam_1996_2005,Vietnam_2006_2010,Vietnam_2011,Vietnam_2012,Vietnam_2013,Vietnam_2014,Vietnam_2015,Vietnam_2016,Vietnam_Yr_arrival_ns,Vietnam_Tot,Zimbabwe_Before_1946,Zimbabwe_1946_1955,Zimbabwe_1956_1965,Zimbabwe_1966_1975,Zimbabwe_1976_1985,Zimbabwe_1986_1995,Zimbabwe_1996_2005,Zimbabwe_2006_2010,Zimbabwe_2011,Zimbabwe_2012,Zimbabwe_2013,Zimbabwe_2014,Zimbabwe_2015,Zimbabwe_2016,Zimbabwe_Yr_arrival_ns,Zimbabwe_Tot,Born_elsewhere_Before_1946,Born_elsewhere_1946_1955,Born_elsewhere_1956_1965,Born_elsewhere_1966_1975,Born_elsewhere_1976_1985,Born_elsewhere_1986_1995,Born_elsewhere_1996_2005,Born_elsewhere_2006_2010,Born_elsewhere_2011,Born_elsewhere_2012,Born_elsewhere_2013,Born_elsewhere_2014,Born_elsewhere_2015,Born_elsewhere_2016,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1946,Tot_1946_1955,Tot_1956_1965,Tot_1966_1975,Tot_1976_1985,Tot_1986_1995,Tot_1996_2005,Tot_2006_2010,Tot_2011,Tot_2012,Tot_2013,Tot_2014,Tot_2015,Tot_2016,Tot_Yr_arrival_ns,Tot_Tot
506031128,0,0,3,4,49,31,29,37,7,5,3,5,3,0,3,176,0,0,3,0,3,17,13,33,13,7,17,5,11,0,0,129,0,0,0,3,5,11,14,13,3,0,3,3,6,5,7,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,16,3,60,133,479,198,184,79,91,14,11,15,3,0,0,45,1320,0,0,3,3,8,3,3,11,6,0,0,3,0,0,0,42,0,0,0,3,23,3,4,8,3,7,3,0,0,0,0,51,0,0,0,0,10,7,25,10,0,0,0,0,0,0,0,48,0,12,29,86,53,100,117,137,14,51,31,43,27,21,11,728,4,141,226,807,719,872,777,1155,202,280,244,195,199,96,160,6074
506031129,0,0,5,9,33,26,47,44,4,7,0,5,0,0,3,189,0,3,0,3,4,30,82,122,17,9,26,32,9,10,6,345,0,0,0,0,3,9,15,3,0,0,0,5,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,7,0,0,0,0,0,0,13,5,63,91,267,161,154,170,114,12,20,16,21,15,8,27,1147,0,0,0,8,3,0,6,10,4,3,3,3,7,0,0,51,0,0,0,0,19,14,14,12,3,3,0,0,0,0,4,66,0,0,0,0,8,7,10,6,0,7,0,0,0,0,0,42,3,25,17,64,53,115,72,122,31,31,22,34,37,8,21,663,15,187,179,498,513,857,1053,1290,261,330,239,320,289,120,170,6340
506031130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031131,0,0,3,5,27,42,66,73,8,17,14,3,5,0,7,257,0,0,0,7,8,39,46,91,32,26,24,31,6,5,5,326,0,0,0,0,7,10,9,8,0,8,0,3,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8,0,51,101,295,161,169,138,168,42,27,19,33,32,4,31,1270,0,0,0,7,10,10,10,11,4,7,6,0,0,0,0,70,0,0,0,0,34,15,9,11,0,0,0,0,0,3,0,72,0,0,0,0,14,11,28,13,4,7,4,0,3,0,6,95,0,10,17,71,60,129,196,157,37,49,52,72,43,24,19,928,4,136,204,587,688,1204,1611,2032,421,488,504,394,374,162,216,9032
506041132,0,0,0,9,14,11,31,8,0,3,3,0,3,0,0,87,0,0,0,3,3,11,21,68,20,43,23,3,0,13,0,217,0,0,0,0,15,27,24,49,6,4,3,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,11,30,13,3,0,0,0,0,3,4,69,0,49,113,393,136,96,40,33,8,12,3,6,9,4,18,918,0,0,0,12,4,6,4,8,3,0,0,0,0,0,3,46,0,0,0,3,27,27,18,38,5,16,8,3,6,0,3,150,0,0,0,0,0,0,10,23,4,0,9,0,0,0,0,51,0,10,29,165,96,266,355,542,63,117,145,131,122,85,69,2199,5,146,232,791,571,879,1204,2236,360,521,535,418,441,299,252,8892
506041133,0,0,0,4,22,42,231,253,18,42,26,19,15,0,5,682,0,0,0,0,4,27,65,94,11,29,28,18,10,0,0,303,0,0,0,0,0,7,13,10,0,3,3,3,0,3,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,3,0,0,0,0,0,0,0,3,16,4,25,75,423,231,249,220,212,33,41,32,34,21,4,59,1654,0,0,0,0,4,11,12,12,3,7,0,3,0,0,10,50,0,0,0,0,34,32,24,3,0,0,3,0,5,0,14,116,0,0,0,3,6,6,29,36,3,26,15,3,3,4,3,142,0,3,9,89,54,212,310,271,58,61,53,76,65,27,82,1374,4,79,143,693,650,1369,2328,3022,471,634,572,471,434,222,478,11576
506041134,0,0,0,11,15,13,15,25,3,0,3,0,0,0,0,83,0,3,0,12,0,3,12,52,30,46,36,7,5,0,4,215,0,0,0,3,4,7,16,80,7,6,12,3,0,6,6,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,84,203,757,228,177,92,39,11,13,3,5,0,0,52,1682,0,0,5,7,11,6,7,4,0,0,0,0,0,0,3,37,0,0,0,0,8,3,4,20,0,0,6,0,4,0,0,43,0,0,0,0,5,4,10,34,3,3,0,3,3,3,4,69,3,13,28,81,50,106,224,409,81,82,98,63,52,41,33,1378,12,206,314,1023,521,623,805,1593,374,365,318,234,225,120,204,6939
506041135,0,0,0,7,34,27,105,228,23,36,23,13,12,5,0,513,0,0,0,9,5,17,25,46,16,30,10,7,5,4,4,192,0,0,0,0,6,11,14,12,4,0,0,8,0,0,3,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,3,0,0,0,0,0,0,0,15,3,36,94,464,209,220,179,151,34,31,16,11,12,10,40,1504,0,0,0,9,8,3,8,7,0,4,3,3,4,0,0,51,0,0,0,0,16,10,0,7,0,4,0,0,0,0,4,39,0,0,0,0,3,11,14,44,9,3,5,0,0,0,0,91,0,9,16,80,45,137,233,416,40,50,50,32,28,24,29,1184,3,74,165,719,507,906,1301,2342,392,482,276,240,178,128,171,7884
506041136,0,0,0,6,12,10,7,17,3,0,3,0,0,3,0,66,0,4,0,7,4,7,3,37,9,21,16,3,5,8,3,136,0,0,0,0,3,14,11,62,4,0,3,10,7,3,4,116,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,3,45,131,442,108,110,41,26,8,5,7,4,3,0,54,982,0,0,3,3,0,6,8,7,0,0,3,0,0,0,0,30,0,0,0,0,6,13,4,9,3,4,3,0,3,0,0,38,0,0,0,0,10,0,8,16,5,3,0,0,0,0,0,39,0,8,18,79,29,88,245,407,79,95,79,59,73,52,40,1342,9,158,257,688,310,461,683,1379,297,356,278,213,214,160,202,5665
506041137,0,0,0,10,34,36,50,74,28,7,7,10,0,0,0,269,0,0,0,11,3,6,15,36,12,16,17,4,0,0,7,136,0,0,0,0,0,19,31,42,7,0,14,6,0,7,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,3,0,0,0,0,0,0,0,19,4,69,190,755,342,296,144,123,15,15,10,13,6,9,36,2015,0,0,3,10,7,7,13,8,0,0,4,0,7,0,0,56,0,0,0,0,20,24,6,21,6,12,6,7,6,4,5,114,0,0,0,0,8,11,15,14,0,8,3,0,4,3,0,63,0,17,29,128,100,176,237,314,58,54,57,70,72,61,47,1435,3,209,331,1243,937,1350,1280,1948,396,405,380,309,267,198,240,9500
506051138,0,0,3,0,12,15,53,55,17,12,11,3,3,7,3,195,0,0,0,3,3,7,9,32,5,5,3,0,0,3,0,74,0,0,0,0,7,9,12,18,0,3,7,4,0,3,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,9,0,62,145,426,186,159,113,124,22,19,15,15,3,3,25,1320,0,0,0,6,3,3,7,3,4,0,0,0,0,0,0,33,0,0,0,0,4,6,0,9,0,0,0,0,0,0,3,20,0,0,0,0,3,3,14,69,10,3,5,0,0,0,3,109,0,15,31,75,55,113,196,342,42,46,38,32,25,30,18,1052,4,166,245,668,450,600,867,1647,292,279,231,163,119,111,142,5996
506051139,0,0,0,3,13,17,26,37,3,10,6,3,0,0,3,127,0,0,3,0,0,0,3,3,0,0,4,3,0,0,0,20,0,0,0,0,0,5,5,12,0,3,3,0,0,0,4,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,37,83,369,149,134,85,45,15,17,10,8,13,0,18,984,0,0,0,7,0,9,0,4,0,0,5,0,0,0,0,25,0,0,0,0,7,5,3,8,0,0,0,0,4,0,0,27,0,0,0,0,6,5,8,27,3,0,0,0,0,0,0,49,0,4,4,26,26,36,52,75,3,13,5,4,13,3,3,275,3,104,139,523,325,358,382,499,137,152,108,35,76,33,74,2951
506051140,0,3,11,11,20,21,41,44,0,0,0,12,0,3,8,173,0,0,0,3,0,3,0,0,3,0,0,3,4,4,0,19,0,0,0,0,5,6,6,7,3,0,3,3,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,8,4,85,221,700,363,317,281,187,37,15,12,5,9,3,31,2275,0,0,0,15,13,9,17,4,0,8,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,12,20,22,18,0,0,0,0,0,0,0,79,0,27,36,75,56,57,52,36,10,17,8,6,8,4,3,396,18,268,393,995,643,615,616,448,75,94,55,50,43,16,77,4405
506051141,0,0,3,8,16,22,41,48,0,3,3,10,0,4,4,157,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,119,480,202,166,169,92,17,15,17,9,4,3,29,1377,0,0,0,3,9,3,8,9,0,0,3,0,0,0,0,44,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,8,0,0,0,3,15,8,28,17,0,0,0,0,0,0,3,78,0,22,31,61,33,34,39,37,12,0,3,10,3,0,4,285,8,195,273,720,414,378,400,292,48,44,58,46,31,15,69,2990
506061142,0,0,0,0,13,18,67,110,26,15,18,16,17,3,3,309,0,0,0,0,6,4,4,12,0,5,8,0,0,0,0,36,0,0,0,0,0,7,4,10,0,3,0,3,0,0,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,25,91,399,209,249,232,188,33,39,18,16,7,9,28,1549,0,0,0,4,0,5,5,7,0,0,0,0,0,0,0,27,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,3,7,13,69,4,26,13,8,10,0,0,148,0,7,5,33,14,44,75,175,17,20,25,17,12,3,13,463,3,80,132,513,353,505,688,1119,215,252,195,121,82,67,88,4408
506061143,0,0,0,3,10,12,24,14,0,0,0,6,0,0,4,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,62,270,104,83,70,35,9,9,0,0,0,0,17,675,0,0,3,3,0,5,6,3,0,0,0,0,0,0,0,20,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,0,6,0,0,0,0,0,0,0,16,0,3,10,26,19,14,20,8,0,3,6,3,4,0,0,105,3,53,94,353,194,182,191,101,22,37,9,15,10,7,32,1314
506061144,0,0,0,0,4,0,6,4,0,0,0,4,0,3,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,48,229,66,66,60,37,3,6,0,0,0,0,48,583,0,0,0,4,3,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,0,4,4,18,5,12,8,9,0,0,0,0,3,0,13,74,0,36,70,281,122,119,98,72,20,12,3,8,3,13,115,987
506071145,0,0,5,11,22,27,45,56,12,3,18,8,14,3,5,237,0,0,0,0,8,5,11,17,0,6,5,5,5,0,0,64,0,0,0,0,0,15,26,12,3,3,0,0,3,3,3,72,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,3,3,0,0,3,0,0,0,0,13,7,38,87,238,133,122,132,96,32,27,41,28,19,8,22,1036,0,0,0,5,7,5,13,11,0,10,5,0,7,0,0,74,0,0,0,4,12,3,0,12,0,3,0,7,8,9,0,55,0,0,0,0,11,11,15,32,0,0,4,4,6,0,0,80,0,15,14,65,33,103,95,169,36,45,43,53,54,17,34,767,23,132,167,471,438,628,760,801,254,269,269,247,255,112,115,4943
506071146,0,0,0,7,10,15,48,26,6,4,3,0,8,3,3,132,0,0,0,4,4,7,7,3,0,0,6,0,0,0,3,43,0,0,0,0,6,11,6,3,0,0,0,0,15,11,0,53,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,6,7,0,0,0,0,0,0,0,0,15,5,33,69,151,102,95,98,44,17,7,7,13,3,0,38,686,0,0,0,3,3,6,4,16,3,4,0,4,0,3,3,49,0,0,0,0,30,13,0,3,0,0,12,8,6,5,0,71,0,0,0,0,3,11,12,3,0,0,0,0,3,0,0,33,0,12,14,60,49,95,134,85,13,26,38,31,56,53,28,701,12,106,145,357,427,683,783,502,119,125,188,205,259,242,167,4317
506071147,0,0,0,11,34,38,95,24,15,12,5,9,3,7,0,249,0,3,0,3,4,5,11,10,0,3,4,5,4,6,0,53,0,0,0,0,4,6,10,16,4,3,3,0,0,0,0,50,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,16,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,10,8,39,99,328,194,182,181,150,36,47,52,40,34,16,41,1446,0,0,5,11,8,19,13,21,4,3,3,13,7,3,3,112,0,0,0,3,33,24,5,9,3,4,0,4,3,0,6,94,0,0,0,0,21,12,27,14,0,3,5,3,7,4,0,87,0,25,23,55,41,88,129,146,42,53,47,75,45,33,45,851,15,150,201,621,597,699,831,772,241,323,300,315,287,173,219,5745
507011148,0,0,0,8,37,36,101,112,17,9,21,16,16,0,5,377,0,0,0,8,0,18,29,26,7,5,4,0,0,3,4,96,0,0,0,0,0,3,5,14,3,3,3,6,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,71,264,196,188,219,261,59,96,96,39,27,12,32,1589,0,0,0,0,5,3,16,8,0,3,0,0,0,0,0,37,0,0,0,0,7,3,4,4,0,8,0,3,0,0,0,29,0,0,0,0,4,7,15,38,3,3,0,3,0,0,0,76,0,3,14,66,57,117,115,131,29,31,35,27,28,22,9,699,4,74,127,444,459,711,1056,1497,338,401,336,190,161,103,123,6020
507011150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,0,0,0,6,12,12,22,23,10,0,10,9,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,0,0,0,0,0,4,0,14,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,49,210,114,84,106,118,16,40,10,15,22,3,4,830,0,4,0,0,6,8,4,9,3,3,3,0,0,0,0,34,0,0,0,0,3,7,0,3,0,0,0,0,5,0,3,14,0,0,0,0,3,3,4,4,0,0,0,0,0,0,0,20,0,9,20,119,70,74,69,44,0,17,7,8,7,3,10,450,4,121,235,470,321,307,312,325,72,135,84,59,73,18,47,2586
507011153,0,0,0,0,8,13,23,33,8,0,6,3,5,0,0,99,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,16,0,0,0,0,3,3,0,0,0,4,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,27,107,172,71,71,62,60,13,10,8,6,4,0,21,638,0,0,0,4,3,3,8,9,3,3,0,0,0,0,0,40,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,12,0,0,0,0,11,3,3,9,0,0,5,0,0,0,0,37,0,3,14,77,41,73,79,71,18,15,10,9,21,10,17,458,3,81,178,333,232,344,346,347,84,83,85,81,68,38,70,2381
507011154,0,0,0,3,19,14,21,22,3,4,5,4,3,0,12,102,0,0,0,0,0,0,3,0,0,3,4,0,9,0,0,22,0,0,0,0,0,8,6,10,3,5,0,0,0,0,0,33,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,36,94,200,87,78,100,107,15,21,13,9,16,0,22,791,0,0,0,3,6,13,11,15,7,3,0,0,0,0,5,70,0,0,0,0,8,6,6,3,0,0,0,0,0,0,0,19,0,0,0,3,8,3,4,20,0,0,0,0,0,0,0,42,0,11,46,136,58,107,129,114,24,13,26,31,18,10,18,746,13,182,366,542,298,374,429,587,116,151,137,100,119,40,133,3587
507011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,3
507011158,0,0,0,0,0,5,10,7,3,4,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,9,16,52,59,63,41,29,24,17,9,11,10,4,14,355,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,13,18,13,18,7,14,5,3,6,0,3,116,0,19,28,94,85,125,110,99,37,50,23,16,32,8,22,757
507011159,0,0,0,3,16,30,41,36,0,3,4,13,3,0,0,158,0,0,0,0,5,8,5,5,0,0,0,0,0,0,0,31,0,0,0,0,9,3,10,9,0,4,8,3,3,3,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,10,0,36,100,236,94,102,126,115,22,15,14,20,8,12,18,922,0,0,0,3,0,11,14,8,0,3,0,0,4,0,0,35,0,0,0,0,21,0,3,5,0,4,0,5,0,0,3,40,0,0,0,0,9,4,11,7,0,0,0,3,0,0,0,38,0,3,16,100,76,115,103,122,13,22,15,25,12,17,8,645,6,79,161,466,373,548,634,733,135,177,171,153,125,50,74,3879
507011160,0,0,0,3,10,10,17,14,3,3,5,4,4,0,0,69,0,0,0,0,0,0,3,0,3,3,0,0,0,0,3,14,0,0,0,0,3,0,3,4,6,0,0,0,0,0,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,4,36,64,208,61,63,54,59,11,22,17,7,6,5,14,631,0,0,3,3,7,11,8,4,0,0,0,0,0,0,3,38,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,3,3,4,3,3,0,0,9,0,0,29,0,15,30,195,75,104,123,94,11,27,22,12,12,11,26,749,8,171,376,694,281,335,355,452,124,181,159,114,162,61,118,3582
507011161,0,0,0,0,12,57,128,162,17,26,17,14,11,0,0,439,0,0,0,0,0,10,11,32,4,6,0,0,0,0,0,65,0,0,0,0,3,3,4,13,0,0,0,0,3,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,56,167,116,138,155,225,38,50,55,46,46,21,16,1146,0,0,0,0,5,5,13,15,3,0,0,0,8,0,0,55,0,0,0,0,12,6,3,0,3,0,0,4,0,0,5,39,0,0,0,0,3,3,19,45,0,9,3,4,7,0,0,92,0,5,9,56,52,123,175,191,25,30,40,29,30,24,17,786,0,48,81,290,305,622,1122,1696,277,363,316,260,246,116,120,5874
507011163,0,0,3,3,12,8,27,26,7,3,3,0,0,0,0,94,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,7,10,3,0,3,0,0,3,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,25,50,131,83,46,70,60,22,15,13,7,5,4,11,534,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,18,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,5,8,0,0,0,0,4,3,0,24,0,0,4,61,65,88,69,70,13,7,8,13,7,0,12,413,4,54,102,276,232,245,318,387,117,106,66,63,55,14,41,2082
507011259,0,0,0,5,3,19,48,65,5,11,3,0,7,3,3,184,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,14,0,3,3,3,0,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,35,125,59,76,102,124,16,17,14,17,12,9,14,631,0,0,0,3,0,3,8,0,4,0,0,0,0,0,0,24,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,5,11,12,0,3,0,0,0,0,0,42,0,3,11,60,51,85,84,76,14,18,31,10,10,4,13,474,5,51,92,285,185,323,431,587,133,124,99,90,72,41,62,2577
